t,x,y,p
0,547,420,0
4,546,423,0
8,547,480,1
20,71,255,1
47,550,453,1
182,549,448,1
497,152,314,1
513,550,413,1
527,547,435,1
641,595,241,0
667,547,430,1
797,549,473,0
828,545,476,0
894,547,445,1
912,551,414,0
959,544,430,1
961,167,269,0
1084,546,480,1
1125,548,478,0
1185,550,469,0
1228,163,253,0
1379,546,481,1
1413,600,226,1
1441,558,413,0
1619,89,273,1
1632,547,476,0
1641,896,35,1
1669,70,265,0
1712,100,231,1
1804,546,475,1
1831,549,445,1
1840,100,233,1
1848,104,230,1
1903,102,230,0
1930,103,231,0
2136,101,233,0
2150,595,251,1
2186,596,251,1
2276,549,454,0
2385,547,481,0
2420,553,467,0
2498,560,412,1
2609,549,444,0
2808,597,248,0
2810,101,232,1
2824,594,248,0
2843,547,431,0
2850,598,247,1
2863,542,433,1
2863,595,248,1
2885,599,246,1
2888,596,246,0
2903,593,249,0
2941,102,231,0
2957,91,279,0
2961,105,229,0
3071,547,429,1
3083,552,420,1
3132,554,467,0
3354,549,453,1
3389,545,427,0
3397,545,474,1
3548,96,265,0
3610,548,477,1
3615,72,262,0
3634,561,410,1
3810,550,419,1
3818,550,452,0
3900,544,432,0
4419,547,482,1
4579,550,470,0
4654,94,278,1
4665,90,271,0
4743,552,414,1
5032,224,256,1
5274,545,414,1
5281,545,430,1
5291,549,447,1
5297,545,481,1
5410,552,468,1
5568,549,450,0
5603,598,245,1
5614,554,465,1
5635,543,435,0
5661,171,264,0
5704,559,409,1
5720,599,250,1
5729,595,251,1
5746,549,446,0
5804,597,251,0
5811,556,457,0
5827,597,250,1
6115,89,267,1
6232,561,430,0
6355,547,475,1
6393,146,310,0
6437,595,248,0
6444,598,247,1
6445,596,246,1
6475,599,246,1
6494,593,249,1
6536,547,479,1
6539,595,241,0
6655,548,422,1
6679,552,469,1
6692,549,443,1
6706,554,456,0
6741,554,422,0
6748,544,481,1
6883,552,421,1
7073,150,314,0
7077,531,468,1
7237,546,479,0
7313,100,233,0
7350,600,226,1
7356,542,479,0
7375,554,468,0
7531,550,451,1
7553,551,474,0
7576,553,468,1
7667,102,230,0
7740,100,231,0
7743,548,429,0
7839,557,466,1
7889,104,230,0
8000,546,426,0
8017,546,428,1
8034,101,233,1
8046,545,429,1
8055,538,435,0
8191,546,438,1
8246,89,275,1
8263,101,232,0
8311,545,479,0
8383,550,427,0
8499,169,264,0
8618,90,280,1
8875,105,229,0
8904,102,231,0
8922,90,262,0
8951,90,277,1
8973,556,471,0
9222,543,434,1
9229,546,476,1
9346,595,251,0
9415,599,250,0
9421,596,251,0
9474,593,249,1
9490,594,251,1
9675,552,418,0
9845,551,425,1
9921,545,434,0
9935,95,279,1
10016,594,248,1
10061,598,247,1
10064,595,248,1
10081,556,414,0
10083,548,436,0
10086,596,246,1
10243,148,311,1
10303,543,429,1
10311,600,226,1
10312,89,264,0
10342,549,420,1
10427,250,263,0
10444,89,278,1
10524,548,481,1
10597,542,470,0
10615,151,314,0
10638,151,313,0
