t,x,y,p
0,136,303,0
20,79,260,1
121,261,264,1
173,318,327,1
231,309,329,1
374,317,334,0
414,132,310,1
489,199,278,1
561,199,305,0
642,318,323,0
652,227,268,0
688,439,261,0
725,199,279,0
745,243,266,0
797,306,332,0
812,303,320,1
869,183,257,0
959,246,265,1
972,139,334,1
1023,144,343,0
1106,141,326,1
1139,200,252,1
1168,307,312,1
1231,199,302,0
1277,963,506,1
1337,143,339,1
1377,183,258,1
1453,100,230,0
1502,101,227,0
1512,101,229,0
1552,100,231,1
1594,303,324,1
1758,103,234,0
1770,105,228,0
1785,103,232,0
1792,136,305,0
1796,196,309,0
1860,102,231,1
1891,105,229,1
1966,310,340,1
2039,598,245,1
2092,309,313,1
2092,306,313,0
2094,602,232,1
2142,98,230,1
2168,100,232,0
2192,100,233,1
2202,597,248,0
2213,101,228,1
2226,97,231,1
2241,317,323,1
2250,597,251,1
2290,596,251,0
2314,318,326,1
2316,594,251,1
2338,597,250,1
2345,598,248,1
2351,102,230,1
2356,599,250,0
2357,595,251,1
2398,103,231,0
2398,101,234,1
2433,105,233,0
2437,130,252,1
2441,99,264,1
2444,308,323,0
2458,144,342,1
2470,103,228,1
2473,198,303,1
2489,595,248,1
2497,104,234,1
2499,316,337,1
2502,104,228,1
2511,594,248,0
2530,593,249,1
2534,593,248,0
2583,198,300,1
2587,594,246,0
2598,593,245,1
2606,593,246,0
2609,960,506,1
2612,101,236,1
2624,105,234,1
2633,105,232,0
2642,318,321,1
2699,185,256,1
2723,140,333,1
2768,103,229,1
2801,295,343,0
2818,76,275,0
2848,102,228,0
2890,967,507,0
2895,102,229,1
2900,103,227,0
2952,103,230,1
2983,102,235,1
2995,139,326,1
2996,305,344,1
3005,223,289,0
3109,139,327,0
3133,101,232,1
3197,599,244,1
3223,101,233,1
3265,121,248,1
3268,139,330,1
3272,304,319,1
3292,317,333,1
3359,311,328,1
3370,306,328,0
3398,126,309,1
3464,124,320,1
3619,141,327,0
3662,124,318,1
3674,214,247,0
3690,135,338,1
3742,309,310,0
3763,144,344,1
3797,147,0,0
3805,312,342,0
3834,146,0,1
3842,145,0,1
3855,147,1,0
3887,142,2,0
3892,142,5,1
3896,303,339,1
3900,142,3,0
3905,145,1,0
3911,964,507,0
3914,143,1,1
3915,147,3,1
3915,437,264,1
3919,147,4,1
3920,144,0,1
3931,147,2,1
3936,144,1,1
3938,148,4,0
3938,149,3,0
3942,146,2,1
3947,146,1,1
3950,150,3,1
3950,146,3,0
3951,309,314,1
3956,147,6,0
3958,148,1,1
3958,148,3,0
3964,224,314,0
3965,150,4,1
3966,143,5,1
3966,148,5,0
3966,149,5,0
3970,148,0,1
3983,143,0,1
3984,149,4,0
3984,142,4,0
3990,149,6,0
3991,148,2,0
4001,146,5,1
4008,309,311,0
4012,141,7,1
4013,146,4,0
4015,147,8,0
4016,146,6,1
4019,199,281,1
4021,147,7,1
4022,150,5,0
4024,303,316,0
4025,142,7,0
4027,145,3,0
4029,151,5,1
4033,147,5,0
4037,151,6,1
4038,150,6,0
4038,148,6,1
4040,141,4,0
4048,150,7,0
4050,146,9,0
4051,145,6,0
4065,146,10,0
4065,149,7,0
4065,141,5,1
4066,141,8,0
4068,145,9,0
4071,146,8,0
4071,145,8,1
4072,142,6,1
4079,140,6,1
4084,140,7,1
4085,150,8,0
4085,143,3,0
4085,149,8,1
4087,141,11,0
4088,316,343,1
4093,148,7,1
4094,143,9,1
4096,145,12,0
4098,141,9,0
4098,147,9,1
4100,143,7,0
4101,146,11,1
4101,145,10,0
4101,145,7,0
4105,143,12,0
4105,140,11,0
