t,x,y,p
0,693,437,0
12,678,467,1
27,99,229,0
56,102,230,0
95,693,514,0
130,686,459,0
133,476,302,0
140,102,231,0
152,684,487,0
152,681,461,1
164,156,307,0
178,683,447,0
179,957,526,0
188,154,282,1
202,595,241,1
287,475,302,1
309,101,233,0
320,691,472,1
320,242,273,0
352,152,294,0
365,695,494,0
396,476,303,0
411,475,303,1
592,475,304,1
699,695,496,1
787,475,305,1
819,99,231,1
845,103,232,0
847,98,231,0
962,691,498,1
965,598,245,1
974,475,306,0
974,956,528,0
1002,679,464,0
1024,595,251,0
1060,678,463,0
1109,596,251,1
1154,475,307,0
1154,156,323,1
1156,152,293,1
1175,105,229,0
1184,102,229,0
1254,691,500,1
1262,684,476,1
1309,685,462,0
1404,475,308,1
1454,695,495,1
1496,94,260,0
1519,956,529,1
1535,474,308,0
1559,689,454,0
1644,475,309,1
1681,684,458,0
1690,474,309,1
1700,684,446,1
1741,594,248,0
1746,598,247,1
1760,595,248,1
1794,596,246,0
1794,599,246,1
1845,474,310,0
1887,694,438,1
1892,955,530,0
1955,692,514,1
1965,475,310,0
2075,474,311,0
2077,681,453,1
2121,688,450,0
2168,693,436,0
2233,696,496,0
2234,682,450,0
2267,474,312,0
2425,686,456,0
2450,683,458,0
2453,595,225,0
2456,1066,527,0
2468,689,452,0
2502,474,313,0
2504,955,531,0
2540,695,438,1
2542,687,446,0
2692,474,314,0
2728,687,459,0
2776,681,478,0
2804,954,532,0
2864,690,441,0
2876,1066,528,0
2966,685,464,0
2984,691,501,0
3036,691,450,1
3050,687,450,1
3093,474,315,0
3098,683,480,1
3116,347,258,1
3126,87,255,1
3207,684,489,1
3218,595,241,0
3374,954,533,1
3489,691,441,1
3502,695,493,0
3506,695,436,0
3525,473,318,0
3540,694,436,1
3623,67,266,0
3694,683,481,0
3822,186,246,0
3846,186,249,1
3853,153,281,1
3949,953,534,1
3958,473,319,1
4085,473,320,0
4175,953,535,1
4201,692,500,0
4210,689,513,1
4331,93,261,1
4349,691,449,1
4388,155,281,0
4426,693,439,0
4641,595,251,0
4723,597,250,0
4766,597,251,0
4794,594,251,1
4888,682,472,0
4978,686,460,0
5079,241,274,1
5266,691,452,0
5356,598,247,1
5361,595,248,1
5392,472,326,0
5394,599,246,1
5394,596,246,1
5604,1063,533,0
5678,472,327,1
5713,100,233,1
5749,695,437,1
5780,289,270,1
5808,684,475,0
5840,102,231,1
5867,100,231,1
5900,655,507,1
5998,355,259,1
6005,683,460,1
6008,684,472,1
6035,102,230,0
6057,696,437,1
6067,100,232,1
6083,104,230,0
6122,595,241,0
6141,694,515,0
6202,681,467,0
6228,101,233,0
6252,687,457,0
6321,696,436,0
6359,686,445,1
6411,101,234,1
6510,68,270,1
6659,681,465,0
6714,693,515,1
6736,98,231,1
6813,99,231,0
7003,153,290,0
7053,105,229,1
7112,85,266,0
7134,690,502,1
7230,684,449,0
7341,682,460,0
7349,690,507,1
7377,689,507,1
7379,1061,537,1
7449,86,265,0
7488,683,487,0
7534,690,508,1
7719,694,499,0
7791,691,507,1
7841,688,449,0
7903,690,505,1
7970,696,438,0
8269,595,251,0
8309,596,251,0
8366,682,442,1
8377,1060,539,1
8433,697,436,1
8480,597,226,1
8539,595,225,1
8547,683,483,0
8551,696,494,1
8775,695,497,1
8861,690,510,1
8862,948,545,1
8940,594,248,1
8965,598,247,0
8967,595,248,0
8969,690,506,1
8971,596,246,1
8986,690,511,1
8988,1059,540,1
8996,599,246,0
9012,684,484,1
9045,689,508,1
9183,689,456,0
9230,154,281,0
9306,697,459,1
9323,695,439,0
9389,691,451,1
9542,684,461,0
9563,694,498,0
9685,680,464,0
9690,692,441,1
9705,691,508,1
9726,694,496,0
9767,690,509,1
