t,x,y,p
0,735,442,0
2,602,232,1
17,720,468,0
122,723,451,0
137,732,444,0
225,204,31,1
344,733,443,0
381,906,100,1
416,348,252,0
439,170,284,0
594,333,258,1
671,127,263,0
807,140,304,0
862,727,453,0
942,180,122,0
1102,350,251,1
1114,180,123,1
1115,723,494,1
1142,905,102,0
1186,170,302,1
1295,722,454,1
1337,97,267,0
1398,725,450,0
1399,734,440,1
1448,728,509,0
1550,327,262,0
1564,162,291,1
1592,905,103,1
1641,180,124,0
1701,169,300,0
1781,756,434,0
1820,722,456,0
1881,727,454,0
1899,721,525,1
2152,597,248,0
2190,104,258,1
2248,597,251,0
2324,595,251,0
2331,597,250,1
2355,598,248,0
2372,599,250,1
2415,722,458,0
2420,98,235,0
2478,595,241,1
2481,97,269,0
2497,593,249,0
2517,595,248,0
2526,593,248,1
2534,594,248,0
2588,594,246,1
2606,593,243,0
2628,593,245,1
2635,100,230,1
2637,101,229,1
2652,721,477,1
2690,726,458,1
2690,332,261,1
2708,724,455,1
2711,101,228,1
2718,100,231,1
2764,723,497,0
2789,597,246,0
2797,721,478,0
2871,71,271,1
2891,904,106,0
2921,234,274,0
2938,602,232,0
2955,103,234,1
2961,102,231,0
2978,103,232,0
2996,290,286,0
3008,327,263,1
3036,104,234,0
3040,105,228,1
3065,334,257,1
3078,753,438,0
3196,724,464,1
3207,599,244,1
3223,100,233,1
3244,754,435,1
3272,600,248,0
3273,720,487,1
3301,100,232,0
3332,98,230,1
3333,97,231,0
3363,727,455,1
3368,127,264,0
3386,326,258,1
3387,727,519,0
3406,169,298,0
3488,156,319,1
3525,168,302,0
3530,101,234,0
3541,103,231,0
3553,333,260,1
3579,102,230,0
3590,733,445,0
3613,105,233,1
3661,101,236,0
3682,158,297,1
3710,752,436,1
3730,96,276,1
3733,103,228,0
3768,105,234,0
3772,104,228,0
3820,105,232,1
3845,102,229,0
3858,731,441,1
3884,102,235,1
3978,103,229,1
3997,103,235,1
3998,733,441,1
3998,171,288,0
4042,177,248,0
4046,102,228,0
4091,903,109,0
4138,201,45,1
4164,729,442,1
4173,722,452,1
4216,733,440,0
4259,1264,465,0
4272,718,471,0
4323,101,232,1
4341,169,301,1
4384,162,295,0
4400,727,476,0
4438,729,457,0
4496,729,477,1
4511,1264,466,1
4518,182,252,1
4616,903,110,1
4620,170,288,0
4625,179,130,1
4668,721,491,1
4756,105,260,0
4804,727,458,0
4812,100,268,1
4822,728,477,1
4939,170,285,1
4951,807,137,0
5015,98,262,1
5109,736,441,0
5142,333,259,1
5152,720,466,1
5217,200,49,1
5263,97,266,1
5339,734,444,1
5408,718,481,0
5523,725,449,0
5565,332,260,0
5579,163,297,1
5671,753,435,1
5673,720,484,1
5796,599,246,1
5837,718,470,1
5882,602,232,1
5906,594,251,0
5916,596,251,0
5933,598,247,1
5944,597,250,0
5946,598,248,1
5949,734,442,0
5979,595,225,0
5980,595,251,0
5983,599,250,1
5985,733,444,1
6099,755,435,0
6108,731,445,1
6113,595,248,1
6121,593,249,1
6137,593,248,1
6152,728,455,1
6189,757,434,1
6203,594,246,1
6226,593,245,0
6233,735,443,1
6245,727,520,0
6273,902,114,1
6287,199,53,0
6323,725,453,0
6352,727,446,1
6358,163,296,0
6368,97,272,0
6402,806,139,1
6465,719,476,1
6497,755,434,1
6541,719,480,1
6569,718,491,1
6593,199,54,0
6646,292,285,1
6743,721,483,0
6815,599,244,0
6819,333,261,1
6831,598,245,0
6853,600,248,0
6902,163,289,0
6949,171,285,1
6953,163,280,0
6959,334,258,1
6962,169,299,0
7079,726,452,1
7221,901,116,0
7239,329,259,1
7330,723,468,1
7353,181,257,1
7375,730,447,0
7409,717,483,0
7511,722,463,1
7530,722,498,0
7622,901,117,1
7623,97,270,0
7684,241,277,1
7737,718,490,1
7823,198,58,1
7866,597,226,1
7914,721,490,1
7929,901,118,1
7935,178,137,1
7989,720,488,0
8064,724,462,0
8183,595,241,1
8202,728,457,1
8237,725,451,0
8304,178,138,1
8369,724,496,0
8452,171,286,1
8484,805,142,0
8541,731,444,1
8554,901,119,1
8573,760,433,0
8579,101,227,0
8592,100,230,0
8635,101,229,1
8662,100,231,0
8855,178,139,1
8866,105,229,1
8869,728,461,0
8873,197,62,0
8893,103,234,0
8915,723,465,1
8956,103,232,1
8958,728,447,1
8968,602,232,0
8976,105,228,1
8995,900,120,1
9024,595,225,0
9024,719,467,1
9102,156,320,0
9255,100,232,0
9268,178,140,1
9269,721,488,0
9279,171,284,0
9281,98,230,0
9292,598,245,1
9294,97,231,1
9299,100,233,0
9310,720,490,1
9311,138,320,0
9349,197,64,0
9354,101,228,1
9369,169,294,0
9404,720,475,0
9439,597,248,0
9482,101,234,1
9492,103,231,1
9513,597,251,0
9552,597,250,0
9557,105,233,0
9559,102,231,0
9562,598,250,1
9565,598,248,0
9576,102,230,0
9626,599,250,0
9633,197,65,0
9667,104,234,0
9669,723,459,0
9675,104,228,1
9683,101,236,1
9686,804,144,1
9688,98,235,0
9700,719,473,1
9710,595,248,0
9716,593,249,1
9723,594,248,0
9742,103,229,0
9748,593,248,1
9776,105,234,0
9794,169,297,0
9833,105,232,1
9833,594,246,0
9833,724,495,1
9839,593,245,0
9850,102,235,0
9926,103,235,1
9960,102,229,0
9973,164,280,0
9974,718,482,1
9975,103,228,1
10001,597,246,0
10013,102,228,0
10113,138,319,0
10115,172,286,1
10203,735,441,1
10221,722,492,0
10292,721,465,0
10329,101,232,0
10352,162,294,1
10400,599,244,1
10422,161,284,1
10462,600,248,1
10484,99,229,0
10492,732,445,1
10513,722,466,0
10650,727,459,0
10716,739,463,1
10720,333,262,0
10737,724,454,1
10851,170,295,0
10875,732,446,1
10912,295,275,1
10983,719,471,1
11025,726,451,0
11044,760,434,0
11069,347,251,0
11164,595,225,1
11197,728,445,0
11270,722,461,1
11353,721,486,1
11362,721,481,0
11383,721,476,1
11503,592,228,1
11547,595,241,0
11550,285,271,0
11555,718,483,1
11641,177,145,0
11719,717,515,0
11828,286,270,1
11906,602,232,0
11928,720,474,0
11949,721,480,0
12029,724,463,0
12051,727,456,0
12059,195,74,0
12088,161,282,0
12310,736,442,1
12326,802,148,1
12368,195,75,1
12381,728,521,1
12536,177,147,1
12537,725,464,0
12564,730,457,1
12582,163,298,1
12602,97,268,0
12705,721,482,0
12728,716,515,1
12756,64,276,1
12843,194,77,1
12876,728,453,0
12920,599,246,1
12926,720,469,0
12948,163,292,1
12952,292,280,0
12969,735,464,0
12997,155,321,0
13094,595,251,1
13108,594,251,0
13110,177,148,0
13113,596,251,0
13145,599,250,0
13167,598,248,1
13167,597,250,0
13197,726,459,1
13199,194,78,0
13283,723,453,1
13285,163,295,0
13294,98,274,0
13304,595,248,1
13319,332,259,0
13326,593,249,0
13328,593,248,0
13395,194,79,0
13403,594,246,0
13450,593,245,0
13474,98,273,1
13540,103,228,0
13606,725,525,0
13612,1084,578,1
13689,722,451,1
13711,346,255,1
13720,801,150,0
13747,103,256,0
13827,732,443,1
13907,348,251,1
13982,333,260,0
14045,599,244,0
14065,600,248,0
14085,727,448,0
14092,346,252,0
14098,719,486,1
14127,235,282,0
14160,801,151,1
14196,169,296,1
14205,345,253,1
14247,164,302,1
14298,721,487,1
14558,100,230,1
14588,101,229,0
14749,724,451,1
14774,334,261,1
14776,719,455,1
14838,105,229,1
14864,103,234,0
14868,181,253,0
14878,103,232,0
14880,104,234,0
14953,105,228,0
14967,602,232,1
15012,102,231,1
15096,723,466,0
15115,720,476,1
15159,333,257,0
15175,100,231,0
15189,98,230,0
15212,100,233,0
15228,104,257,1
15238,100,232,1
15268,724,465,0
15278,97,231,0
15412,333,259,0
15450,725,466,1
15473,103,231,0
15489,101,234,0
15526,800,153,1
15545,730,443,0
15547,105,233,1
15554,102,230,1
15574,734,443,1
15632,162,282,0
15636,104,228,1
15678,105,234,1
15706,723,454,0
15708,161,287,1
15709,725,448,1
15712,101,236,0
15727,102,229,0
15729,103,228,1
15747,105,232,1
15859,102,235,1
15859,103,235,0
15866,161,286,1
15903,710,523,0
15911,730,456,1
15918,176,154,0
15960,103,229,1
15970,726,456,1
15979,103,264,0
16015,102,228,0
16050,726,476,0
16074,720,489,1
16098,733,443,0
16141,192,89,1
16153,718,472,0
16209,163,294,0
16292,101,232,0
16314,176,155,1
16372,721,484,1
16408,597,246,1
16494,722,455,1
16497,170,294,1
16523,713,488,0
16563,97,271,0
16579,597,248,1
16584,99,274,1
16655,731,446,1
16666,728,446,0
16673,719,483,0
16679,597,251,0
16693,724,453,1
16726,599,250,1
16726,597,250,0
16737,595,251,1
16744,598,247,0
16779,598,248,1
16785,723,493,1
16826,595,225,1
16848,726,525,0
16909,595,248,0
16927,593,249,0
16944,594,248,1
16960,593,248,1
16983,191,92,0
17000,728,448,1
17017,755,436,1
17020,594,246,0
17033,593,243,0
17036,593,245,1
17040,595,247,0
17069,234,291,1
17139,162,286,1
17260,176,157,1
