t,x,y,p
0,871,609,0
3,310,335,0
14,177,209,0
29,303,296,0
61,310,333,0
70,294,308,1
88,612,411,0
98,177,215,0
104,1064,222,1
110,303,298,0
118,675,245,0
122,627,390,1
129,380,199,1
129,598,448,0
154,343,252,1
167,301,297,0
178,302,305,0
183,678,233,0
194,627,423,1
201,1064,223,1
212,817,286,0
224,678,253,1
226,381,191,0
230,948,497,0
234,679,253,1
273,297,300,1
274,306,315,1
287,401,61,0
299,841,346,0
308,684,715,0
314,613,423,0
322,673,236,0
341,286,325,1
349,676,250,0
365,386,244,1
400,607,397,1
403,623,166,0
408,1049,432,0
428,1064,224,1
429,172,228,1
430,675,235,0
436,587,409,0
453,681,253,1
454,505,318,0
455,1066,214,0
477,380,200,1
481,1253,173,0
485,633,405,1
493,1122,329,0
496,367,244,1
507,613,410,0
516,300,319,0
520,678,250,0
521,1065,216,0
522,676,236,0
531,1065,217,0
533,588,387,0
551,683,246,0
556,677,257,1
558,1064,225,1
577,601,450,1
578,181,215,1
582,679,234,0
592,448,334,0
595,142,597,0
597,679,256,1
598,683,236,0
602,679,235,0
610,674,246,0
614,305,333,0
615,668,667,0
617,301,316,0
640,876,565,0
643,679,258,1
645,301,327,1
647,676,257,1
650,677,258,1
652,680,255,1
670,678,258,1
673,678,257,1
694,398,247,0
697,682,234,0
700,599,442,1
701,309,311,0
703,177,210,0
707,682,235,0
709,681,245,0
710,682,255,1
716,1063,226,1
718,676,258,1
720,681,248,0
725,1063,225,1
726,677,232,0
727,679,257,1
744,509,318,1
744,514,309,1
747,681,234,0
760,177,213,0
778,380,201,1
780,301,313,0
781,819,612,0
782,902,645,0
791,182,209,0
818,676,254,1
828,676,253,1
839,626,424,1
840,684,176,0
841,296,300,1
848,1063,227,1
853,676,256,1
858,677,253,1
858,174,214,0
861,597,452,0
870,386,243,1
871,389,288,0
875,676,255,1
880,175,208,0
881,394,258,0
882,676,251,1
886,291,493,0
897,624,381,1
900,683,237,0
901,343,251,1
902,295,316,0
903,172,235,1
906,677,236,0
922,497,200,0
922,1123,209,0
932,324,124,0
947,677,251,1
947,396,243,0
956,1065,218,0
982,790,632,0
995,676,241,0
997,630,413,1
1002,612,428,0
1019,682,254,1
1034,1063,228,1
1035,593,422,0
1037,300,325,0
1039,1055,313,0
1049,292,311,1
1059,301,315,0
1064,298,295,1
1088,612,412,0
1107,174,234,0
1120,380,202,1
1184,294,332,1
1188,678,236,0
1193,596,448,0
1201,387,257,0
1202,678,237,0
1205,1063,229,1
1227,290,312,1
1234,295,328,0
1236,1104,168,0
1254,367,248,0
1261,123,515,0
1270,953,502,0
1277,385,248,1
1282,443,409,0
1301,1062,229,1
1327,445,421,0
1331,858,586,0
1336,311,331,1
1337,292,308,1
1340,388,240,1
1340,297,296,1
1343,389,247,1
1349,301,319,0
1349,616,385,0
1373,156,149,0
1377,309,310,0
1384,174,212,0
1386,1063,230,1
1397,309,320,1
1430,587,411,0
1441,586,385,0
1445,306,312,0
1453,1062,230,1
1463,304,331,0
1463,415,674,0
1477,288,318,1
1483,300,321,0
1487,680,252,1
1506,681,252,1
1521,678,233,1
1521,679,235,1
1526,589,409,0
1533,614,406,0
1533,380,203,1
1535,308,336,1
1539,675,251,1
1564,583,401,0
1567,680,251,1
1570,1062,231,1
1582,305,302,0
1584,675,252,1
1597,659,703,0
1597,1063,231,1
1597,817,286,0
1602,678,251,1
1607,401,61,0
1611,303,300,0
1627,306,325,0
1629,304,333,0
1657,308,312,0
1669,299,325,0
1678,380,199,0
1680,675,245,1
1681,307,313,0
1685,1162,418,0
1688,295,317,0
1690,631,405,1
1695,380,198,0
1702,1062,232,1
1703,389,242,0
1730,300,317,0
1761,358,246,0
1768,675,235,1
1791,679,254,0
1791,387,245,1
1793,300,322,0
1801,359,253,0
1816,530,332,0
1823,613,439,1
1827,380,204,1
1837,390,246,1
1841,764,630,0
1842,1066,216,0
1853,177,208,0
