t,x,y,p
0,679,258,1
1,179,209,1
11,684,176,0
17,597,348,0
19,178,243,0
26,643,418,1
31,676,259,1
50,682,255,1
58,675,245,0
62,629,439,0
63,673,236,0
67,683,237,0
85,678,233,0
88,181,213,1
105,283,325,0
119,92,245,0
126,633,443,1
128,605,400,0
131,498,216,1
132,177,215,1
135,676,254,1
143,817,286,0
154,593,455,0
155,178,210,1
155,258,331,1
157,676,253,1
162,676,256,1
162,389,288,0
183,411,248,1
186,520,310,1
198,637,431,1
198,519,314,1
202,676,251,1
208,603,452,1
216,179,247,0
227,677,254,1
245,1055,313,0
250,324,124,0
255,1253,173,0
262,386,256,0
268,676,255,1
277,606,404,0
280,418,256,0
280,619,425,1
281,123,515,0
293,681,234,0
298,394,247,1
325,282,298,0
327,273,317,0
334,498,217,1
343,117,147,0
346,682,254,1
353,415,261,0
364,278,323,0
375,406,262,0
377,179,208,1
386,676,236,0
388,499,211,0
392,92,249,1
396,427,255,0
404,277,295,0
408,156,149,0
420,596,454,0
427,179,215,1
437,953,502,0
439,683,246,0
441,270,305,0
460,675,235,0
474,679,234,0
474,681,245,0
483,497,200,0
486,618,392,1
488,790,632,0
498,274,311,0
499,674,246,0
502,425,245,0
529,396,246,1
536,499,209,0
583,176,213,1
586,177,214,1
591,682,235,0
593,175,208,1
602,273,300,0
605,388,254,0
621,682,234,0
628,498,218,1
638,676,248,0
678,681,248,0
679,677,232,0
685,417,255,0
694,282,316,1
703,276,319,1
703,602,453,1
716,683,236,0
732,624,421,1
734,178,233,1
752,92,250,1
765,177,213,1
788,679,235,0
791,265,304,1
797,175,209,1
799,677,236,0
807,645,412,1
810,891,420,0
819,680,252,1
824,399,245,1
838,284,320,1
846,617,436,1
851,268,299,1
853,624,398,1
859,681,252,1
870,681,255,1
879,499,208,0
887,680,251,1
896,675,251,1
898,498,219,1
904,275,303,0
909,514,292,1
916,678,251,1
917,606,386,0
974,497,219,1
989,678,236,0
990,638,414,0
996,267,301,1
1051,679,254,0
1071,386,258,0
1073,401,61,0
1074,416,246,1
1078,389,255,0
1081,581,149,0
1087,275,308,0
1095,612,625,0
1100,92,243,0
1105,92,247,0
1111,658,44,0
1112,624,401,1
1113,595,455,0
1119,443,409,0
1130,283,300,0
1161,764,630,0
1174,174,212,0
1175,958,339,0
1175,274,291,0
1186,497,220,1
1202,272,302,1
1208,275,289,0
1213,385,257,0
1226,512,311,0
1227,181,211,0
1229,415,263,0
1249,382,251,0
1249,639,455,1
1249,177,210,0
1249,181,210,0
1253,92,251,1
1278,181,213,0
1288,876,565,0
1299,283,299,0
1302,267,316,0
1304,272,303,1
1310,151,251,1
1320,858,586,0
1331,424,245,0
1345,178,227,1
1361,676,250,0
1364,635,395,0
1365,1086,132,0
1365,497,221,1
