t,x,y,p
0,427,7,1
5,593,246,0
71,175,252,1
96,353,341,1
107,426,7,0
129,339,335,0
152,1147,267,0
167,132,315,0
179,337,326,1
187,131,316,0
191,347,337,1
205,102,229,0
215,102,287,0
241,133,342,0
244,175,253,1
255,226,315,0
268,427,8,0
273,426,8,0
301,235,289,0
361,101,233,1
449,354,335,0
471,220,292,0
473,339,336,0
475,173,263,0
486,118,301,0
503,101,232,0
532,341,323,1
537,159,255,0
545,352,350,0
548,426,9,1
569,599,244,1
581,347,351,0
607,343,320,0
622,600,248,1
670,341,342,1
689,231,299,0
708,128,334,1
932,351,350,0
943,351,351,0
996,180,248,0
1044,343,319,0
1058,123,312,1
1206,352,349,1
1232,426,13,0
1264,254,259,0
1292,355,332,0
1454,1146,269,1
1509,426,14,0
1678,159,257,1
1683,342,343,1
1698,338,329,0
1720,342,341,1
1725,602,232,0
1910,181,247,0
1942,114,262,1
2030,158,256,1
2189,187,247,1
2261,348,320,1
2273,338,330,0
2544,352,344,1
2549,355,330,0
2568,340,320,0
2616,173,262,0
2644,339,346,1
2694,352,347,1
2722,352,352,0
2834,353,332,1
2865,132,325,1
2921,426,21,0
2928,236,297,0
3013,354,336,0
3033,213,268,1
3059,426,22,0
3112,341,344,0
3154,236,294,0
3163,597,248,1
3166,352,348,0
3197,340,335,1
3222,230,302,1
3225,128,336,0
3257,426,23,1
3268,225,287,0
3272,594,251,0
3283,596,251,0
3318,598,248,0
3319,595,251,0
3331,352,346,0
3334,598,250,0
3357,597,250,1
3361,599,250,1
3383,352,351,1
3422,340,324,1
3434,129,336,1
3467,425,24,1
3482,593,249,1
3487,595,248,0
3500,593,248,1
3519,426,24,0
3537,338,347,0
3538,163,258,1
3604,594,246,1
3611,593,245,1
3686,178,250,1
3710,426,25,1
3774,337,349,1
3830,599,246,0
3831,425,25,1
3862,342,342,0
3875,425,26,1
3876,131,327,0
3932,163,261,0
3960,175,251,0
4046,339,337,1
4051,338,324,1
4169,599,244,1
4171,425,27,0
4198,598,245,0
4234,600,248,0
4274,341,333,0
4281,354,331,0
4295,425,28,0
4316,351,352,1
4354,342,338,0
4475,120,247,0
4493,425,29,1
4528,339,344,1
4592,131,318,1
4606,100,230,0
4618,168,269,1
4671,425,30,1
4681,101,228,1
4682,127,334,1
4689,238,302,0
4706,128,335,1
4718,225,267,1
4752,602,232,1
4782,340,322,1
4782,339,352,0
4885,342,320,1
4889,103,234,1
4889,105,229,1
4899,103,232,1
4907,130,310,1
4912,117,342,0
4933,104,234,0
4949,425,31,1
4961,105,228,1
4990,352,331,0
5027,178,249,1
5027,218,331,1
5041,425,32,1
5066,97,261,1
5082,353,344,1
5139,219,260,0
5161,100,231,0
5194,100,283,0
5204,100,233,1
5274,100,232,0
5290,98,230,1
5321,425,33,1
5328,97,231,0
5351,353,345,0
5468,102,231,1
5495,101,234,1
5509,102,230,0
5518,103,231,1
5529,425,34,0
5581,353,343,0
5592,105,233,1
5620,344,336,1
5625,103,228,1
5677,425,35,1
5695,101,236,1
5701,104,228,0
5722,127,304,0
5759,102,229,1
5778,105,232,1
5790,131,326,1
5839,102,235,1
5847,105,234,0
5906,340,343,0
5930,104,230,1
5937,425,36,1
5951,339,324,0
5966,230,289,1
5975,180,270,0
5987,252,257,1
6023,337,328,1
6032,157,258,1
6056,127,332,1
6070,103,229,1
6100,354,332,0
6125,133,344,0
6130,425,37,1
6151,233,311,0
6178,340,345,0
6297,425,38,0
6328,172,264,1
6346,340,332,0
6389,101,233,0
6422,101,232,0
6426,424,38,0
6521,340,352,0
6526,211,250,0
6539,425,39,1
6565,424,39,0
6598,598,245,1
6630,163,257,1
6650,595,225,0
6708,424,40,0
6721,425,40,1
6732,353,342,0
6778,597,251,0
6791,338,323,1
6883,424,41,0
6885,236,292,0
6921,595,251,1
6952,598,248,0
6958,599,250,1
6961,356,331,0
6970,425,41,0
6992,598,250,1
7009,596,251,0
7045,355,331,1
7066,595,248,1
7079,232,302,0
7088,593,249,0
7091,339,354,1
7092,594,248,0
7112,593,248,1
7153,594,246,1
7165,425,42,0
7195,424,42,1
7196,593,245,0
7225,593,246,0
7271,132,321,0
7301,354,329,0
7304,236,291,0
7347,232,303,0
7392,172,263,0
7595,356,340,0
7607,342,340,0
7610,339,327,0
7628,338,338,0
7638,356,330,1
7674,343,322,1
7682,602,232,0
7777,599,244,1
7811,600,248,1
7813,226,313,1
7871,133,341,0
7884,162,260,0
7973,347,355,0
8019,341,341,0
8058,129,337,0
8075,126,346,0
8140,226,286,1
8150,171,267,0
8190,339,348,1
8252,226,312,1
8275,162,259,0
8283,171,268,0
8321,341,340,0
8331,424,48,1
8340,227,284,0
8359,355,334,1
8368,177,249,0
8377,173,252,0
8387,333,354,1
8484,159,258,0
8485,167,269,0
8486,339,331,1
8498,341,334,0
8532,174,252,0
8606,339,351,1
8637,355,333,1
8665,352,345,0
8758,354,343,0
8796,227,282,1
8865,119,302,0
8913,158,257,1
8997,188,245,1
9009,424,51,0
9123,235,293,1
9159,337,329,1
9189,228,291,0
9194,228,295,0
9261,339,349,0
9309,339,350,0
9331,225,314,0
9408,131,339,0
9413,424,53,0
9541,424,54,1
9586,214,269,0
9621,131,323,0
9673,174,254,1
9707,338,354,0
9737,163,259,0
9756,79,280,0
9840,354,330,1
9931,354,344,1
10040,159,256,1
10084,131,315,1
10140,339,326,0
10187,356,354,0
10198,353,330,0
10241,236,290,0
10320,157,259,1
10337,131,319,0
10346,354,342,0
10395,597,248,1
10423,356,332,0
10445,354,334,1
10461,339,323,1
10477,594,251,1
10485,597,250,0
10531,595,251,0
10540,100,230,1
10556,599,250,1
10569,230,288,0
10582,100,231,0
10661,595,248,0
10704,102,231,0
10708,593,249,0
10721,602,232,1
10729,593,248,1
10731,339,353,0
10747,176,251,0
10755,593,245,1
10781,424,60,0
10787,593,246,0
10849,103,234,0
10904,215,298,0
10909,340,334,0
10911,105,228,1
10935,103,232,0
10963,423,61,0
10968,212,270,0
10988,132,342,1
10988,228,292,1
11004,157,257,1
11029,131,313,1
11035,253,258,0
11040,122,332,0
11113,114,320,0
11204,100,233,0
11210,98,230,0
11222,355,335,0
11228,114,322,1
11253,215,271,1
11254,100,232,1
11261,101,228,1
11283,253,259,0
11285,97,231,0
11320,355,330,0
11327,239,300,1
11419,599,244,1
11431,598,245,0
11440,130,316,0
11443,600,248,0
11452,227,314,1
11458,102,230,1
11462,101,234,0
11474,355,332,1
11478,103,231,1
11513,105,233,1
11525,225,272,1
11636,339,328,1
11647,105,234,0
11658,341,343,1
11675,101,236,1
11679,103,229,0
11694,104,230,0
11736,105,232,0
11740,104,228,1
11793,175,250,0
11799,162,261,0
11816,104,234,0
11853,227,283,1
11857,102,235,1
11868,132,344,1
11870,423,65,1
11871,103,228,0
11881,237,294,1
11889,157,260,0
11952,113,321,0
11992,103,230,1
11994,264,277,1
12004,423,66,0
12039,103,227,1
12071,237,295,1
12077,233,312,0
12085,127,333,1
12087,228,294,1
12118,423,67,0
12123,256,256,1
12189,342,321,0
12229,341,324,0
12278,101,233,0
12280,340,325,0
12285,101,232,0
12326,113,320,0
12351,226,314,1
12355,355,329,0
12377,181,246,0
12392,423,68,1
12493,183,245,1
12587,353,347,0
12595,120,251,0
12684,128,306,1
12697,232,304,0
12708,232,299,0
12747,340,353,1
12777,423,70,1
12795,340,346,0
12988,423,71,1
13043,987,570,1
13083,126,305,0
13159,423,72,0
13161,84,268,0
13181,128,328,1
13249,232,305,1
13271,221,272,1
13299,132,322,0
13341,341,342,1
13363,423,73,1
13423,132,320,0
13429,177,250,1
13437,342,344,0
13489,343,323,1
13640,343,338,1
13649,602,232,0
13678,127,335,1
13717,423,75,0
13798,353,349,0
13853,352,349,0
13862,598,245,0
13867,226,311,0
13879,216,300,0
13890,129,338,0
13899,235,297,0
13980,131,340,1
13989,599,246,0
14019,597,251,1
14022,422,76,1
14032,341,322,1
14034,237,296,1
14068,342,341,1
14089,596,251,0
14123,595,251,0
14137,597,250,1
14137,339,332,1
14164,599,250,0
14173,598,250,1
14178,598,248,0
14234,188,246,0
14250,172,262,0
14271,595,248,0
14305,593,249,0
14309,594,248,1
14338,593,248,0
14345,100,279,1
14412,594,246,1
14416,339,334,1
14420,201,269,0
14426,593,245,1
14426,129,328,0
14521,422,79,1
14547,218,269,0
14586,256,254,0
14661,225,312,0
14664,131,317,1
14676,422,80,0
14713,130,314,0
14776,133,343,1
14791,234,310,1
14838,340,349,0
14847,254,256,0
14885,126,343,1
14893,344,337,1
14894,422,81,1
14935,353,331,1
14979,599,244,0
15058,345,331,0
15063,600,248,0
15071,114,261,0
15091,422,82,0
15102,340,323,0
15130,344,338,1
15149,132,345,0
15277,422,83,1
15339,218,261,0
15382,342,343,1
15447,422,84,0
15484,234,311,0
15539,356,331,1
15573,595,225,1
15658,171,264,0
15704,422,85,1
15707,130,338,1
15740,227,315,1
15772,340,350,1
15777,353,351,1
15859,353,350,0
15875,422,86,1
15894,339,330,0
15902,176,250,1
15980,353,352,1
15999,344,321,1
16033,422,87,1
16044,158,258,0
16052,352,353,1
16073,340,335,1
16078,173,253,0
16099,132,323,1
16112,131,320,0
16136,230,290,0
16188,339,335,0
16190,122,310,0
16220,130,309,0
16243,422,88,0
16293,340,326,1
16324,227,285,0
16328,338,349,1
16333,352,350,0
16365,162,260,0
16372,235,295,0
16426,131,325,0
16446,422,89,0
16492,356,333,0
16501,100,230,0
16505,354,333,1
16505,283,68,1
16524,355,336,0
16573,131,322,0
16579,162,259,0
16598,187,246,0
16616,100,231,0
16629,602,232,0
16645,422,90,1
16654,161,260,1
16663,356,330,0
16686,132,343,0
16705,421,90,1
16710,346,343,0
16776,130,313,0
16809,262,274,1
16824,103,232,0
16827,352,351,1
16829,356,329,0
16855,422,91,0
16860,103,234,1
16868,105,228,0
16906,85,283,1
16908,342,342,0
16922,102,231,0
16976,228,296,0
16992,421,91,1
17015,344,318,1
17020,341,338,0
17053,422,92,1
17080,335,329,0
17154,98,230,1
17182,100,233,1
17191,100,232,1
17237,97,231,1
17248,421,92,0
17251,255,254,0
17296,422,93,0
17298,353,344,0
17307,162,258,0
17326,232,301,1
17374,421,93,0
17409,101,234,1
17411,171,265,1
17429,261,280,0
17430,103,231,1
17453,228,293,0
17455,102,230,0
17481,422,94,1
17521,104,228,1
17522,105,233,0
17547,597,248,0
17549,353,346,1
17577,103,228,1
17625,159,257,0
17633,101,236,1
17642,88,282,1
17645,170,266,1
17650,214,271,1
17654,236,298,1
17690,595,251,1
17694,594,251,0
17710,105,234,1
17714,105,232,0
17721,422,95,1
17737,172,254,1
17744,598,248,1
17767,599,250,0
17771,343,317,0
17773,597,250,0
17797,157,261,0
17799,104,234,1
17824,102,235,0
17831,70,281,0
17850,342,323,0
17859,354,344,0
17882,595,248,0
17895,102,229,0
17897,593,249,1
17923,353,345,0
17932,593,248,1
17954,422,96,0
17962,103,229,0
17980,225,313,0
17986,352,352,1
18013,593,246,0
18027,594,246,0
18030,353,348,1
18070,354,331,1
18145,117,340,0
18164,421,97,0
18177,422,97,0
18186,101,232,0
18322,421,98,1
18342,344,335,0
18345,422,98,0
18350,101,233,0
18422,235,288,1
18440,421,99,0
18538,355,331,0
18539,341,344,1
18592,163,260,0
18603,599,244,1
18640,600,248,1
18640,229,295,0
18686,421,100,1
18792,126,307,0
18824,129,330,0
18837,343,342,0
18897,421,101,0
18903,352,354,1
18940,132,341,0
18965,218,259,0
19048,421,102,0
19050,343,343,0
19142,343,339,0
19143,218,260,0
19183,344,322,1
19302,222,299,0
19312,231,289,0
19320,421,103,1
19334,187,247,0
19411,214,268,0
19458,214,303,0
19469,421,104,0
19491,339,336,0
19537,354,345,1
19571,126,342,1
19572,227,286,1
19591,341,345,1
19691,421,105,1
19743,602,232,0
19790,181,248,1
19800,180,247,0
19847,130,339,1
19849,114,318,1
19857,421,106,0
19873,227,311,0
20006,421,107,0
20081,354,343,1
20084,341,354,0
20088,219,259,0
20139,227,313,0
20162,236,289,1
20168,1136,304,1
20222,340,333,0
20233,344,320,1
20257,421,108,1
20300,355,330,1
20334,232,300,1
20358,228,283,1
20374,178,248,0
20427,1136,305,0
20474,421,109,1
20483,354,342,0
20532,226,312,1
20547,342,339,0
20581,421,110,0
20623,85,281,1
20692,343,340,0
20711,353,353,1
20870,132,318,0
20871,421,111,0
20954,127,334,0
20996,342,340,1
21037,421,112,1
21139,171,263,1
21161,170,268,1
21230,421,113,0
21230,597,251,0
21293,596,251,0
21300,341,334,0
21306,595,251,0
21317,340,336,1
21347,598,248,1
21363,597,250,0
21375,599,250,1
21385,125,343,1
21398,226,310,1
21402,131,321,0
21442,421,114,0
21447,348,336,0
21481,593,249,0
21502,339,329,1
21503,595,248,0
21505,121,309,1
21511,594,248,0
21536,593,248,0
21593,594,246,1
21627,597,226,0
21634,593,245,0
21637,593,246,1
21637,599,246,1
21643,340,331,0
21649,356,332,1
21666,118,300,1
21699,158,255,1
21717,421,115,1
21795,130,312,0
21822,178,268,1
21875,357,330,1
21904,172,253,1
21905,214,270,1
21964,182,247,1
21987,128,337,1
22034,600,230,0
22101,254,255,0
22187,599,244,1
22194,356,334,1
22196,355,344,1
22275,600,248,1
22311,79,277,1
22361,354,332,0
22408,128,331,0
22434,339,325,1
22450,113,322,1
22450,342,322,1
22470,100,230,0
22476,218,262,0
22513,221,298,1
22525,602,232,0
22540,342,334,1
22548,100,231,1
22550,170,267,1
22571,101,228,0
22600,262,278,0
22615,342,333,0
22672,355,328,0
22722,213,267,1
22744,227,312,1
22754,122,311,1
22799,105,229,0
22808,1025,472,0
22831,100,284,0
22835,103,234,0
22846,103,232,1
22866,105,228,0
22904,157,256,0
22937,102,232,0
22986,420,122,1
23011,215,302,1
23063,101,283,1
23065,355,332,1
23075,357,331,0
23079,227,310,0
23098,340,347,1
23133,100,232,1
23153,100,233,0
23160,98,230,0
23202,97,231,1
23210,239,301,1
23297,420,123,1
23305,100,228,1
23373,103,231,1
23386,101,234,0
23422,102,230,1
23427,162,257,0
23432,102,231,0
23462,105,233,0
23466,128,332,0
23470,350,320,1
23527,118,303,0
23534,227,309,1
23539,156,260,1
23593,105,232,0
23628,101,236,1
23639,356,335,0
23646,104,228,0
23649,103,229,0
23676,105,234,0
23683,102,235,1
23688,340,327,0
23764,343,341,0
23776,89,282,0
23780,340,348,0
23785,420,126,1
23823,102,229,0
23830,228,284,0
23864,103,228,0
23869,345,317,0
23910,103,230,0
23947,237,292,1
23974,420,127,0
23992,104,230,1
24109,101,232,0
24140,420,128,1
24191,354,346,0
24218,355,343,1
24239,101,233,1
24303,169,266,1
24329,341,335,1
24339,237,291,0
24342,420,129,1
24358,85,274,1
24379,162,261,1
24527,595,225,1
24534,419,129,1
24549,420,130,0
24620,158,259,1
24713,342,343,0
24756,420,131,1
24757,356,330,0
24820,159,255,1
24838,342,324,0
24841,597,248,0
24890,233,303,0
24899,594,251,1
24920,348,352,0
24936,595,251,0
24937,341,323,1
24938,598,250,0
24950,597,250,1
24978,356,331,0
25002,599,250,0
25017,598,248,0
25023,114,319,1
25056,1026,471,1
25098,593,249,0
25107,595,248,1
25143,593,248,1
25208,593,243,0
25210,593,246,1
25225,593,245,0
25230,594,246,0
25238,126,304,0
25301,174,253,1
25329,595,241,1
25352,357,332,1
25388,158,256,0
25394,340,338,1
25481,168,254,0
25493,125,345,0
25525,221,309,0
25538,174,251,1
25610,342,341,0
25736,345,321,0
25785,156,259,1
25844,599,244,1
25850,600,248,1
25851,598,245,0
25867,133,342,1
25969,130,317,0
26077,220,261,0
