t,x,y,p
0,595,248,1
11,311,322,1
23,594,248,1
34,593,249,0
45,593,248,0
111,594,246,1
111,593,246,1
141,593,245,0
149,143,313,0
160,144,332,1
172,144,317,1
180,308,336,1
247,249,262,1
460,234,232,1
461,142,312,0
474,194,287,0
489,137,335,1
490,302,306,0
496,145,337,0
546,144,324,0
556,301,326,1
575,249,264,0
622,297,316,1
641,224,316,1
646,246,267,0
661,297,317,0
674,302,326,1
694,310,331,0
697,599,244,1
699,310,332,1
707,194,286,0
711,297,333,1
733,311,320,1
766,199,290,0
769,600,248,0
780,308,337,1
898,192,162,1
901,219,248,0
918,146,316,0
926,198,293,0
990,262,264,1
996,386,193,1
1102,296,321,1
1166,308,338,1
1178,312,320,1
1186,192,163,0
1250,95,85,0
1385,69,272,1
1446,301,327,1
1474,299,309,0
1538,297,322,1
1568,192,164,1
1662,307,341,1
1850,194,285,1
1878,295,319,1
1916,597,226,1
1949,142,329,1
2014,95,88,1
2082,310,333,0
2084,298,326,1
2129,213,249,1
2147,157,260,0
2205,127,339,1
2246,199,303,1
2276,100,231,0
2304,101,228,0
2307,101,227,1
2312,95,89,1
2314,100,230,0
2387,312,321,0
2416,142,326,1
2428,297,321,0
2507,102,231,0
2558,103,234,1
2569,105,228,1
2573,219,247,1
2582,103,232,0
2636,129,301,0
2700,95,90,0
2740,956,510,1
2776,298,343,1
2803,93,274,0
2902,98,230,0
2911,100,232,1
2921,95,91,0
2924,100,233,1
2935,97,231,1
2950,297,325,0
2953,213,250,1
3026,310,319,1
3048,100,228,1
3052,602,232,0
3061,209,251,0
3103,249,268,1
3138,101,234,0
3182,144,321,1
3191,102,230,1
3200,296,338,0
3205,105,233,1
3242,103,228,1
3257,296,328,0
3283,104,228,0
3303,103,231,0
3355,105,234,0
3374,102,229,0
3379,104,230,0
3383,74,262,0
3400,105,232,1
3428,129,332,1
3439,597,250,1
3450,101,236,1
3457,595,251,0
3497,599,250,1
3498,104,234,1
3503,598,248,1
3514,310,320,0
3514,298,327,0
3563,301,311,1
3566,298,332,1
3573,957,510,1
3604,593,249,0
3607,595,248,0
3657,103,229,0
3667,145,328,1
3681,593,248,0
3695,102,228,1
3708,102,235,0
3737,593,245,0
3750,594,246,0
3756,593,246,1
3842,599,246,1
4026,101,233,0
4040,101,232,1
4046,299,333,1
4091,299,323,0
4104,300,327,0
4113,298,325,0
4216,197,284,1
4311,599,244,0
4349,251,265,0
4350,198,295,1
4379,600,248,1
4385,598,245,1
4528,94,96,0
4640,310,322,1
4750,142,309,1
4771,144,327,1
4819,298,313,1
4825,298,314,1
4866,144,322,1
4880,94,97,1
5116,311,323,1
5151,953,510,0
5156,212,249,0
5158,250,268,1
5238,219,296,1
5247,195,286,1
5312,191,174,0
5326,309,340,1
5342,147,341,0
5415,84,282,0
5420,311,319,1
5479,311,325,0
5498,384,206,0
5510,126,319,1
5692,297,315,0
5695,263,266,0
5704,602,232,0
5790,249,261,1
5814,301,310,1
5924,384,207,1
5931,957,502,1
5991,308,339,1
6047,298,315,0
6166,136,338,1
6210,311,321,0
6317,297,337,1
6353,129,308,1
6440,198,297,1
6451,142,325,0
6456,145,335,1
6464,144,315,1
6493,143,332,1
6528,197,281,0
6535,143,326,1
6686,598,245,1
6708,220,246,0
6749,190,178,1
6754,144,318,0
6788,144,316,0
6894,597,248,1
6938,309,338,0
6943,93,104,0
6974,202,283,1
7000,597,251,1
7008,596,251,1
7009,142,330,0
7014,598,248,1
7026,298,334,0
7034,595,251,0
7035,128,333,1
7039,245,267,1
7056,597,250,1
7064,190,179,0
7065,143,334,0
7092,594,251,1
7114,599,250,0
7182,225,296,0
7197,312,319,1
7206,595,248,0
7209,188,258,0
7226,593,249,1
7249,594,248,0
7258,297,308,1
7280,593,248,0
7307,218,248,1
7324,594,246,0
7383,137,334,0
7448,298,339,0
7522,250,263,0
7643,76,271,0
7647,195,285,0
7705,137,333,0
7751,244,268,0
7827,198,268,0
7834,595,225,1
7840,93,107,1
7908,599,244,0
7921,954,512,0
7922,302,312,1
7946,305,342,0
