t,x,y,p
0,269,323,0
12,176,215,1
16,675,256,0
33,396,256,1
34,181,215,1
35,606,452,1
36,597,348,0
45,179,210,1
73,94,167,0
78,676,236,0
79,677,258,0
90,176,212,1
100,284,298,0
106,632,444,1
114,280,315,1
116,639,453,1
125,181,214,1
131,401,61,0
148,180,211,1
158,602,455,0
176,1106,600,1
182,418,248,1
183,180,209,1
183,178,210,1
192,267,298,1
196,420,243,0
217,179,209,1
222,1214,619,0
227,639,445,1
230,414,262,1
238,272,313,0
246,675,245,0
263,181,213,1
274,858,586,0
280,387,258,0
287,389,288,0
291,683,237,0
297,677,252,0
311,177,215,1
312,679,257,0
336,268,292,1
375,417,258,0
375,673,236,0
379,675,255,0
379,391,246,1
385,648,404,1
391,679,254,0
400,676,255,0
407,279,302,0
416,511,309,0
425,619,388,1
426,892,567,0
434,659,703,0
435,196,240,0
445,278,300,0
448,678,233,0
456,280,308,1
459,599,452,0
470,876,565,0
474,177,216,1
484,276,319,0
488,273,316,1
492,518,319,0
494,681,234,0
494,281,315,1
499,179,208,1
503,418,256,0
504,953,502,0
511,497,200,0
512,677,254,0
517,418,257,0
537,596,455,0
544,280,328,0
547,94,170,0
548,274,319,1
559,608,390,0
567,266,297,1
578,1051,460,0
580,675,235,0
580,608,411,0
582,150,246,1
592,603,453,0
592,604,409,0
593,276,288,0
608,1068,501,0
610,448,334,0
618,176,210,1
622,179,215,1
648,604,411,0
664,679,234,0
677,263,304,1
681,678,253,1
681,674,246,0
682,601,451,0
689,679,253,1
689,683,236,0
690,324,124,0
701,683,246,0
707,395,255,1
713,519,321,0
719,625,401,1
725,271,316,0
729,266,294,1
737,677,259,0
764,264,309,0
764,175,208,1
770,681,248,0
784,676,250,0
784,412,250,1
787,276,322,0
794,278,294,0
796,682,234,0
817,682,235,0
820,681,245,0
828,1086,132,0
854,279,303,0
867,625,398,1
890,375,292,0
891,635,386,0
894,276,321,0
913,609,412,0
923,176,213,1
934,681,253,1
949,267,297,1
955,602,453,0
961,576,472,0
976,175,209,1
977,677,236,0
986,681,252,1
987,678,236,0
988,677,243,0
1005,1055,313,0
1020,627,444,0
1024,658,44,0
1029,273,304,0
1032,269,314,1
1047,276,290,0
1051,278,301,0
1055,677,257,1
1056,677,250,0
1057,790,632,0
1059,604,429,0
1099,94,171,0
1107,679,256,1
1108,514,106,1
1109,676,257,1
1113,601,449,0
1116,680,255,1
1119,182,226,0
1121,677,258,1
1128,678,257,1
1133,677,232,0
1136,306,515,0
1136,679,258,1
1141,678,258,1
1147,606,414,0
1174,678,250,0
1196,752,111,0
1203,606,399,0
1204,682,255,1
1224,522,326,0
1246,607,415,0
1252,684,176,0
1266,552,293,0
1268,678,237,0
1281,530,332,0
1287,275,288,0
1290,511,310,0
1296,676,254,1
1302,90,162,0
1308,603,411,0
1315,275,304,0
1330,676,253,1
1337,676,256,1
1343,817,286,0
1365,676,251,1
1374,276,315,0
1374,677,253,1
1380,123,515,0
1386,443,409,0
1404,181,210,0
1405,401,61,0
1407,676,255,1
1415,274,304,0
1420,676,252,1
1421,151,257,1
1422,607,428,0
1424,416,262,0
1439,181,211,0
1442,181,213,0
1444,177,210,0
1457,676,236,1
1458,272,311,0
1461,620,387,1
1487,945,294,1
1502,706,137,0
1504,272,309,0
1514,682,254,1
1519,603,447,0
1536,94,173,0
1544,678,233,1
1551,419,257,0
1556,174,211,0
1561,627,426,0
1570,391,255,0
1575,390,254,0
1577,179,213,0
1579,270,289,1
1588,387,259,0
1589,179,214,0
1591,177,208,0
1593,945,295,1
1597,520,313,1
1619,180,209,0
1626,177,209,0
1630,174,212,0
1652,519,315,1
1653,279,326,1
1657,258,332,1
1658,521,313,1
1659,647,411,1
1665,605,401,0
1668,512,316,0
1682,268,301,0
1690,607,391,0
1694,269,305,0
1695,621,447,1
1697,629,434,0
1697,284,297,0
1702,639,431,1
1714,329,612,0
1716,24,7,0
1729,636,415,1
1733,272,315,0
1736,416,261,0
1748,858,586,0
1769,274,320,1
1775,178,243,0
1779,389,288,0
1786,256,302,1
1795,270,337,0
1803,273,312,0
1804,181,209,0
1806,179,212,0
1810,264,315,1
1835,174,210,0
1836,176,215,0
1840,178,210,0
1840,629,433,0
1857,640,430,1
1857,597,348,0
1861,602,408,0
1869,308,408,0
1873,419,262,1
1885,675,245,1
1896,522,306,1
1902,291,493,0
1912,945,296,1
1917,513,305,0
1920,281,321,0
1932,179,208,0
1933,271,288,1
1935,1191,157,0
1943,675,235,1
1944,606,416,0
1949,194,232,1
1972,616,431,1
1976,683,237,1
1989,679,235,1
1989,181,215,0
1996,603,440,0
2004,271,301,1
2005,418,258,0
2010,194,231,1
2022,324,124,0
2031,680,252,1
2038,680,251,1
2040,149,248,1
2043,675,251,1
2049,180,211,0
2050,681,255,1
2064,677,251,1
2078,675,252,1
2079,281,316,1
2085,419,256,0
2096,385,258,0
2102,497,200,0
2105,629,441,0
2116,512,313,0
2119,424,256,1
2123,607,389,0
2129,418,242,1
2131,685,239,1
2135,647,409,1
2143,269,294,1
2143,512,310,0
2144,677,259,0
2150,626,409,0
2174,610,404,0
2174,179,210,0
2176,876,565,0
2179,679,231,1
2180,274,305,0
2180,606,453,1
2189,680,231,1
2194,595,456,0
2198,263,318,1
2208,445,421,0
2217,1123,209,0
2238,945,297,1
2244,1055,313,0
2247,267,295,1
2268,269,311,1
2270,602,452,0
2272,628,446,0
2275,269,313,1
2280,679,254,0
2285,948,497,0
2310,521,323,1
2339,643,422,1
2339,448,334,0
2367,679,257,0
2373,93,179,1
2376,278,299,0
2384,624,407,1
2391,276,318,0
2391,272,312,0
2396,1,99,0
2405,518,320,0
2419,606,400,0
2434,275,303,0
2451,260,320,1
2452,646,413,1
2479,581,149,0
2479,1222,613,0
2484,604,436,0
2498,816,310,0
2500,641,456,1
2505,181,210,1
2507,659,703,0
2517,606,450,1
2530,682,233,1
2535,388,255,0
2542,679,256,0
2552,676,250,0
2553,273,309,0
2577,426,245,0
2608,1266,540,0
2609,110,225,1
2617,176,212,0
2623,790,632,0
2630,631,395,0
2633,680,255,0
2666,181,214,0
2685,156,249,0
2689,608,398,0
2693,417,257,0
2702,953,502,0
2702,273,305,0
2710,401,61,0
2735,281,300,0
2753,642,426,1
2759,277,294,0
2781,271,313,0
2787,678,236,0
2787,817,286,0
2798,93,180,1
2799,602,454,0
2807,271,315,0
2825,606,390,0
2831,182,230,0
2833,279,321,1
2840,177,215,0
2848,677,257,0
2850,94,172,0
2852,263,306,1
2886,676,257,0
2889,638,431,1
2893,998,332,0
2895,678,257,0
2896,603,452,0
2898,678,258,0
2915,677,252,0
2954,676,251,0
2962,677,254,0
2966,530,332,0
2975,396,257,1
2982,1260,401,0
2983,263,308,0
2996,395,244,1
3006,600,455,0
3008,609,383,0
3018,1235,631,0
3019,175,208,0
3021,608,406,0
3039,435,566,0
3043,396,242,1
3056,681,253,0
3061,600,451,0
3070,639,428,1
3073,429,255,0
3074,268,297,1
3090,272,292,0
3094,706,137,0
3103,679,253,0
3104,677,253,0
3107,151,256,1
3113,177,210,0
3113,183,234,1
3114,177,216,0
3122,93,181,1
3132,681,252,0
3135,279,297,0
3152,152,265,0
3159,517,318,0
3163,677,250,0
3164,639,427,1
3165,676,256,0
3165,389,288,0
3169,640,428,1
3178,684,176,0
3194,645,417,1
3200,619,387,1
3203,273,307,0
3206,678,253,0
3225,419,248,1
3225,678,233,0
3233,273,311,0
3238,858,586,0
3252,648,409,1
3262,639,429,1
3265,675,245,0
3267,94,181,1
3274,123,515,0
3295,426,244,0
3300,181,215,1
3321,770,691,0
3331,420,242,0
3339,324,124,0
3357,621,393,1
3359,272,291,0
3359,682,254,0
3363,271,303,1
3373,273,310,0
3413,681,257,0
3418,515,102,0
3420,675,257,0
3424,177,213,0
3450,112,222,1
3459,816,310,0
3462,673,236,0
3463,117,147,0
3481,682,255,0
3510,1055,313,0
3518,266,299,1
3549,913,121,0
3553,675,235,0
3558,111,221,1
3559,272,287,1
3561,676,236,0
3572,677,243,0
3580,93,182,1
3581,552,293,0
3618,620,391,1
3620,629,438,0
3624,268,291,1
3632,681,245,0
3638,683,236,0
3639,658,44,0
3642,683,246,0
3644,264,314,1
3647,674,246,0
3654,679,234,0
3659,625,402,1
3662,624,447,0
3663,630,441,0
3663,637,441,1
3668,270,317,0
3669,629,439,0
3670,272,314,0
