t,x,y,p
0,288,336,1
24,300,329,1
87,288,333,0
135,201,258,1
349,201,261,0
362,290,309,0
506,266,262,1
557,67,268,0
580,302,318,0
620,265,263,1
743,264,264,0
786,220,294,1
790,130,319,0
846,97,286,1
960,135,308,1
1015,299,336,0
1086,301,331,0
1088,195,285,0
1131,187,278,1
1155,185,291,1
1225,289,336,0
1234,140,333,1
1238,134,310,0
1256,147,317,1
1308,138,340,1
1336,213,254,1
1453,148,317,1
1475,301,329,0
1556,225,317,0
1612,195,260,0
1830,291,310,0
1902,599,246,0
1925,195,262,0
1952,278,340,1
2019,201,259,1
2028,288,318,0
2031,146,333,0
2040,298,341,1
2054,594,251,0
2091,598,248,1
2100,597,250,0
2107,595,251,0
2110,599,250,1
2117,598,250,0
2159,1189,641,0
2238,349,258,0
2243,595,248,0
2270,593,249,1
2277,593,248,1
2286,594,248,1
2329,147,320,0
2356,594,246,0
2378,593,246,1
2445,137,341,1
2467,301,320,1
2503,292,319,1
2516,185,297,0
2613,302,320,1
2631,130,266,1
2666,135,321,0
2700,129,321,0
2819,1188,644,0
2932,253,253,1
2993,302,319,0
3002,290,328,0
3007,598,245,1
3009,599,244,0
3013,600,248,1
3105,100,230,1
3165,101,229,0
3178,101,228,0
3187,299,338,0
3237,100,231,0
3279,595,241,1
3286,303,317,0
3371,300,333,1
3440,292,325,1
3453,103,232,1
3472,105,228,1
3476,105,229,0
3490,104,234,1
3517,103,234,0
3526,102,231,0
3650,100,229,1
3690,99,231,1
3757,98,230,1
3762,100,233,1
3802,100,232,0
3849,97,231,1
3889,147,335,1
3960,183,290,1
4055,134,311,0
4069,101,234,0
4077,292,311,0
4081,300,336,1
4096,105,233,1
4109,147,321,0
4111,302,323,1
4136,103,231,0
4158,102,230,1
4200,104,228,1
4228,133,313,0
4283,104,230,0
4294,105,234,0
4295,105,232,1
4324,101,236,0
4376,103,228,1
4390,103,229,0
4454,102,235,0
4459,300,334,0
4552,102,228,1
4560,248,252,1
4580,247,253,1
4618,194,284,1
4680,290,329,0
4724,102,229,1
4778,247,252,1
4789,140,334,0
4819,292,309,1
4830,101,232,0
4855,101,233,1
4891,131,253,0
4896,194,288,1
4976,138,342,0
4986,290,313,0
4999,289,312,0
5012,220,248,1
5057,142,305,0
5077,200,260,1
5114,289,332,0
5166,197,259,0
5187,130,257,0
5231,215,250,0
5300,128,342,1
5307,291,325,1
5394,598,245,0
5396,130,264,1
5400,287,315,0
5410,300,319,0
5432,194,281,0
5457,303,319,1
5512,289,338,0
5531,597,248,1
5566,217,249,1
5674,596,251,1
5684,225,312,1
5690,595,251,0
5691,597,250,0
5708,598,248,1
5708,247,254,0
5716,599,250,1
5744,598,247,0
5770,288,316,1
5776,147,332,1
5810,946,514,1
5847,289,331,0
5849,595,248,0
5855,148,319,1
5857,291,329,1
5858,593,249,0
5870,594,248,1
5893,593,248,0
5900,291,311,1
5908,597,226,1
5922,287,339,1
5926,145,328,1
5926,147,323,0
5963,594,246,1
5971,593,246,1
5988,593,245,1
6021,287,316,0
6158,298,308,0
6319,222,248,0
6348,201,257,1
6375,244,256,0
6389,289,313,1
6450,220,250,1
6531,599,244,1
6605,600,248,1
6650,194,287,1
6735,140,336,1
6741,218,247,0
6765,139,335,1
6829,213,253,1
6858,195,281,0
6897,225,316,1
6918,946,467,1
6926,247,256,1
6934,290,322,1
7029,130,267,1
7211,184,294,1
7221,183,297,1
7246,197,256,1
7295,226,247,0
7430,247,257,1
7483,1148,220,0
7538,146,334,1
7624,1148,221,0
7719,289,324,1
7722,196,284,1
7870,146,314,0
7871,196,283,0
7874,1148,222,0
7888,247,258,0
7971,214,252,0
7999,288,339,1
8076,133,300,0
8118,1148,223,0
8153,244,264,1
8214,213,252,1
8254,303,320,1
8271,185,273,0
8301,289,339,1
8315,184,297,1
8393,291,312,1
8477,196,255,0
8496,247,259,1
8610,1148,224,0
8636,300,338,0
8674,128,319,0
8719,197,257,1
8770,218,248,1
8815,225,247,0
8828,223,246,1
8845,131,299,0
8904,217,269,1
8975,288,338,1
9088,100,230,1
9117,247,260,0
9139,101,229,1
9162,291,328,1
9175,595,241,1
9197,100,231,0
9207,101,228,0
9241,300,332,0
9243,244,265,1
9261,594,251,0
9274,219,251,1
9299,597,250,0
9311,595,251,1
9314,599,250,1
9322,145,308,0
9335,598,248,0
9339,598,250,0
9368,147,324,1
9376,200,258,0
9417,77,281,1
9430,103,234,0
9433,593,249,1
9443,103,232,0
9448,105,228,1
9459,595,248,1
9478,185,290,1
9480,105,229,1
9483,291,327,1
9484,593,248,1
9552,593,245,1
9562,593,243,1
9579,593,246,0
9583,594,246,0
9586,594,248,1
9601,185,289,0
9647,290,331,0
9660,99,231,0
9720,100,233,0
9733,599,246,1
9775,250,269,1
9782,148,318,1
9786,100,232,0
9795,98,230,1
9809,97,231,1
9994,101,234,1
10006,289,315,1
10017,184,298,1
10038,102,230,1
10047,102,231,0
10069,103,231,1
10123,133,312,0
10128,105,233,1
10133,247,262,0
10133,103,228,0
10140,301,319,1
10150,300,337,0
10156,599,244,0
10158,147,318,1
10179,104,234,0
10202,301,332,1
10202,600,248,1
10235,104,230,0
10237,598,245,0
10238,102,229,0
10251,303,318,0
10262,196,287,1
10268,101,236,0
10271,104,228,0
10294,289,337,0
10321,105,232,0
10327,105,234,0
10334,102,235,1
10347,148,316,1
10430,266,264,0
10430,103,229,0
10441,302,321,1
10455,301,330,0
10498,147,338,1
10500,129,253,1
10516,303,339,0
10518,95,280,1
10528,67,266,1
10541,102,228,0
10687,222,246,0
10692,103,230,0
10712,247,263,0
10730,303,321,1
10735,101,232,0
10766,226,315,0
10798,78,282,1
10827,129,337,0
10844,298,309,1
10954,101,233,1
11113,217,250,0
11143,128,260,0
11225,302,318,1
11280,146,327,0
11290,1147,232,1
11291,300,335,1
11419,187,275,0
11498,302,322,0
11534,128,318,1
11577,69,276,1
11577,298,307,0
11670,134,312,0
11707,304,318,1
11709,1147,233,0
11836,281,319,1
11839,213,251,0
11851,289,333,0
11873,244,263,1
11876,595,225,1
11923,291,321,0
11957,220,293,0
11984,133,310,1
12141,247,266,0
12205,218,250,0
12342,289,334,0
12366,219,248,0
12514,1173,671,0
12593,598,245,0
12667,304,319,0
12668,595,241,0
12792,247,267,0
12804,597,248,0
12852,597,251,0
12857,145,312,0
12863,596,251,1
12890,595,251,1
12894,599,250,1
12904,598,248,0
12921,185,294,1
12942,597,250,0
12982,299,339,1
13047,200,259,1
13064,593,249,0
13079,595,248,1
13096,593,248,0
13146,290,310,1
13170,594,246,1
13186,593,246,1
13239,291,322,1
13299,296,339,1
13417,301,331,1
13420,596,246,0
13443,288,314,1
13448,1146,238,0
13470,186,277,1
13473,302,317,0
13476,131,258,0
13515,288,317,1
13539,146,332,0
13544,291,330,1
13622,1146,239,1
13648,215,151,0
13732,196,259,1
13782,599,244,1
13795,600,248,1
13831,599,246,1
13837,290,312,1
13872,218,249,1
13897,215,269,1
14061,289,314,1
14206,1146,240,0
14288,215,152,1
14320,142,306,0
14346,291,324,1
14363,243,268,1
14410,246,270,1
14504,247,270,1
14515,136,307,1
14541,136,306,0
14629,195,288,1
14667,226,303,1
14699,130,260,0
14726,1170,677,1
14830,148,324,1
14913,597,226,1
14930,196,256,0
15046,145,330,1
15059,100,230,0
15108,101,229,0
15115,300,339,1
15116,100,231,1
15177,1169,678,1
15190,290,340,1
15360,102,231,0
15380,103,234,0
15380,302,330,1
15383,105,228,1
15387,196,282,0
15393,103,232,0
15399,104,234,0
15481,196,264,0
15502,214,251,1
15510,303,322,0
15573,595,241,1
15627,299,340,1
15638,99,231,0
15682,130,308,0
15697,100,233,0
15735,98,230,1
15759,1168,680,1
15769,97,231,1
15770,100,232,1
15819,101,228,1
15835,289,319,1
15859,1145,245,1
15862,290,332,1
15895,292,312,1
15921,289,323,1
15965,133,311,1
15982,303,319,0
15992,101,234,0
16009,228,298,1
16024,102,230,0
16041,103,231,1
16047,105,233,1
16047,104,228,1
16051,77,261,1
16055,1145,246,0
16113,101,236,1
16160,105,234,1
16169,145,326,1
16180,105,232,0
16205,201,258,0
16284,103,228,0
16322,102,229,0
16322,103,229,0
16340,1145,247,1
16350,599,246,0
16384,104,230,0
16420,243,264,0
16428,102,235,1
16440,249,269,1
16440,263,265,1
16453,293,311,1
16461,102,228,1
16462,594,251,1
16480,303,317,1
16485,130,333,1
16495,300,336,0
16511,290,339,1
16519,597,250,1
16522,595,251,0
16553,599,250,0
16560,598,250,0
16562,598,248,0
16602,137,308,1
16637,595,248,1
16676,147,316,1
16682,134,307,0
16684,593,249,1
16696,594,248,0
16696,593,248,1
16719,101,232,0
16733,1145,248,1
16742,290,314,0
16761,103,230,1
16764,304,320,0
16774,593,246,0
16788,593,245,1
16792,594,246,0
16823,101,233,1
16970,301,329,1
17006,212,254,0
17033,1145,249,1
17051,243,265,1
17171,225,313,0
17245,293,319,1
17334,265,262,0
17380,599,244,1
17401,302,319,0
17447,600,248,0
17463,148,321,0
17471,1145,250,1
17481,195,256,0
17494,139,336,0
17500,200,260,0
17607,196,257,0
17658,147,319,0
17743,195,257,0
17798,145,329,1
17821,292,330,0
17871,1144,251,0
17982,302,331,1
18127,293,309,0
18188,290,324,0
18211,299,308,1
18324,147,315,1
18619,595,241,1
18658,264,263,0
18764,129,255,1
18805,293,310,0
18822,290,323,0
18851,293,325,1
18962,130,258,1
18979,291,313,0
19230,290,320,1
19403,302,320,0
19437,200,258,1
19474,1144,256,0
19612,206,124,1
19736,137,307,0
19825,953,494,1
19826,200,261,1
19844,289,320,0
19846,226,293,0
19868,291,331,0
19896,291,309,1
19908,597,248,0
20039,597,251,1
20053,196,258,0
20105,595,251,1
20118,596,251,1
20126,597,250,1
20129,224,247,0
20142,599,250,0
20144,598,248,0
20164,290,311,0
20277,593,249,0
20278,595,248,1
20286,92,274,1
20299,593,248,1
20310,292,326,0
20316,249,270,1
20378,294,318,1
20384,594,246,1
20392,1161,693,0
20401,593,246,1
20405,593,245,0
20589,128,254,0
20634,596,246,0
20675,138,339,1
20772,129,263,0
20857,70,261,0
20863,197,258,1
20897,217,251,1
20967,91,282,0
