t,x,y,p
0,284,295,0
7,633,455,0
16,277,314,1
19,276,305,0
30,677,236,0
36,189,218,0
37,863,714,0
44,638,388,1
46,681,248,0
49,679,254,0
51,676,236,0
51,515,291,0
55,1122,329,0
57,181,244,1
59,659,703,0
69,175,245,0
69,515,292,0
83,392,248,0
89,706,137,0
110,281,312,0
119,443,409,0
125,790,632,0
130,175,209,1
142,284,292,0
160,189,217,0
164,279,340,0
166,188,228,1
169,1253,173,0
170,416,246,0
175,514,318,0
181,290,328,0
188,876,565,0
191,270,310,1
194,275,298,1
226,188,220,0
228,758,167,0
235,988,463,0
268,290,331,0
279,679,253,0
284,409,260,1
290,390,244,1
304,634,454,0
313,188,218,0
331,595,500,0
341,515,312,1
351,189,221,0
359,278,342,0
363,445,421,0
364,630,438,1
374,678,237,0
384,188,229,1
385,277,326,0
385,397,244,0
400,419,260,1
407,679,256,0
412,393,246,0
413,598,409,0
416,601,413,0
424,633,383,0
433,883,643,0
435,611,433,1
445,188,219,0
447,613,423,1
450,389,244,1
455,284,320,0
469,282,320,1
473,816,310,0
475,285,324,0
485,614,387,1
491,188,221,0
497,680,255,0
505,1055,313,0
523,1187,305,0
532,158,249,0
533,189,219,0
542,516,316,1
554,289,331,0
573,284,294,0
577,181,211,0
584,181,210,0
587,552,293,0
590,624,439,0
593,188,230,1
593,512,298,0
594,274,302,1
596,282,309,0
604,177,210,0
609,420,257,0
628,676,250,0
633,596,442,0
643,401,61,0
646,599,419,0
649,678,233,1
667,181,213,0
667,384,260,0
668,177,208,0
669,601,401,0
670,174,212,0
675,677,257,0
690,174,211,0
691,270,326,1
700,598,177,0
707,676,257,0
714,678,258,0
719,601,393,0
720,179,214,0
724,618,396,1
734,678,257,0
735,288,325,1
735,276,304,0
740,617,424,0
752,164,634,0
764,177,209,0
766,530,332,0
783,188,231,1
784,676,251,0
784,597,348,0
818,184,157,0
820,180,209,0
823,123,515,0
846,271,312,0
847,179,213,0
848,616,413,1
851,117,147,0
854,281,310,0
887,636,447,1
888,287,301,0
888,277,298,1
889,675,245,1
891,509,312,0
900,681,253,0
918,290,329,0
923,617,414,1
937,676,256,0
942,588,450,1
945,677,253,0
953,676,255,0
961,286,317,0
965,675,235,1
966,678,253,0
968,369,254,1
982,191,192,0
993,681,252,0
994,179,212,0
1000,683,237,1
1002,188,232,1
1009,600,400,0
1021,285,294,0
1024,189,224,0
1028,176,215,0
1031,174,210,0
1034,178,210,0
1037,764,630,0
1050,953,502,0
1051,288,328,1
1061,189,209,0
1067,743,293,1
1085,181,209,0
1091,606,426,0
1093,497,200,0
1111,179,208,0
1125,280,316,0
1129,681,257,0
1131,636,446,1
1139,289,320,1
1141,618,422,0
1147,280,314,0
1151,386,249,0
1152,181,215,0
1158,189,220,0
1161,280,288,1
1163,858,586,0
1165,408,258,0
1167,679,257,0
1171,641,413,1
1172,682,254,0
1180,324,124,0
1196,685,239,1
1200,385,241,1
1202,680,231,1
1203,188,233,1
1205,189,222,0
1209,111,218,1
1218,679,231,1
1240,389,288,0
1245,630,393,0
1257,273,300,1
1272,620,413,0
1294,448,334,0
1298,288,326,1
1313,643,410,1
1331,816,310,0
1334,280,319,0
1340,658,44,0
1359,177,216,0
1363,675,257,0
1365,682,253,0
1365,179,210,0
1376,289,332,0
1389,180,211,0
1389,188,222,0
1413,279,314,0
1414,290,326,0
1415,418,260,1
1424,682,255,0
1431,188,234,1
1432,285,323,0
1433,623,445,0
1444,276,300,1
1453,864,709,0
1457,677,258,0
1459,623,166,0
1462,283,305,0
1467,391,244,1
1469,410,254,0
1469,618,410,1
1481,188,226,0
1482,601,385,0
1489,189,225,0
1496,188,225,0
1510,175,213,0
1513,621,448,0
1513,189,214,0
1514,863,715,0
1521,631,441,1
1531,280,321,0
1536,283,308,0
1538,289,314,1
1542,287,306,0
1549,188,223,0
1589,382,253,0
1601,369,247,1
1614,290,319,1
1620,1049,432,0
1630,618,407,1
1643,188,235,1
1647,682,233,1
1650,275,296,1
1659,790,632,0
1663,181,210,1
1687,188,224,0
1688,383,261,0
1689,601,384,0
1693,409,243,0
1697,600,415,0
1699,602,401,0
1700,291,493,0
1708,516,324,0
1726,598,410,0
1729,706,137,0
1731,278,315,1
1752,1055,313,0
1753,675,256,0
1757,151,251,1
1769,684,176,0
1770,613,427,1
1772,290,327,0
1772,643,408,1
1777,510,313,0
1781,676,258,0
1790,913,121,0
1802,277,303,0
1804,679,254,0
1807,279,305,1
1808,408,257,0
1817,409,261,1
1824,1086,132,0
1825,641,415,1
1831,601,414,0
1841,281,313,0
1841,181,214,0
1850,611,396,0
1854,637,420,1
1860,188,236,1
1862,601,432,0
1870,876,565,0
1902,401,61,0
1913,406,258,0
1925,634,449,1
1932,581,149,0
1946,636,453,0
1964,284,322,0
1973,600,413,0
1976,179,244,0
1976,1123,209,0
1978,943,246,1
1984,289,312,1
1989,619,401,1
1994,508,298,1
2012,1253,173,0
2012,637,449,0
2019,419,259,1
2025,117,147,0
2029,622,422,0
2047,112,221,1
2056,367,250,1
2068,634,427,1
2071,274,326,1
2072,413,247,0
2073,188,230,0
2081,188,237,1
2085,281,292,0
2111,177,215,0
2115,678,253,1
2120,289,330,0
2126,616,411,1
2153,602,385,0
2159,659,703,0
2167,188,227,0
2183,679,253,1
2183,414,258,0
2206,291,304,1
2206,517,315,1
2221,676,236,0
2227,612,386,1
2251,816,310,0
2252,175,208,0
2263,673,236,0
2265,675,245,0
2271,394,245,0
2276,278,316,1
2284,278,295,1
2285,275,299,1
2286,948,497,0
2293,601,415,0
2296,676,250,0
2308,678,233,0
2332,289,315,1
2333,274,304,1
2336,637,421,1
2337,177,214,0
2338,188,238,1
2347,289,302,0
2380,681,253,1
2385,496,402,0
2394,510,292,1
2406,620,415,0
2409,410,263,1
2420,187,237,1
2423,627,385,0
2427,181,215,1
2433,1067,465,0
2438,284,307,0
2443,177,233,1
2460,386,256,1
2483,271,320,1
2502,677,257,1
2506,599,417,0
2512,365,260,0
2524,282,308,0
2532,679,256,1
2537,676,257,1
2542,324,124,0
2543,391,243,1
2548,677,258,1
2549,410,242,0
2549,614,440,1
2550,290,324,0
2551,177,210,0
2551,283,306,0
2565,680,255,1
2567,417,245,0
2572,675,235,0
2578,678,258,1
2591,678,257,1
2593,679,258,1
2597,530,332,0
2601,639,417,1
2611,188,239,1
2615,177,213,0
2618,389,288,0
2622,682,255,1
2634,415,256,1
2648,281,314,0
2649,858,586,0
2651,289,321,1
2662,618,404,1
2663,674,246,0
2676,445,421,0
2679,497,200,0
2681,277,293,1
2685,123,515,0
2695,281,309,0
2705,289,329,0
2712,679,234,0
2716,683,246,0
2717,613,385,1
2719,622,420,0
2726,637,419,1
2730,676,254,1
2745,676,253,1
2752,511,302,0
2761,676,255,1
2768,390,243,1
2768,513,321,0
2771,287,307,0
2773,965,563,1
2777,599,401,0
2781,597,409,0
2782,188,231,0
2783,284,290,0
2787,676,256,1
2787,277,325,0
2792,597,348,0
2796,443,409,0
2796,419,253,0
2796,408,256,0
