t,x,y,p
0,277,331,0
4,265,317,0
11,261,313,0
28,105,229,1
35,103,232,1
37,103,234,1
73,105,228,0
118,104,234,1
197,175,284,1
228,141,313,0
251,100,233,0
293,170,273,1
356,98,230,1
377,167,295,0
388,100,232,1
403,99,231,1
422,97,231,1
445,262,310,1
494,277,315,1
544,102,231,0
571,176,279,0
597,263,308,0
637,101,234,1
649,102,230,0
674,105,233,1
686,103,231,1
700,264,331,0
716,138,264,0
740,602,232,0
756,105,234,1
758,102,235,0
791,103,229,0
791,219,255,1
793,264,257,1
812,101,236,1
818,104,228,1
834,152,316,1
843,167,299,1
847,176,278,1
860,105,232,0
891,103,228,1
961,166,285,0
991,102,229,0
1090,275,330,1
1104,598,245,0
1145,102,228,0
1169,265,307,1
1250,597,248,0
1359,596,251,1
1361,101,232,1
1377,277,316,1
1391,103,230,1
1415,598,250,1
1419,595,251,1
1422,597,250,1
1433,223,287,0
1441,598,248,1
1485,265,326,1
1497,101,233,0
1555,593,249,0
1557,595,248,1
1594,594,248,0
1595,275,326,1
1600,593,248,1
1644,229,294,0
1652,593,246,1
1675,594,246,0
1707,593,245,0
1722,135,316,0
1819,278,312,1
1921,128,250,0
1937,172,291,0
2002,263,312,0
2043,168,297,1
2118,221,259,1
2170,149,333,1
2298,599,244,0
2319,600,248,1
2341,266,314,0
2369,278,313,0
2393,216,256,0
2449,264,312,1
2502,265,329,0
2507,270,330,0
2590,176,280,1
2626,73,276,0
2652,272,303,0
2808,170,272,0
2826,597,226,0
2835,595,225,0
3180,264,309,0
3242,166,287,1
3381,73,278,1
3386,150,336,0
3429,103,254,0
3542,152,312,0
3709,276,324,1
3752,229,298,1
3849,152,317,0
3935,602,232,1
3961,221,260,1
4202,217,258,1
4277,229,302,1
4404,245,248,1
4405,151,341,1
4460,265,316,1
4461,267,304,1
4490,70,281,0
4655,168,293,1
4674,272,333,0
4710,170,271,1
4757,221,258,0
4853,267,316,0
4862,276,312,1
4894,149,328,0
4894,217,257,1
4911,597,251,0
4971,168,299,1
4974,594,251,1
5013,595,251,1
5024,598,248,1
5047,598,247,1
5066,276,322,0
5094,599,250,1
5165,593,249,1
5176,595,248,1
5211,593,248,1
5225,73,282,0
5231,151,342,1
5264,594,246,1
5299,593,246,0
5305,593,245,1
5396,599,246,0
5459,268,304,1
5637,275,331,1
5648,100,230,1
5689,101,229,0
5752,149,336,0
5754,100,231,0
5802,265,303,0
5833,266,319,1
5872,90,260,0
5884,599,244,0
5941,598,245,0
5972,105,229,0
6008,105,228,0
6025,103,232,1
6032,103,234,0
6032,102,231,1
6245,266,320,1
6327,100,233,0
6332,98,230,1
6333,139,343,0
6355,100,232,1
6369,97,231,0
6525,102,230,1
6533,168,295,1
6548,101,234,1
6553,263,311,1
6641,73,285,0
6647,105,233,0
6680,104,234,0
6710,90,280,0
6714,103,231,0
6730,266,323,1
6731,602,232,0
6733,221,261,1
6736,104,228,1
6774,172,287,0
6775,103,228,0
6826,101,236,1
6865,105,232,1
6878,105,234,0
6915,264,310,0
6915,277,310,1
6964,102,235,0
7024,228,304,0
7036,102,229,1
7055,265,330,1
7068,102,228,1
7081,173,300,1
7122,265,331,0
7345,101,232,0
7362,103,229,1
7438,169,282,0
7504,173,296,0
7543,101,233,0
7630,220,260,0
7637,151,314,1
8177,217,255,0
8293,598,245,1
8347,264,319,1
8373,134,315,0
8447,218,25,1
8479,597,248,0
8571,597,250,1
8583,596,251,1
8629,595,251,1
8648,598,248,0
8687,229,288,1
8765,593,249,0
8782,595,248,1
8788,230,289,0
8797,594,248,0
8817,593,248,1
8820,137,258,0
8835,277,311,0
8867,595,225,0
8882,593,245,1
8904,594,246,0
9139,278,311,1
9201,166,288,1
9243,275,322,0
9280,217,29,1
9307,275,327,0
9358,169,298,1
9411,263,315,0
9445,172,277,0
9453,599,244,0
9474,277,272,0
9548,600,248,1
9708,217,31,1
9712,275,332,0
9718,152,314,1
9755,169,274,1
9786,264,311,1
9787,216,258,0
9839,217,259,1
9851,217,32,1
9857,152,319,1
9949,267,265,0
10085,217,33,1
10192,1178,155,0
10194,133,318,0
10267,217,34,1
10277,266,321,0
10279,230,302,1
10349,229,303,1
10392,267,321,1
10465,1178,156,1
10478,277,314,0
10492,152,315,1
10498,167,286,0
10518,217,35,1
10614,278,316,0
10630,1178,157,0
10668,275,328,0
10747,266,306,0
10770,277,312,1
10816,217,36,1
10842,278,314,1
10844,1178,158,1
10871,222,257,0
10896,150,312,1
11037,139,340,1
11059,261,306,0
11125,265,328,0
11127,169,296,1
11137,216,38,1
11146,1178,159,0
11284,216,39,1
11381,140,330,0
