t,x,y,p
0,102,230,0
32,104,230,1
36,1138,6,0
110,509,456,0
122,100,232,0
144,104,231,1
164,510,452,1
327,101,233,1
352,509,435,1
364,143,168,1
374,269,33,0
508,243,271,0
571,512,411,1
633,306,266,1
660,1138,7,1
673,510,417,0
741,244,268,0
779,143,169,1
907,511,452,0
921,504,426,0
1074,311,277,1
1174,105,229,0
1197,143,170,0
1203,101,232,1
1220,102,231,0
1238,523,400,1
1249,102,229,0
1502,511,417,0
1574,505,422,1
1736,510,414,1
1931,83,262,1
2006,1217,511,0
2069,142,172,1
2197,507,418,0
2254,595,251,0
2308,597,250,1
2317,83,264,0
2323,1251,359,0
2420,181,260,1
2462,595,241,0
2568,595,230,1
2571,509,443,0
2587,83,260,0
2673,509,454,0
2751,510,454,0
2902,594,248,1
2927,598,247,1
2941,595,248,1
2949,509,441,1
2978,593,249,1
2988,599,246,1
3000,596,246,0
3045,510,443,0
3467,522,473,1
3476,179,272,0
3493,307,296,0
3499,520,403,0
3521,522,475,1
3576,151,314,0
3800,245,273,1
3807,508,423,0
3808,506,423,0
3944,141,177,1
4010,508,422,1
4154,511,450,0
4158,509,436,0
4417,512,408,0
4455,505,420,0
4505,75,276,0
4580,515,406,0
4587,77,259,1
4811,508,449,1
4935,522,405,0
5096,509,415,0
5230,45,247,0
5252,506,425,1
5296,511,453,1
5320,507,423,0
5397,511,454,1
5471,510,419,0
5573,245,276,0
5815,595,251,0
5855,265,43,0
5871,594,251,1
5892,140,181,1
5896,244,262,0
5903,596,251,1
5944,100,231,1
5981,521,405,0
6057,100,232,1
6080,104,230,0
6080,102,230,0
6101,140,182,0
6107,102,231,1
6129,104,231,0
6203,100,233,0
6222,503,424,1
6228,307,294,1
6281,510,420,0
6293,156,303,1
6386,101,233,0
6423,1201,497,0
6475,179,274,0
6520,101,234,0
6539,595,248,1
6541,598,247,0
6567,596,246,0
6580,593,249,0
6585,599,246,1
6623,513,410,0
7003,516,402,1
7149,105,229,1
7187,523,405,0
7288,101,232,0
7336,1132,19,0
7575,509,412,0
7986,509,438,1
8018,511,433,0
8042,510,455,1
8051,512,452,1
8076,595,225,1
8213,504,427,0
