t,x,y,p
0,281,316,1
0,681,257,0
41,285,327,0
49,706,137,0
52,675,245,1
60,179,214,0
66,603,427,0
80,182,210,0
89,1123,209,0
94,179,213,0
111,283,307,0
116,944,615,0
117,180,209,0
138,177,209,0
139,675,235,1
140,593,409,0
161,174,211,0
162,297,328,0
167,630,445,0
169,1195,430,1
185,288,314,0
185,802,365,0
185,682,254,0
195,296,306,0
227,638,408,1
231,496,402,0
245,630,433,1
263,337,0,1
269,683,237,1
272,1185,433,0
273,179,212,0
274,1186,430,0
309,505,302,0
317,505,306,0
320,176,215,0
325,669,395,1
328,595,413,0
331,682,255,0
346,610,412,1
351,616,430,0
360,181,209,0
364,174,210,0
367,295,302,0
378,1055,313,0
385,530,332,0
392,384,245,0
393,685,239,1
394,448,334,0
397,629,427,1
408,677,258,0
412,627,451,1
416,508,312,0
418,383,246,0
418,177,208,0
430,679,231,1
440,181,215,0
440,385,246,0
456,659,703,0
458,401,61,0
462,591,408,0
466,592,401,0
469,297,329,0
471,680,231,1
474,595,396,0
476,497,200,0
481,623,431,0
484,675,256,0
485,675,257,0
501,179,208,0
507,679,248,1
535,631,391,0
535,180,211,0
537,177,216,0
537,1191,157,0
541,284,297,1
545,278,321,1
551,594,413,0
552,359,249,1
571,508,309,0
574,287,322,0
575,669,396,1
575,670,396,1
579,286,293,1
587,625,445,1
593,1,497,0
598,682,245,1
602,658,44,0
604,295,335,0
610,876,565,0
613,682,253,0
622,337,1,1
624,287,296,0
667,677,251,0
694,179,210,0
694,626,394,1
696,296,323,1
706,509,301,0
710,284,295,1
713,623,384,0
726,179,243,1
726,1248,257,0
740,552,293,0
752,581,149,0
760,282,312,0
762,177,228,0
778,175,213,0
782,609,601,0
814,336,2,1
815,682,233,1
823,290,310,0
828,532,592,0
842,610,414,1
848,677,254,0
878,445,421,0
888,948,497,0
892,636,415,1
895,385,248,0
898,297,331,0
904,595,385,0
907,595,403,0
909,613,408,1
915,679,254,0
918,629,445,0
920,594,390,0
924,412,259,1
944,611,451,0
945,1051,460,0
951,297,326,0
971,123,515,0
974,175,245,1
975,276,301,1
976,295,320,1
978,629,460,1
984,277,309,1
988,117,147,0
991,669,398,1
1000,281,298,1
1027,336,3,1
1028,324,124,0
1055,407,254,1
1065,175,235,1
1068,770,691,0
1074,980,542,0
1083,678,253,1
1099,669,399,1
1109,1081,715,0
1114,389,288,0
1115,296,304,0
1119,292,299,0
1122,679,253,1
1129,507,306,0
1149,285,329,0
1152,294,301,0
1154,408,256,1
1158,178,210,0
1164,181,214,0
1174,297,304,0
1182,292,321,0
1183,636,403,0
1189,510,320,0
1215,408,248,0
1218,595,390,0
1233,858,586,0
1246,396,261,1
1261,619,440,0
1264,669,400,1
1287,625,436,0
1288,628,382,0
1292,300,303,0
1294,177,215,0
1321,819,60,1
1335,681,253,1
1339,790,632,0
1352,633,429,1
1359,286,342,0
1360,628,409,1
1361,681,252,1
1363,614,404,1
1369,629,408,1
1374,509,319,0
