t,x,y,p
0,279,289,0
1,416,261,1
11,676,258,0
14,284,323,0
22,155,256,1
32,678,233,0
59,1062,215,0
71,422,243,0
85,681,234,0
85,385,255,0
88,445,421,0
89,790,632,0
106,276,308,0
116,278,292,1
125,675,235,0
145,623,421,1
151,679,253,0
151,595,451,0
155,179,208,1
160,182,229,0
161,497,200,0
200,275,309,0
208,609,601,0
209,383,256,0
212,608,388,0
218,279,318,0
233,177,209,1
236,176,210,1
242,679,256,0
250,658,44,0
252,603,416,0
257,389,288,0
276,679,234,0
280,602,440,0
282,683,246,0
292,627,427,0
292,627,440,0
295,674,246,0
300,592,449,0
312,422,257,1
321,591,453,0
323,266,306,1
330,680,255,0
338,1123,209,0
356,636,428,1
357,626,404,0
357,276,311,0
364,602,439,0
373,274,311,0
380,285,323,0
402,286,329,0
431,679,235,0
431,396,244,1
435,682,235,0
440,175,208,1
444,681,248,0
452,682,234,0
458,289,328,0
460,676,236,0
462,530,332,0
497,681,245,0
503,518,314,1
508,1055,313,0
511,677,257,0
524,393,250,0
550,678,258,0
551,676,257,0
553,595,450,0
573,76,601,0
574,678,257,0
576,602,409,0
582,677,236,0
586,177,213,1
607,275,314,0
610,616,428,1
615,123,515,0
616,606,389,0
631,282,314,1
633,676,251,0
640,284,300,0
644,267,314,1
645,1262,438,0
649,677,232,0
652,640,422,1
656,393,241,1
657,675,254,0
664,284,321,0
667,271,305,0
668,401,61,0
677,646,406,1
677,676,250,0
688,384,254,0
699,264,309,1
713,285,318,1
723,678,236,0
723,681,253,0
724,179,248,0
727,817,286,0
732,814,307,0
733,426,253,0
740,383,259,0
761,279,288,0
764,677,253,0
781,683,236,0
801,770,691,0
829,676,256,0
836,681,252,0
840,684,176,0
841,625,444,0
842,513,297,0
843,273,338,0
847,678,253,0
847,602,438,0
868,601,402,0
876,601,449,1
884,422,256,1
894,266,307,1
897,681,257,0
915,624,409,0
917,443,409,0
942,858,586,0
948,271,304,0
949,420,255,1
966,603,410,0
999,639,424,1
1003,682,254,0
