t,x,y,p
0,506,356,0
11,497,388,1
36,82,271,1
49,595,251,1
64,100,231,0
66,367,341,1
75,598,248,1
78,100,230,1
113,357,321,0
136,101,228,0
216,595,248,1
219,517,394,0
223,594,248,0
230,593,249,0
238,593,248,0
239,246,332,1
306,593,245,0
330,594,246,0
340,593,246,0
359,496,387,1
387,364,330,0
403,103,232,0
419,518,390,0
427,103,234,1
428,522,366,0
429,504,354,1
430,500,359,0
441,496,390,1
452,352,331,0
470,105,228,0
475,520,388,1
520,105,229,0
520,522,373,1
521,93,322,0
560,521,367,1
560,520,386,1
580,505,384,0
589,501,368,1
644,495,392,0
709,246,330,1
718,597,226,0
739,496,374,1
741,595,225,1
755,98,230,1
759,87,311,1
776,97,231,0
777,247,316,1
779,100,232,0
781,100,233,0
784,112,265,1
785,514,352,0
854,354,313,1
857,350,327,1
896,599,244,1
949,599,246,1
955,600,248,1
967,501,369,0
980,102,230,1
981,103,231,1
1001,247,337,0
1011,355,341,1
1013,245,331,0
1017,101,234,0
1049,513,353,0
1055,104,228,0
1068,245,325,1
1070,247,335,1
1070,105,233,0
1072,352,338,1
1077,102,231,0
1112,246,323,1
1117,364,329,1
1158,87,310,1
1163,173,260,0
1170,105,232,0
1185,77,321,0
1213,505,381,1
1223,101,236,0
1225,105,234,0
1263,511,368,1
1286,521,383,1
1300,103,229,1
1326,350,317,1
1328,499,370,1
1335,519,393,0
1335,102,229,0
1340,92,247,0
1342,506,378,1
1358,245,345,1
1380,500,362,1
1409,499,390,0
1422,252,346,0
1434,103,228,0
1434,102,235,0
1439,521,369,1
1452,373,330,1
1455,503,382,1
1480,363,334,0
1482,501,362,0
1487,595,241,1
1518,103,227,0
1527,78,256,1
1546,74,325,0
1549,354,333,1
1574,103,230,1
1575,506,376,1
1610,369,327,1
1615,498,371,1
1623,501,382,0
1629,521,380,1
1636,77,267,0
1697,522,383,1
1736,512,367,0
1776,101,232,1
1822,246,324,0
1887,367,342,0
1902,101,233,0
1906,255,344,1
1991,367,317,1
2002,254,325,1
2056,355,342,0
2063,506,353,1
2073,247,317,0
2076,501,367,1
