t,x,y,p
0,662,443,0
6,895,467,1
98,675,433,0
132,673,434,1
143,666,442,1
207,1252,118,0
269,136,288,0
272,135,274,1
414,1252,119,1
480,595,251,0
524,596,251,0
553,895,468,0
597,82,265,0
608,136,284,0
660,1252,120,0
948,1252,121,0
1144,674,433,0
1147,594,248,1
1155,598,247,1
1170,595,248,0
1203,599,246,0
1223,596,246,1
1233,134,288,0
1235,80,271,1
1249,672,435,0
1253,596,247,0
1258,1252,122,0
1407,676,514,1
1475,239,268,0
1478,662,440,0
1531,894,470,1
1749,1252,123,0
1754,672,432,0
1795,667,439,0
1809,100,231,0
1851,672,434,0
1923,100,233,1
1945,104,230,0
2010,102,230,1
2105,660,452,0
2109,102,231,0
2110,99,229,0
2116,662,455,0
2164,663,464,1
2206,661,441,1
2291,78,262,1
2303,293,287,0
2308,101,233,0
2325,662,479,1
2339,657,461,1
2416,663,438,1
2491,595,241,1
2567,674,515,1
2665,99,231,0
2764,663,486,1
2804,659,494,0
2863,665,466,1
2926,135,277,0
3062,79,264,1
3066,105,229,1
3112,674,453,0
3134,659,453,0
3201,640,496,0
3284,672,433,1
3340,65,275,0
3413,136,293,1
3637,667,445,1
3671,135,265,0
3713,667,448,1
3758,661,467,0
3904,242,277,0
3929,666,448,1
4020,673,435,0
4055,136,292,0
4065,595,251,1
4077,663,482,1
4160,639,501,0
4185,597,250,1
4267,663,455,0
4323,639,502,1
4408,675,511,1
4419,655,462,0
4428,667,446,1
4432,134,279,0
4445,663,439,0
4644,595,225,0
4658,639,503,1
4694,597,226,0
4770,597,248,1
4791,598,247,0
4797,596,246,1
4812,595,248,0
4824,599,246,1
4921,660,443,1
5007,668,438,0
5039,138,272,1
5054,665,449,1
5134,664,484,1
5316,665,439,1
5370,638,506,1
5395,662,470,1
5438,595,241,0
5661,638,507,1
5716,139,306,1
5770,662,474,0
5782,669,437,1
5821,1251,137,0
5841,662,471,0
6064,664,439,0
6129,672,436,0
6151,662,492,1
6201,659,477,0
6282,665,437,1
6321,887,656,0
6338,659,458,0
6616,887,657,1
6653,80,268,0
6665,662,475,1
6869,661,466,0
6923,662,473,0
6930,680,506,1
6962,136,286,0
7034,886,659,0
7121,662,469,1
7171,667,442,1
7282,674,434,1
7303,676,515,0
7328,98,230,0
7328,677,513,1
7613,361,258,1
7645,666,441,0
7667,595,251,1
7704,295,288,0
7747,596,251,1
7784,135,278,1
7784,664,446,1
7801,100,233,0
7823,662,468,0
7826,663,490,1
7843,664,451,0
7846,102,231,0
7919,100,231,1
7970,669,438,0
8012,103,232,0
8045,104,230,0
8045,102,230,1
8080,104,231,0
8084,658,511,0
8100,99,229,1
8252,101,233,0
8342,665,438,0
8342,594,248,1
8359,595,248,1
8369,888,483,1
8383,662,490,1
8385,598,247,0
8416,596,246,1
8437,599,246,0
8458,596,247,1
8506,662,481,0
8550,237,277,0
8586,665,440,0
8600,658,462,0
8730,99,231,1
8738,1251,147,1
8743,677,512,1
8775,290,260,1
9028,137,281,0
9102,105,229,0
9150,137,284,1
9306,666,439,1
9323,672,431,0
9325,658,458,1
9383,657,458,0
9412,671,515,0
9502,674,432,1
9547,660,483,0
9550,667,440,0
9587,666,466,1
9602,157,336,0
9691,662,477,0
9706,664,453,1
9729,676,516,0
10137,1250,152,0
10163,664,452,1
10194,667,443,0
10280,86,259,1
10306,130,45,1
10421,666,465,1
10486,1250,153,1
10535,133,284,0
10564,136,290,0
10661,664,486,1
10691,677,511,0
10695,677,515,1
10800,663,450,1
10826,673,433,1
10885,663,444,0
11061,72,262,1
11062,662,472,1
11267,138,273,1
11267,595,251,1
11404,597,250,1
11471,662,488,1
11533,136,285,1
11540,680,455,0
11643,658,459,0
11669,80,269,0
11937,664,447,0
11989,598,247,1
12009,661,450,0
12012,596,246,0
12026,595,248,0
12027,599,246,1
12056,596,247,0
12155,656,461,1
12214,664,441,0
12217,129,51,1
12503,662,478,1
12614,660,448,1
12615,667,449,0
12701,662,457,1
12937,658,457,1
13038,1250,162,0
13056,661,453,0
13079,661,458,0
13123,674,516,1
13230,1250,163,1
13248,663,449,1
13352,666,467,0
13410,662,476,1
13482,136,275,0
13534,138,305,1
13557,136,283,0
13691,597,226,0
13702,595,225,0
13786,100,233,1
13830,100,231,0
13941,104,230,1
13985,663,448,0
13992,668,439,1
14000,102,231,1
14009,99,229,1
14016,102,230,1
14018,678,515,0
14020,100,232,1
14044,103,232,0
14052,99,231,0
14068,668,514,0
14177,662,482,1
14213,101,233,1
14226,661,452,0
14231,137,282,0
14236,65,272,0
14248,670,437,0
14293,664,437,0
14366,677,514,1
14397,662,489,1
14594,98,230,0
14606,79,263,1
14630,131,260,0
14665,66,268,1
14717,131,261,0
14724,598,245,1
14745,655,455,1
14879,595,251,0
14906,599,250,1
14941,664,442,1
14945,596,251,1
14957,139,305,0
14959,667,451,1
15023,105,229,0
15027,597,251,0
15043,137,273,1
15146,1249,169,1
15155,102,229,0
15443,136,274,0
15561,594,248,1
15580,597,248,0
15585,598,247,0
15590,595,248,0
15630,596,246,0
15637,599,246,1
15759,832,255,0
15812,661,440,1
15944,668,444,0
15973,681,507,0
15975,127,64,0
16018,79,267,0
16031,583,486,0
16094,666,440,0
16176,1121,12,0
16196,1125,13,1
16222,1124,14,0
16231,1125,15,0
16245,1125,14,0
16253,673,435,0
16263,1126,16,1
16285,1123,14,0
16320,661,454,1
