t,x,y,p
0,344,328,0
27,902,595,1
29,100,233,1
45,120,341,0
80,254,256,1
98,97,231,1
101,903,595,0
111,100,232,1
117,98,230,0
135,902,596,1
142,183,252,0
169,1160,438,1
174,129,306,1
266,409,289,0
282,409,290,1
331,102,230,0
354,101,234,1
358,102,231,1
367,103,231,1
389,105,233,0
399,901,598,1
432,343,339,0
476,104,228,0
486,103,228,1
487,212,257,1
503,101,236,0
518,105,232,1
526,104,234,1
527,342,340,1
552,409,291,0
581,105,234,1
611,121,251,0
615,901,599,1
618,103,229,0
659,344,333,0
664,102,235,0
671,132,326,0
765,901,600,1
784,102,229,0
819,116,260,0
833,320,349,0
836,1212,556,0
904,103,230,0
910,255,258,1
918,131,332,0
919,409,292,0
990,1212,557,1
1032,136,321,0
1051,180,253,0
1072,101,232,1
1072,342,328,1
1224,253,257,1
1232,101,233,0
1255,409,293,1
1262,900,603,1
1342,900,605,0
1348,181,252,0
1374,131,330,0
1447,899,606,0
1458,1211,559,1
1476,129,338,1
1526,334,313,1
1529,598,245,1
1555,218,285,0
1587,1211,560,1
1603,409,294,1
1652,597,226,1
1673,595,225,1
1674,130,308,1
1714,599,246,0
1736,597,248,0
1747,219,291,0
1782,165,257,1
1790,596,251,1
1809,594,251,0
1823,595,251,0
1825,1211,561,0
1831,597,251,1
1864,597,250,0
1866,598,248,0
1871,599,250,0
1894,343,340,1
1895,1210,561,1
1908,598,250,0
1956,408,295,0
1971,341,348,1
1974,117,319,1
1988,132,334,1
1997,595,248,0
1997,343,341,0
2012,263,275,1
2021,593,249,0
2041,165,260,0
2050,593,248,0
2066,1210,562,1
2066,1210,563,1
2066,593,243,1
2080,121,255,0
2103,594,246,1
2105,593,245,0
2122,593,246,0
2128,1159,442,0
2145,333,315,0
2262,224,266,1
2277,408,296,1
2288,226,293,1
2326,344,331,1
2353,135,317,1
2393,342,344,0
2453,1210,564,0
2466,120,339,0
2533,408,297,1
2564,1209,565,1
2637,176,254,1
2653,120,340,0
2667,228,290,0
2711,182,251,0
2720,599,244,1
2753,600,248,0
2784,1209,566,1
2786,343,328,0
2800,131,331,0
2842,408,298,1
2952,1209,567,1
2973,120,301,0
3031,345,327,0
3041,332,320,0
3113,1208,568,1
3126,408,299,1
3171,222,268,0
3292,1208,569,0
3313,222,288,1
3313,1158,445,1
3335,131,328,1
3437,231,298,1
3477,220,288,1
3512,1208,570,1
3532,344,327,0
3649,408,300,1
3680,1207,570,1
3703,1207,571,1
3798,257,256,1
3803,118,345,1
3827,1208,571,0
3875,1207,572,0
3986,227,295,1
4028,334,334,0
4043,116,261,1
4099,1207,573,1
4121,342,347,0
4184,1206,573,1
4219,333,318,1
4269,85,281,0
4286,1206,574,0
4339,342,345,1
4426,132,336,0
4489,407,303,1
4548,1206,575,1
4567,1207,574,0
4698,1206,576,1
4772,407,304,1
4792,118,311,0
4811,132,335,1
4920,179,264,1
4923,226,265,1
4935,226,261,1
4971,1205,577,1
5002,595,241,0
5046,407,305,1
5057,1205,578,0
5097,170,260,1
5201,596,246,0
5212,221,289,0
5315,345,328,0
5337,196,246,1
5353,333,335,1
5370,100,229,1
5370,100,230,0
5389,1205,579,1
5422,101,229,0
5433,595,251,0
5443,407,306,1
5455,599,250,0
5456,598,248,0
5480,100,231,1
5483,101,228,0
5519,1204,580,1
5590,593,249,1
5611,595,248,1
5623,594,248,0
5652,121,253,0
5654,593,248,0
5656,331,320,1
5705,333,334,0
5718,103,234,1
5726,178,264,1
5731,1204,581,1
5740,593,246,0
5743,180,269,1
5750,170,257,1
5752,594,246,0
5752,103,232,1
5753,105,228,0
5753,1006,559,0
5762,345,330,1
5793,102,231,1
5846,343,329,0
5857,105,229,1
5989,1204,582,0
5996,100,233,0
6003,344,330,1
6038,88,280,1
6067,166,257,0
