t,x,y,p
0,677,258,0
19,675,235,0
22,662,404,0
22,635,425,0
27,443,409,0
40,858,586,0
61,313,169,0
64,674,246,0
66,232,274,0
66,658,44,0
70,660,397,0
73,236,310,0
101,681,245,0
105,770,691,0
112,441,254,1
121,679,234,0
126,524,302,1
134,236,288,0
148,683,236,0
152,181,210,0
158,673,461,0
165,679,235,0
176,682,235,0
177,181,211,0
180,177,210,0
211,173,6,1
238,225,285,1
238,177,208,0
240,63,175,0
241,438,264,0
247,683,246,0
258,1108,582,0
260,181,213,0
261,681,234,0
262,629,414,0
268,649,461,0
268,1036,31,0
270,681,248,0
287,1253,173,0
293,1036,47,0
295,672,462,0
305,676,236,0
310,825,291,0
318,682,234,0
322,679,254,0
322,659,448,0
347,1036,65,1
354,174,212,0
374,653,409,1
374,641,434,1
377,177,209,0
387,179,214,0
405,684,715,0
409,662,428,0
409,674,405,1
422,1191,157,0
426,180,209,0
430,174,211,0
433,659,415,0
443,677,236,0
451,677,232,0
469,581,149,0
476,1170,389,0
483,597,348,0
506,670,462,1
506,677,254,0
519,683,237,0
527,817,286,0
531,182,210,0
555,1182,324,0
574,174,210,0
582,389,288,0
582,636,420,0
591,230,291,0
612,790,632,0
613,181,209,0
621,178,210,0
625,953,502,0
630,179,212,0
638,1036,66,1
642,678,253,1
645,237,283,0
656,653,455,0
659,1171,386,0
662,657,441,0
663,192,317,0
691,497,200,0
698,679,253,1
704,1055,313,0
704,650,464,0
709,179,208,0
711,651,463,0
714,633,406,0
722,401,61,0
726,75,353,0
727,678,248,0
737,324,124,0
743,1036,56,0
744,633,427,0
747,676,250,0
757,674,431,1
757,181,215,0
757,231,301,1
758,630,439,0
774,891,420,0
776,633,695,0
785,659,703,0
787,945,562,1
795,438,250,1
817,436,252,1
818,645,451,1
820,530,332,0
822,642,433,1
828,237,305,0
829,176,215,0
843,681,253,1
850,641,439,0
852,1036,67,1
874,663,394,0
884,120,132,1
913,706,137,0
917,651,457,1
