t,x,y,p
0,906,306,0
73,550,677,0
146,656,666,0
231,656,669,0
320,746,706,0
325,748,703,0
331,757,699,1
503,711,480,0
613,655,668,0
655,747,705,1
730,550,676,1
744,749,708,1
862,727,718,0
933,656,672,1
1068,753,712,1
1131,756,701,1
1159,767,708,0
1172,711,481,0
1189,550,678,0
1337,759,709,0
1377,711,482,0
1545,551,682,1
1627,711,477,1
2023,551,685,1
2104,726,562,1
2167,844,631,1
2301,656,674,0
2327,763,710,1
2336,747,703,0
2516,748,707,1
2672,656,673,0
2733,711,483,0
2751,552,688,0
2904,748,708,1
2974,750,706,1
3046,756,699,0
3120,655,672,0
3142,746,704,0
3239,657,678,0
3400,551,686,0
3401,656,676,1
3499,979,236,1
3542,552,690,1
3602,655,671,1
3829,748,704,0
3956,711,484,1
3985,1069,561,1
4132,711,486,0
4243,657,679,1
4535,553,695,0
4823,749,702,1
4872,748,702,0
4888,657,682,0
5101,711,485,1
5135,756,700,0
5171,747,706,0
5250,553,697,1
5436,760,684,0
5515,711,488,1
5533,711,487,0
5722,553,699,0
5828,657,677,0
5907,711,489,1
6133,658,683,0
6176,658,685,1
6383,745,710,0
6419,658,686,1
6477,757,698,1
6486,712,488,1
6499,751,704,0
6516,553,698,0
6530,659,681,1
6594,843,630,1
6796,711,490,0
6838,553,700,1
6912,658,684,1
6916,748,701,1
7003,726,717,1
7098,757,700,1
7139,749,703,0
7247,749,701,1
7338,244,461,0
7398,747,702,0
7602,658,682,0
7651,726,716,1
7721,750,701,1
7912,747,704,0
7947,711,492,0
7961,757,699,1
8009,749,700,0
8011,711,491,1
8165,659,690,1
8345,660,691,1
8370,658,690,0
8422,555,712,0
8668,758,683,1
8735,758,698,0
8812,748,703,1
8891,746,705,1
8995,659,688,1
9497,711,494,0
9708,711,493,1
9794,793,710,1
10078,756,699,0
10237,751,700,1
10326,758,699,0
10495,711,495,1
10574,756,682,0
10655,756,698,0
10709,758,697,0
10729,711,496,1
10751,751,698,0
10898,747,705,1
11199,751,701,0
11252,660,697,0
11438,748,702,0
11472,712,497,0
11491,846,632,1
11572,759,698,1
11839,820,487,1
12001,1225,568,0
12055,756,701,1
12073,712,496,0
12077,660,695,1
12115,661,698,1
12142,711,497,0
12196,711,499,1
12197,752,701,0
12453,760,697,0
12475,755,712,0
12491,759,696,1
12539,763,697,1
12555,748,705,0
12708,747,703,0
12741,661,699,0
12813,756,679,0
13053,756,681,0
13076,711,500,0
13091,661,702,1
13198,759,684,1
13224,661,701,1
13296,759,697,1
13394,749,702,1
13475,749,701,0
13505,711,501,0
13517,712,501,0
13525,792,714,0
13540,750,700,1
13606,712,499,1
13689,756,700,1
13705,661,703,1
13844,756,702,0
13881,758,696,0
13935,757,698,1
13961,726,718,1
13963,752,700,1
14000,793,713,0
14129,909,75,0
14157,1146,176,1
14404,748,701,1
14491,757,699,1
14491,712,502,1
14537,571,695,1
14753,745,703,0
14948,712,500,0
15004,753,700,1
15058,662,705,1
15073,756,680,1
15085,757,697,1
15169,747,701,0
15237,793,712,0
15282,760,696,1
15494,712,503,0
15495,711,503,0
15530,751,700,0
15563,758,676,0
15621,761,697,1
15738,752,699,1
15850,663,709,0
15903,750,701,1
16177,712,505,1
16245,756,711,0
16289,846,627,0
16329,662,708,0
16401,760,698,0
16426,748,700,0
16545,712,504,0
16818,746,702,1
16905,662,709,0
16963,712,506,0
17004,754,700,1
17080,755,700,0
17140,758,697,1
17148,663,715,1
17209,763,696,0
17500,758,698,0
17551,754,697,1
17611,1040,5,0
17639,761,698,1
17814,746,703,1
17841,712,507,1
18015,729,719,0
18056,712,508,1
18168,728,713,0
18189,845,626,1
18271,761,696,1
18348,726,715,0
18506,759,695,1
18660,1275,48,0
18670,843,631,0
18835,712,509,0
18883,747,702,1
18998,749,700,1
19134,762,696,0
19244,756,699,0
19308,758,695,0
19319,749,701,1
19386,712,510,0
19435,762,697,1
19565,751,699,0
19568,748,701,0
19617,751,698,0
19648,759,698,0
19724,755,699,0
19736,764,696,0
19758,750,699,1
19873,794,709,0
19966,712,511,1
20023,763,698,1
20067,757,698,0
20096,727,717,1
20110,843,630,0
20122,760,674,0
20129,750,700,0
20275,727,715,1
20580,910,212,1
20618,712,512,0
20707,761,695,1
20719,727,716,0
20727,760,675,1
20817,759,675,1
20939,760,697,0
20983,751,701,1
21068,763,697,1
21142,756,678,1
21166,843,629,0
21300,756,697,1
21344,748,702,1
21394,793,709,1
21402,762,698,0
21431,712,513,0
21588,712,514,1
21593,755,701,0
21617,754,701,0
21692,756,698,1
21718,711,507,0
21792,759,696,0
21803,727,714,1
21813,764,697,1
21877,754,699,1
21882,758,699,1
21905,752,703,1
21960,753,699,0
21998,758,675,1
22001,759,697,1
22047,795,708,0
22201,754,698,1
22261,748,703,0
22411,757,696,0
22448,712,515,0
22520,792,711,0
22602,664,718,0
22646,746,700,0
22646,752,700,0
23193,761,697,0
23303,712,516,1
23432,760,696,1
23455,760,694,1
23490,757,699,1
23640,712,517,0
23681,757,676,1
23698,761,674,0
23712,1180,581,0
23713,752,699,1
23719,753,700,1
23719,729,712,1
23753,165,638,1
23758,762,695,0
23863,749,699,1
23933,796,708,0
23954,844,630,0
24068,761,696,0
24082,1212,515,1
24089,747,700,1
24106,758,696,1
24121,706,604,1
24122,750,702,1
24270,797,708,0
24365,762,697,1
24385,763,695,1
24405,751,700,0
24426,712,518,1
24484,752,697,0
24608,792,710,1
24719,754,700,0
24779,795,711,0
24929,760,698,0
24930,765,697,0
25013,713,519,0
25271,751,697,1
25283,728,718,1
25286,732,711,1
25286,712,519,1
25319,758,697,0
25452,765,696,1
25558,1103,115,1
25601,760,695,0
25650,748,699,0
25729,154,81,0
25768,758,698,1
25792,751,699,0
25993,747,701,0
26003,713,520,0
26026,712,520,1
26063,765,710,1
26280,713,521,1
26320,759,694,0
26350,763,696,1
26400,750,701,0
26444,757,677,0
26492,753,698,1
26588,764,695,0
26592,752,698,0
26620,790,672,0
26676,764,698,0
26791,749,700,0
27075,713,522,1
27085,730,715,0
27117,757,697,0
27135,730,711,0
27175,728,712,0
27208,755,698,1
27221,753,696,0
27372,824,684,0
27405,753,701,0
27435,846,625,0
27499,762,696,1
27590,763,674,0
27644,735,713,0
27655,713,523,1
27720,763,697,1
27750,345,22,1
27787,712,521,1
27857,731,711,1
27889,730,712,1
28027,750,700,0
28031,1172,389,1
28134,713,524,0
28143,734,712,1
28203,844,628,1
28245,801,554,0
28488,762,674,0
28658,713,525,1
28735,756,696,0
28886,751,698,1
29037,758,675,0
29285,753,699,1
29289,846,626,1
29393,729,711,1
29449,764,696,1
29462,759,698,0
29520,794,711,1
29532,762,697,0
29534,755,700,0
29579,713,526,1
29658,847,629,1
29679,712,524,1
29687,850,625,0
29702,747,699,0
29768,913,647,0
29815,797,707,1
29842,713,527,1
