t,x,y,p
0,770,697,0
87,755,701,1
108,855,625,0
140,521,610,0
207,520,600,0
314,851,627,1
331,860,628,0
488,118,193,0
852,734,713,1
908,770,693,0
911,764,696,0
1052,118,190,0
1061,660,671,0
1159,769,695,0
1552,772,697,1
1678,805,707,1
1695,767,696,1
2013,741,711,0
2071,119,187,0
2150,117,201,1
2177,762,696,1
2192,116,207,0
2214,659,677,1
2250,853,625,0
2275,768,674,0
2396,626,156,0
2502,740,713,1
2570,522,616,1
2632,806,707,0
2732,763,700,0
2733,116,208,1
2768,735,713,0
2849,771,697,1
2957,660,679,0
2973,771,696,1
3006,770,696,1
3089,764,694,1
3131,855,624,0
3177,739,710,1
3289,758,699,0
3346,120,179,1
3385,1161,503,1
3395,856,624,1
3585,801,708,0
3646,609,225,0
3673,769,694,0
3878,522,617,0
3938,524,630,1
3959,1143,501,0
4050,114,224,1
4183,523,624,1
4281,740,711,1
4474,114,226,1
4553,742,712,0
4754,113,230,0
4770,756,698,0
4832,772,695,1
4873,349,471,1
4988,660,678,1
5249,738,714,1
5276,734,714,0
5430,806,706,1
5476,774,697,1
5485,857,624,1
5592,119,181,1
5711,754,698,0
5752,525,635,0
5791,772,698,1
5850,113,232,0
5911,525,634,1
5947,114,228,0
5966,768,696,1
5966,769,696,1
5992,773,675,0
6094,114,223,1
6099,113,234,0
6105,112,243,0
6163,800,709,1
6231,769,697,0
6407,525,638,1
6457,111,253,0
6465,525,636,1
6644,756,699,1
6704,741,717,1
6735,111,250,1
6739,112,244,1
6800,111,252,0
6882,736,718,1
6903,117,200,0
6940,771,693,1
7019,769,673,1
7074,768,673,0
7158,739,711,1
7364,858,624,1
7471,767,674,0
7552,110,262,0
7561,110,259,1
7575,803,710,1
7710,809,74,1
7864,526,643,1
7886,770,673,0
7916,110,264,1
8088,110,260,0
8324,749,706,0
8330,742,711,0
8345,770,694,0
8388,110,263,1
8409,804,707,1
8455,324,400,0
8463,753,702,1
8819,852,626,0
8986,109,272,1
9414,108,281,1
9430,111,254,1
9658,771,674,1
9798,108,278,1
9843,743,712,1
9877,110,261,1
10464,109,276,1
10499,803,707,1
10504,108,280,0
10515,108,279,0
10764,108,287,0
10810,107,294,0
10823,107,295,1
10976,107,293,1
11084,528,655,0
11087,640,177,1
11207,107,296,1
11227,109,274,0
11238,353,549,1
11321,107,290,1
11362,807,707,1
11681,803,708,0
11719,107,297,0
11722,901,659,0
11848,673,475,1
11879,773,697,1
11908,854,625,1
11943,106,307,1
11967,108,282,0
12042,859,625,0
12142,109,271,1
12164,107,292,1
12178,799,14,1
12572,967,651,1
12586,907,0,0
12613,107,291,1
12632,908,0,0
12715,860,626,0
12754,909,0,1
12778,908,1,0
12792,106,310,1
12915,529,666,1
12916,906,0,0
12922,108,284,0
12922,106,303,1
12922,106,301,1
12939,106,311,1
12947,771,703,1
13019,106,315,0
13024,907,1,1
13037,909,1,1
13055,106,306,1
13114,909,2,1
13130,106,300,1
13138,530,670,1
13161,908,2,0
13259,910,1,1
13261,106,309,0
13324,909,3,1
13326,770,703,1
13382,910,3,0
13387,910,2,0
13395,105,321,1
13495,105,317,1
13515,908,3,0
13538,910,0,0
13699,909,4,1
13772,773,701,0
13773,911,3,1
13787,910,4,1
13795,911,4,1
13820,910,5,0
13831,105,323,1
13914,762,705,1
13964,909,5,0
14009,105,322,1
14036,743,713,1
14054,910,6,1
14057,911,5,0
14138,911,6,1
14186,911,2,0
14203,912,5,0
14226,105,319,1
14297,909,0,1
14312,908,4,1
14325,912,7,0
14352,911,7,1
14358,910,7,0
14375,912,2,0
14378,773,702,1
14456,912,6,0
14531,911,8,0
14553,912,8,0
14645,912,4,0
14746,104,333,0
14781,772,700,0
14804,913,7,1
14805,913,8,0
14839,911,1,1
14842,105,320,1
14854,911,9,1
14891,913,9,0
14912,104,337,1
14917,104,335,0
14950,104,336,0
14951,909,6,1
14958,912,9,0
14983,770,704,0
14989,913,6,1
14994,912,10,1
15073,104,332,1
15116,910,8,1
15117,913,10,0
15237,914,10,1
15307,914,9,1
15308,913,11,1
15322,105,315,0
15329,912,11,1
15377,911,10,1
15500,773,699,0
15549,913,12,0
15554,914,11,1
15557,104,334,1
15625,914,12,1
15639,857,626,0
15665,104,338,0
15750,662,191,1
15763,913,13,1
15799,914,8,0
15802,915,11,0
15830,914,13,0
15877,763,706,1
15887,915,12,1
15932,912,12,1
15970,914,14,1
15985,104,341,0
16006,915,13,0
16038,103,348,0
16139,103,343,1
16187,104,331,1
16193,915,15,0
16213,914,15,1
16297,915,10,1
16312,103,350,0
16315,913,14,1
16332,1045,37,0
16355,103,349,1
16357,915,14,0
16389,103,352,0
16424,916,14,0
16466,915,16,0
16505,916,15,0
16558,103,354,1
16592,916,16,1
16618,771,700,1
16632,103,344,0
16633,914,16,1
16678,103,345,0
16681,916,13,0
16725,103,351,0
16750,915,17,1
16827,916,17,0
16864,772,702,0
16893,771,449,1
16904,740,717,0
16918,916,18,0
16957,917,15,1
16980,763,705,0
16991,103,353,0
17024,913,11,0
17041,914,14,1
17058,917,17,0
17086,917,18,1
17123,915,18,1
17147,917,16,1
17230,918,18,0
17258,916,19,1
17261,102,363,1
17267,917,19,0
17334,913,15,1
17417,917,20,1
17450,916,20,1
17475,918,19,1
17566,914,17,1
17615,762,706,1
17616,918,20,1
17616,918,16,1
17626,917,21,1
17695,918,21,1
17751,770,702,0
17755,918,17,0
17774,769,704,1
17785,919,21,1
17797,919,20,0
17802,320,656,0
17845,772,701,0
17881,916,21,0
17888,914,15,1
17888,772,697,1
17889,916,12,1
17934,918,22,1
17947,915,19,1
17956,917,22,0
17969,919,19,0
18000,103,356,0
18122,919,22,0
18125,761,707,0
18155,102,371,1
18172,919,23,0
18205,917,23,0
18297,918,23,1
18316,807,709,0
18373,760,707,0
18418,920,23,1
18459,918,24,0
18461,859,626,0
18513,919,24,1
18513,920,24,1
18596,769,703,1
18632,920,22,0
18682,918,25,1
18683,919,25,0
18761,920,21,0
18768,771,701,0
18768,920,25,1
18785,102,367,1
18871,102,361,1
18905,915,17,0
18912,919,26,1
18912,920,26,0
18920,102,370,0
18931,921,24,1
18985,104,339,1
18989,921,25,1
19080,771,702,1
19102,761,706,0
19145,759,706,0
19148,920,27,0
19175,921,26,1
19243,919,27,0
19296,921,27,0
19340,922,27,0
19358,921,23,0
19419,921,28,0
19444,922,28,0
19459,920,28,1
19533,771,704,0
19577,921,29,0
19585,769,691,0
19596,102,366,1
19677,922,29,1
19697,920,29,1
19702,857,630,0
19724,922,26,1
19744,101,651,1
19799,921,30,1
19804,773,700,1
19849,919,18,0
19870,771,703,0
19909,922,30,1
19947,923,30,0
19947,918,26,1
19952,921,31,1
19957,774,677,1
20010,922,31,1
20039,923,29,0
20055,101,384,0
20060,922,32,1
20074,774,701,0
20090,101,390,0
20101,923,31,0
20111,101,388,1
20131,101,381,0
20135,101,394,1
20224,761,705,0
20240,923,32,1
20284,766,704,0
20365,759,707,0
20369,924,31,1
20480,922,33,0
20503,767,704,0
20514,101,387,1
20520,924,32,0
20521,767,705,1
20608,923,33,1
20623,768,704,1
20718,923,34,1
20736,760,701,1
20798,924,33,0
20869,770,703,1
20875,100,399,1
20900,763,704,1
20955,924,34,1
20970,923,27,0
21023,923,35,0
21053,925,34,0
21063,924,35,0
21072,101,395,1
21160,101,393,0
21170,923,28,1
21180,924,30,1
21180,101,376,0
21188,100,409,1
21195,922,34,0
21201,924,36,0
21220,101,391,1
21258,925,33,0
21308,925,35,0
21378,925,36,1
21396,923,36,1
21412,925,32,1
21413,101,383,1
21440,926,35,1
21450,101,386,1
21459,101,396,1
21479,765,704,0
21554,926,36,1
21595,100,406,1
21595,925,37,1
21615,922,31,0
21643,924,37,0
21650,920,30,1
21663,882,94,0
21769,921,32,0
21803,925,38,0
21833,924,38,0
21866,926,39,0
21873,100,412,0
21910,925,39,0
21998,926,38,0
22011,927,37,1
22016,744,715,1
22034,926,37,1
22055,774,676,1
22081,762,707,1
22090,927,39,1
22165,100,411,1
22290,927,38,1
22302,924,39,0
22345,925,40,1
22353,858,630,1
22370,100,413,1
22398,101,389,0
22406,926,40,0
22420,926,41,0
22495,927,42,0
22504,928,40,0
22576,927,41,1
22580,772,699,1
22608,928,41,1
22608,925,41,1
22651,926,42,1
22671,927,40,1
22745,927,43,1
22876,100,424,1
22951,928,43,0
22951,734,46,0
22990,927,44,1
22990,762,705,1
22998,928,42,0
23102,770,705,0
23117,100,408,0
23159,100,416,1
23168,929,43,0
23237,773,698,1
23239,928,44,0
23244,773,704,0
23293,926,43,0
23314,929,45,0
23324,772,703,0
23329,770,704,1
23364,928,45,0
23374,929,44,0
23395,929,42,1
23412,860,627,0
23415,764,705,1
23433,928,39,1
23486,768,703,1
23546,929,46,1
23546,928,46,1
23605,927,45,0
23621,926,44,0
23626,760,706,1
23627,930,45,1
23674,928,47,0
23695,100,423,1
23707,930,46,1
23790,930,47,0
23859,100,420,0
23879,929,47,1
23915,766,705,0
24018,100,407,0
24022,768,705,0
24033,803,713,1
24038,928,48,0
24106,929,48,0
24116,100,419,1
24164,931,48,0
24222,929,49,0
24229,931,47,0
24261,930,50,1
24312,772,704,1
24322,930,48,1
24376,930,49,0
24409,931,50,0
24412,100,426,0
24436,769,705,1
24529,931,49,0
24592,758,706,1
24726,932,49,1
24728,930,51,1
24786,927,46,1
24820,931,52,0
24829,931,46,1
24841,931,51,0
24865,773,702,0
24910,774,700,1
24929,932,51,0
25050,932,52,1
25113,932,53,0
25122,1233,569,1
25135,931,53,1
25153,758,707,0
25162,932,50,1
25192,930,44,0
25204,930,52,0
25244,929,50,1
25274,933,53,0
25281,765,705,1
25303,931,54,0
25368,932,54,1
25400,933,52,0
25519,99,450,1
25571,932,55,0
25596,771,705,1
25631,933,54,0
25698,774,702,0
25699,933,51,0
25703,934,55,0
25740,761,707,0
25753,934,54,1
25757,1168,558,1
25762,762,706,0
25788,933,56,1
25843,934,53,0
25844,932,56,1
25865,743,714,0
25884,727,12,1
25929,933,55,0
25969,805,712,0
25996,759,708,1
26000,933,57,0
26026,99,442,0
26062,934,57,1
26104,934,56,0
26210,935,56,1
26235,933,58,1
26261,934,58,0
26297,935,57,1
26361,739,718,1
26407,99,448,1
26438,776,696,0
26453,933,59,1
26469,772,702,0
26552,99,447,1
26589,931,55,0
26650,935,59,0
26667,934,59,0
26731,936,59,1
26756,99,451,1
26774,934,60,0
26811,285,254,0
26871,935,55,0
26923,291,23,1
26950,935,60,0
26960,936,58,0
26978,935,61,1
26984,99,452,1
27048,935,58,0
27107,763,705,1
27184,935,62,0
27206,934,61,1
27213,774,679,0
27262,99,446,1
27264,937,62,0
27302,935,63,1
27358,936,62,1
27378,760,707,1
27399,766,706,1
27420,937,61,1
27567,936,61,0
27613,936,63,1
27634,99,477,1
27642,937,63,1
27671,757,708,0
27723,936,65,0
27790,936,60,1
27796,932,57,0
27800,767,703,1
27856,769,706,0
27858,937,65,0
27930,937,64,0
28000,936,64,0
28003,937,67,1
28067,938,65,0
28114,774,703,1
28137,936,57,1
28166,937,66,0
28237,757,707,0
28394,771,704,0
28409,938,66,0
28445,658,187,1
28465,769,704,0
28529,936,66,0
28540,938,64,0
28567,937,68,0
28576,771,703,0
28596,937,60,1
28608,938,67,1
28622,938,70,1
28668,757,706,0
28759,939,68,0
28846,938,69,1
28849,766,703,0
28870,940,69,1
28892,860,629,1
28962,939,66,1
28966,100,401,0
28978,769,703,1
29024,766,704,0
29081,938,63,1
29188,940,71,0
29197,1182,551,1
29210,939,69,1
29217,99,454,0
29227,743,716,0
29275,939,71,1
29277,939,67,1
29313,938,68,0
29416,940,73,0
29453,772,682,1
29463,939,70,0
29472,941,72,0
29478,940,72,0
29520,939,72,1
29636,940,70,0
29660,941,71,1
29702,939,73,1
29765,761,706,0
29801,940,68,1
29857,770,706,0
29887,767,704,0
