t,x,y,p
0,736,715,0
26,395,329,0
163,395,330,1
203,852,628,0
327,767,679,0
373,763,706,0
396,732,716,1
426,763,698,1
432,765,703,0
485,850,631,1
495,766,681,1
501,766,703,1
551,766,702,0
558,1204,508,0
569,965,640,1
575,422,581,0
579,394,334,0
599,766,700,1
625,394,336,0
656,394,332,1
715,734,719,1
812,766,678,1
901,797,713,0
915,394,333,0
1007,394,331,1
1081,756,705,0
1127,395,332,0
1241,853,628,0
1288,851,627,1
1382,395,331,0
1483,394,338,0
1535,852,630,0
1611,764,682,0
1652,1109,632,1
1775,766,698,0
1808,769,693,1
1853,850,633,0
1857,394,335,1
1992,394,340,1
2076,394,339,0
2116,765,682,0
2118,755,704,1
2150,795,713,0
2172,424,688,0
2270,732,713,1
2311,799,711,1
2344,852,627,1
2380,768,698,0
2452,394,343,0
2531,735,718,1
2558,394,342,0
2593,767,703,1
2621,394,341,1
2705,789,711,1
2834,600,347,0
3024,1245,538,0
3043,753,710,0
3044,801,711,1
3110,394,345,0
3218,736,714,1
3244,394,344,0
3440,735,719,1
3460,755,702,1
3485,394,346,1
3545,766,699,0
3571,752,709,0
3643,766,680,0
3686,767,697,1
3694,764,702,0
3784,394,347,0
3796,394,348,0
3828,761,683,1
3882,766,677,1
3964,761,706,0
3980,798,712,1
4002,764,703,0
4162,394,350,1
4165,911,629,1
4172,394,349,0
4195,735,713,0
4197,1005,618,0
4314,1156,684,1
4400,950,607,0
4504,848,634,0
4547,731,719,0
4653,764,698,0
4693,752,706,1
4695,730,712,0
4775,765,701,0
4828,766,675,1
4872,735,717,1
4926,765,695,1
4948,852,631,0
4974,764,673,0
5018,394,351,1
5046,711,664,1
5055,394,352,0
5120,851,633,1
5350,765,704,0
5369,765,697,1
5375,1075,582,0
5392,394,353,0
5400,1082,580,0
5443,767,696,1
5700,1185,578,1
5730,394,355,0
5745,766,705,1
5907,733,714,0
5909,394,354,1
5931,765,675,1
6051,394,356,0
6254,766,676,1
6372,394,357,1
6447,394,358,0
6720,731,712,1
6793,394,359,0
6862,853,629,1
6862,1098,540,0
6903,728,713,1
6947,762,698,1
6959,1245,540,0
7137,766,679,1
7247,754,701,1
7273,800,712,1
7283,394,361,0
7309,767,676,0
7329,769,701,0
7331,945,597,1
7600,394,362,0
7909,852,625,1
8001,1257,473,0
8314,394,364,1
8524,394,363,0
8548,394,360,0
8551,1076,628,1
8617,1039,642,0
8804,394,367,1
8824,765,698,0
8828,852,629,1
9032,737,715,0
9048,851,628,1
9053,1173,525,0
9154,779,640,1
9188,1213,566,0
9226,394,366,1
9232,766,701,1
9466,763,697,0
9502,767,678,0
9625,394,368,1
10194,801,710,1
10276,597,346,0
10338,559,496,1
10467,737,716,0
10520,393,374,1
10583,393,367,0
10647,764,697,1
10693,393,366,0
10919,769,703,0
11076,393,373,0
11226,393,377,0
11270,394,369,0
11271,756,659,1
11327,393,375,1
11399,393,376,1
11451,1274,217,1
11521,735,712,1
11591,852,626,0
11610,754,700,1
11682,762,696,1
11687,802,706,1
11822,393,370,1
11854,763,701,0
11860,799,709,0
11895,736,716,1
11905,393,378,1
12048,853,626,0
12227,393,379,0
12252,800,709,1
12282,393,380,1
12286,1170,527,0
12404,754,699,0
12579,393,381,1
12756,393,382,1
12906,393,383,0
13053,393,384,0
13327,763,320,1
13419,393,386,0
13431,762,697,0
13559,393,385,1
13587,853,630,1
13627,853,628,1
13878,616,321,0
14121,393,388,1
14275,393,387,1
14458,733,710,1
14476,760,696,0
14594,764,674,1
14594,765,674,1
14652,762,693,0
14692,393,390,0
14695,1067,597,0
14740,764,675,1
14815,626,683,1
14932,748,702,1
15046,1215,501,1
15157,393,391,1
15174,1085,624,0
15225,393,389,0
15242,1152,538,0
15261,767,677,1
15262,393,392,1
15358,758,697,0
15411,853,627,0
15501,771,700,0
15526,393,393,0
15555,762,695,0
15803,1217,501,1
15867,393,394,1
15945,0,313,1
15950,775,92,1
16065,393,395,1
16078,761,696,1
16170,1242,483,0
16491,753,700,0
16658,801,708,0
16818,393,396,1
16922,393,400,1
16929,957,625,1
17083,750,700,0
17168,393,397,0
17433,758,698,0
17512,758,695,0
17536,761,697,0
17560,393,399,0
17674,971,165,1
18108,763,692,0
18112,911,630,1
18265,748,701,0
18295,911,631,1
18420,798,708,1
18429,1196,574,0
18516,658,674,0
18597,725,700,0
18670,765,672,1
18763,1271,465,1
18791,757,699,1
18851,757,697,1
19008,392,407,0
19021,749,701,0
19039,1088,623,1
19116,564,517,0
19120,759,697,1
19152,751,699,0
19188,802,708,1
19243,393,402,0
19394,748,703,1
19418,756,699,0
19578,759,696,0
19657,758,611,0
19944,392,412,1
20291,392,409,1
20494,392,410,1
20496,749,700,0
20535,392,411,1
20817,1149,596,0
20930,803,706,1
21135,756,700,0
21146,751,700,0
21167,392,413,1
21197,1128,69,1
21224,392,417,0
21226,1279,461,1
21243,750,701,1
21468,761,694,0
21501,747,702,0
21558,803,709,1
21583,757,698,0
21588,392,416,0
21630,759,698,0
21683,392,415,1
21805,392,419,1
21880,392,420,0
21962,392,418,0
22384,756,698,0
22451,392,414,0
22530,392,422,1
22557,392,421,1
22579,481,439,0
22637,392,423,0
22806,748,702,1
22993,757,679,0
23037,392,424,0
23161,752,699,0
23213,1231,547,1
23265,392,425,1
23266,392,426,0
23360,764,694,1
23467,768,699,1
23800,802,710,0
23819,748,704,1
23850,759,695,1
24055,392,428,0
24083,392,429,0
24129,761,671,0
24284,755,700,1
24587,761,695,1
24700,392,430,1
24829,392,432,1
24848,758,697,0
24904,750,699,1
24927,768,693,1
25061,392,431,1
25136,910,614,0
25152,748,700,1
25188,752,700,0
25234,392,433,0
25543,758,675,1
25673,760,697,0
25730,772,707,1
25755,392,434,0
25775,1265,467,1
25893,767,694,0
26019,392,435,1
26110,1103,563,1
26163,747,704,0
26170,730,710,0
26193,392,437,0
26319,757,676,1
26322,757,696,0
26328,747,703,0
26497,392,436,0
26595,799,706,1
26602,727,699,0
26605,851,624,0
26656,756,699,1
26771,764,695,1
26781,1112,403,0
26930,357,429,1
27029,392,439,1
27156,749,699,1
27177,749,701,0
27185,392,438,0
27314,625,340,0
27335,756,701,0
27405,392,441,1
27742,747,701,1
27811,746,702,0
27993,748,701,1
28365,1063,587,1
28426,730,574,0
28443,748,706,1
28547,747,705,0
28614,1173,584,0
28803,747,700,0
28941,392,445,1
29007,753,699,0
29134,593,554,1
29517,585,342,0
29643,758,696,1
29659,756,697,1
29750,749,702,1
29798,1216,91,1
29818,752,698,1
29821,750,700,1
