t,x,y,p
0,770,702,1
3,771,701,0
217,1160,552,1
272,769,695,1
538,656,565,0
948,772,701,1
1107,1042,624,1
1689,772,699,1
1752,656,568,1
2141,656,570,0
2162,568,383,1
2418,773,698,1
2425,773,700,0
2582,762,704,1
2944,1124,711,1
2946,773,701,1
2992,656,572,1
3048,1166,515,0
3275,750,561,1
3635,770,703,0
3706,773,699,0
3741,762,706,1
3744,761,705,1
3871,773,697,0
3961,771,704,0
4108,771,674,1
4118,1271,463,0
4340,773,678,1
4445,1261,469,1
4695,570,131,1
5207,265,75,0
5250,859,630,0
5329,158,84,0
5400,1113,580,1
5426,772,700,0
5479,769,703,1
5515,859,626,1
5551,1158,552,0
5805,770,704,0
5843,1055,594,1
6051,761,707,0
6252,545,134,1
6345,1210,77,0
6425,1164,566,1
6547,772,698,1
6577,773,703,0
6638,769,704,1
6705,771,703,0
6790,958,255,0
6921,771,699,1
7041,763,704,0
7104,772,703,0
7256,929,634,0
7287,657,579,1
7435,915,632,0
7436,760,707,0
7509,656,578,0
7538,970,647,0
7830,762,705,0
8324,743,714,1
8532,771,705,1
8873,858,626,0
9037,1219,535,1
9050,772,675,0
9127,761,706,1
9401,860,629,0
9571,770,707,0
9609,773,702,0
9653,1116,585,1
9665,859,631,1
9694,1075,589,0
9783,1079,608,0
10128,1263,479,0
10207,859,628,0
10220,771,698,0
10425,742,713,1
10677,858,625,1
10732,772,702,1
10890,773,676,1
11119,762,707,0
11153,772,701,1
11211,895,684,1
11263,657,585,0
11783,772,681,0
11885,768,705,0
12007,657,583,0
12186,768,704,0
12190,763,705,1
12246,657,589,1
12400,771,702,1
12610,743,715,0
12761,742,712,0
12795,743,713,1
12812,770,705,0
12919,769,705,1
13251,774,701,0
13290,767,705,1
13417,657,590,0
13500,657,591,1
13756,935,666,1
13894,1175,277,1
13940,743,716,1
13978,773,679,1
14197,770,703,1
14236,657,588,0
14250,657,592,1
14389,774,678,1
14703,1231,382,1
14724,773,680,1
14808,771,701,0
14901,767,704,0
14903,774,699,1
14913,761,707,0
14920,856,635,1
14945,1111,572,1
15066,859,627,0
15182,762,706,1
15182,770,706,0
15194,657,584,0
15332,773,677,1
15333,980,555,1
15453,771,703,1
15646,1174,552,1
15717,771,704,0
15749,759,707,1
15815,657,596,1
15840,657,594,1
15901,775,700,0
15944,774,700,1
15967,772,682,1
16188,806,712,0
16232,1128,613,0
16500,759,715,0
16555,761,710,1
16669,772,699,1
16902,657,597,0
16953,657,595,1
16963,859,632,0
17071,772,707,1
17129,1197,544,0
17218,1173,552,1
17360,757,708,1
17459,763,706,1
17487,1055,571,0
17618,860,631,1
17623,760,706,1
17869,773,704,0
18411,807,712,1
18551,772,700,1
19680,761,708,1
20303,760,708,0
20361,809,711,1
20419,759,708,0
20422,760,711,0
20707,1161,506,0
20741,1267,647,1
20842,811,709,0
20967,658,603,0
20975,1079,119,1
21297,657,600,1
21536,857,633,0
21537,1266,4,1
21537,858,633,1
21610,657,602,0
22189,803,713,0
22536,657,605,1
22715,807,711,1
22754,860,630,1
22789,658,608,0
22845,773,701,1
23342,856,629,0
23342,1155,509,1
23449,658,607,0
23519,760,707,0
23582,772,704,1
23774,768,706,0
23774,767,706,1
23973,770,704,1
23987,1163,565,1
24431,741,719,0
24559,658,600,0
24806,658,609,0
24898,773,698,1
25021,715,109,1
25373,658,611,1
25376,771,682,1
25473,658,613,0
25486,1095,228,0
25519,770,683,0
25584,775,698,0
25704,658,612,1
25998,1118,585,1
26147,772,703,1
26317,805,713,0
26419,754,214,1
26474,658,614,0
26474,772,697,1
26795,771,706,1
26921,1219,574,1
27031,658,615,1
27299,743,717,0
27509,742,718,1
28392,1060,641,0
28690,658,617,1
28729,658,616,1
28740,968,656,1
29438,658,618,1
29579,918,630,0
29611,658,619,1
29653,958,582,0
29709,658,620,1
