t,x,y,p
0,704,576,0
59,703,577,1
73,520,368,0
98,520,366,1
130,704,575,0
162,704,577,1
165,704,572,1
174,704,574,1
202,704,573,0
212,520,369,1
251,776,669,0
345,704,578,0
360,519,359,0
425,520,363,0
459,520,367,1
519,703,578,0
541,704,579,1
696,702,576,1
720,1200,516,0
768,702,578,0
821,520,371,0
830,519,365,0
872,704,580,1
875,520,370,1
961,520,372,1
968,521,373,1
1111,705,578,1
1151,762,687,0
1228,704,581,1
1229,521,375,1
1246,521,374,0
1333,521,376,1
1412,705,582,0
1420,705,580,0
1437,705,581,0
1463,374,54,1
1500,703,579,0
1516,521,377,1
1528,705,583,1
1589,519,366,1
1650,703,582,0
1686,704,582,1
1708,705,584,0
1717,520,374,0
1824,705,577,0
1855,522,376,1
1900,521,372,0
1922,521,369,1
1924,521,378,1
1989,706,583,0
2052,705,585,0
2131,520,373,1
2188,522,380,0
2196,522,381,1
2264,704,583,0
2281,522,382,0
2288,706,584,0
2353,522,383,1
2413,521,380,0
2418,706,586,1
2427,704,584,0
2498,521,379,0
2515,706,585,0
2556,705,586,1
2556,706,587,0
2666,522,379,0
2675,522,384,1
2751,522,385,1
2765,317,19,0
2968,706,588,0
3009,706,589,0
3014,705,579,0
3082,522,386,1
3151,523,387,0
3188,523,383,1
3207,705,587,1
3216,523,388,1
3286,523,384,1
3302,523,389,1
3353,523,386,0
3444,707,590,0
3485,523,390,1
3581,706,590,1
3586,707,589,0
3636,703,580,1
3642,707,588,0
3647,704,585,0
3659,521,381,0
3678,707,591,0
3688,522,387,0
3713,523,391,1
3806,707,592,1
3931,524,392,1
3963,706,591,1
4016,707,587,1
4020,524,393,0
4059,523,392,0
4069,707,593,0
4175,523,385,0
4210,524,394,0
4253,524,395,0
4267,523,393,1
4400,524,390,0
4442,524,396,0
4456,708,591,1
4466,708,593,0
4469,708,592,0
4488,708,589,1
4503,708,594,0
4512,707,594,0
4549,705,588,1
4599,524,397,0
4644,708,595,0
4653,523,394,1
4677,708,590,1
4735,764,679,1
4769,706,593,0
4822,524,398,0
4868,524,391,0
4910,705,589,0
4931,523,397,1
4961,708,596,1
4999,525,397,0
5080,522,378,1
5100,525,399,1
5117,525,400,1
5136,708,597,1
5145,706,592,0
5160,707,595,0
5215,525,401,1
5223,524,399,1
5299,525,398,0
5348,525,402,0
5413,521,382,1
5438,708,598,1
5438,524,401,1
5477,1271,471,0
5481,707,596,0
5561,525,403,0
5596,524,400,0
5654,709,597,1
5667,709,598,1
5682,525,404,1
5689,526,401,0
5694,706,595,0
5801,525,405,1
5836,577,129,1
5845,523,395,1
5898,709,599,0
5900,523,398,0
5942,707,597,1
6049,526,405,1
6067,526,406,1
6156,709,600,1
6172,709,601,0
6196,708,599,1
6245,526,403,0
6250,708,600,1
6266,526,407,0
6267,524,402,0
6276,526,408,0
6293,526,404,1
6301,525,406,0
6343,706,594,1
6420,524,403,1
6464,781,688,1
6468,709,602,1
6485,525,407,1
6495,526,409,0
6575,526,410,0
6618,161,8,1
6809,526,411,0
6908,709,603,0
6908,710,603,1
6925,703,581,0
6984,526,412,1
7014,710,604,0
7031,525,408,1
7181,526,413,1
