t,x,y,p
0,761,674,1
9,926,208,1
13,763,697,0
146,752,698,1
195,328,242,1
203,630,524,0
210,629,520,1
309,927,211,1
321,629,522,0
379,929,211,0
444,928,206,0
591,793,709,1
640,630,525,1
786,926,210,1
855,630,523,1
936,630,526,1
1021,630,521,0
1064,601,576,0
1082,926,211,1
1176,763,696,0
1253,760,674,0
1265,927,212,1
1326,631,527,1
1388,752,697,1
1445,753,700,1
1603,953,367,1
1614,927,207,0
1630,762,697,0
1638,765,698,0
1642,631,528,1
1643,925,210,1
1715,927,208,0
1716,926,212,0
1759,631,530,0
1776,746,699,1
1844,752,703,0
1857,754,700,1
1869,765,696,1
1874,631,529,1
1982,763,674,0
2045,908,631,0
2125,925,211,0
2174,631,531,1
2343,629,521,0
2351,631,526,1
2382,601,575,0
2403,749,700,1
2414,632,533,0
2478,632,534,0
2537,601,579,1
2594,632,532,1
2691,761,694,0
2721,758,675,1
2733,632,535,1
2827,764,699,1
2848,762,695,1
2916,760,698,1
3032,750,698,1
3092,631,532,1
3104,925,212,0
3128,926,209,1
3144,632,536,1
3148,924,212,0
3166,762,696,0
3193,1267,468,1
3198,925,209,0
3317,665,364,1
3328,924,213,1
3379,925,213,0
3407,632,537,1
3443,759,675,0
3538,601,581,0
3668,602,583,1
3741,631,533,1
3745,759,674,1
3780,633,539,1
3804,627,508,0
3830,602,584,1
3838,702,489,1
3847,597,546,0
3850,929,453,0
4019,633,540,0
4044,632,538,1
4075,440,72,0
4103,601,577,0
4114,633,538,0
4348,632,539,1
4362,752,699,1
4367,924,211,0
4374,633,541,0
4440,601,578,1
4607,602,579,0
4607,633,542,1
4648,631,524,1
4697,765,697,1
4720,757,697,0
4720,760,697,0
4781,602,585,1
4832,923,212,0
4873,634,543,0
4898,759,697,1
4970,633,543,1
4999,922,212,1
5001,1225,496,0
5040,634,544,1
5093,923,211,1
5158,749,697,1
5177,634,541,0
5183,634,545,0
5245,765,699,0
5290,764,695,1
5295,634,546,1
5322,760,694,0
5354,603,589,0
5402,923,210,1
5403,633,544,0
5419,923,214,1
5509,924,210,1
5636,765,700,0
5668,764,694,1
5675,921,211,0
5731,634,547,1
5791,634,542,0
5873,634,548,1
5938,763,695,0
5941,601,582,1
6017,922,213,1
6038,439,76,0
6039,921,213,0
6063,439,74,1
6089,923,213,1
6090,634,549,1
6187,603,592,1
6210,603,587,1
6229,922,211,0
6424,634,550,1
6435,603,591,1
6457,734,712,1
6480,635,551,0
6488,635,550,0
6573,921,214,1
6662,764,674,0
6736,764,697,1
6782,924,214,1
6807,635,545,1
6825,635,552,0
6998,635,553,1
7003,633,546,0
7123,635,549,0
7158,635,548,1
7226,921,215,1
7293,635,554,1
7445,845,627,1
7454,922,214,0
7470,922,215,1
7534,633,549,0
7538,635,555,1
7542,634,552,1
7572,636,555,0
7586,636,554,1
7603,636,553,0
7720,604,595,1
7728,765,675,0
7747,637,553,0
7748,636,556,1
7899,636,557,0
7923,920,214,1
8173,636,558,1
8180,637,552,0
8276,603,593,1
8328,604,594,0
8406,920,215,1
8454,634,554,1
8487,920,213,0
8569,636,551,0
8609,919,214,1
8672,636,559,1
8676,604,597,1
8790,637,558,0
8810,636,560,1
8841,604,593,0
8845,635,556,1
8849,604,598,1
8888,637,559,1
9006,920,216,1
9059,634,553,0
9070,637,561,1
9131,762,698,0
9187,636,550,1
9201,637,562,0
9272,917,214,0
9279,635,559,0
9291,636,562,0
9362,637,560,0
9366,637,563,1
9477,918,212,0
9513,635,558,0
9526,604,596,0
9553,844,626,1
9732,637,564,0
9907,605,601,0
9931,848,624,0
9944,605,602,0
9979,919,215,0
10009,638,565,0
10096,637,565,0
10107,638,566,1
10123,604,600,1
10136,920,211,0
10149,638,564,0
10165,918,215,1
10253,636,561,1
10270,730,711,0
10297,919,216,0
10350,764,700,0
10372,757,695,1
10438,636,559,0
10442,635,562,0
10453,847,624,0
10455,918,217,1
10482,638,567,1
10588,638,563,0
10595,848,625,1
10603,917,217,0
10631,638,562,1
10633,636,564,0
10647,764,698,1
10649,605,603,1
10654,605,599,1
10735,437,84,0
10750,637,566,0
