t,x,y,p
0,749,713,1
156,865,627,1
196,518,6,1
302,517,5,0
356,812,708,0
596,517,6,1
789,516,7,0
965,766,704,0
1219,777,700,1
1745,865,625,1
1895,767,705,1
1951,516,6,1
2093,515,6,0
2627,743,709,0
3427,948,657,1
4015,514,6,1
4074,515,7,0
4541,864,629,0
4736,777,680,1
4798,161,579,0
4812,1207,536,1
4926,862,623,0
4939,1085,558,1
5261,514,7,1
5530,777,696,0
5551,780,696,1
5860,778,676,1
5922,779,695,1
6278,774,691,1
6356,865,629,1
6530,17,715,1
6553,782,698,0
6874,779,678,1
6998,1103,589,1
7013,1109,689,0
7038,513,7,1
7157,1254,474,1
7164,748,711,1
7176,1235,525,1
7361,1122,514,1
7510,1208,628,1
7557,1173,558,0
7573,567,396,1
7673,1172,552,0
7684,9,714,1
7695,779,702,0
7702,1122,571,1
7710,732,692,0
7914,325,254,1
7974,778,702,1
8488,513,6,1
8491,1265,633,1
8515,1135,417,1
8654,475,102,0
8772,512,6,0
8809,512,7,1
8930,1085,555,0
8969,698,549,1
9136,511,7,0
9303,271,228,0
9416,701,390,1
9431,1255,509,1
9508,765,698,0
9692,1156,603,1
9714,566,394,1
10249,679,650,1
10435,860,626,1
10567,865,630,1
10713,511,6,0
10806,779,686,1
10830,510,7,1
10925,745,709,1
11364,510,8,0
11435,511,8,1
11511,510,6,1
11557,511,7,1
12267,509,7,0
12397,509,6,0
12407,834,707,0
13059,510,7,0
13075,509,8,1
13169,1180,628,1
13473,508,7,0
13678,510,8,0
13774,565,392,0
14009,508,8,0
14157,779,674,1
14267,508,6,0
14286,747,710,1
14405,510,6,0
14468,509,6,1
14614,509,7,0
14773,507,7,1
15058,511,5,1
15145,1122,569,1
15181,551,277,1
15403,775,693,1
15593,508,8,1
15834,507,8,0
15867,776,672,0
15900,508,7,1
16024,1065,590,1
16176,774,693,1
16178,1180,520,1
16356,507,6,0
16398,811,705,1
16479,506,7,1
16795,1125,549,1
16812,507,7,1
17025,506,8,1
17075,809,706,1
17266,760,701,0
17307,1152,605,1
17394,1202,505,0
17545,760,700,1
17704,285,634,0
17724,761,700,1
17761,463,424,1
17866,961,660,0
18023,506,6,0
18067,775,695,1
18180,97,718,0
18266,785,692,1
18883,507,8,1
18935,766,697,1
19021,505,8,0
19105,769,697,0
19199,506,8,0
19554,774,692,1
19649,760,703,0
19843,505,7,1
19905,760,702,1
19957,761,699,1
20188,506,7,0
20218,759,703,0
20444,878,612,1
20469,1125,233,0
20487,770,696,1
20553,1175,524,1
20555,1009,633,0
20566,759,704,0
20612,508,5,0
20712,763,696,0
20865,759,700,1
21215,687,413,1
21394,777,674,1
21471,605,267,0
21493,760,704,1
21648,769,696,1
21846,768,698,1
22104,1103,595,1
22173,759,702,0
22276,927,634,1
22407,760,699,1
22591,575,673,0
22779,763,699,0
22991,771,696,0
23105,769,679,1
23241,1278,548,1
23332,865,601,1
23333,1064,589,1
23457,1080,591,0
23547,562,386,0
23646,760,705,1
23709,769,698,0
23817,1218,575,0
23897,1193,586,0
23953,771,695,1
23958,1272,678,0
24273,46,444,0
24286,1245,334,0
24350,504,8,0
24457,1170,557,0
24654,772,695,0
24659,772,696,0
24754,1205,580,1
24870,1157,602,1
25085,761,701,0
25094,1071,698,0
25132,759,701,0
25397,1167,546,0
25508,760,701,0
25707,768,699,0
25709,761,700,1
25995,769,695,1
26039,758,702,1
26287,760,703,0
26332,760,700,0
26419,761,705,0
26470,761,704,0
26514,762,699,0
26916,760,702,0
26994,1056,450,0
27080,805,711,1
27109,561,385,0
27427,764,698,0
27459,772,693,0
27983,759,703,1
28050,769,677,1
28425,761,699,1
28533,561,201,0
28556,1219,535,0
28667,769,678,0
28697,761,702,1
28799,768,696,0
29066,738,715,0
29087,769,699,1
29398,1042,617,0
29512,561,384,1
29542,761,698,0
29714,768,697,0
