t,x,y,p
0,681,618,1
113,682,618,1
335,1169,563,0
349,681,619,1
373,682,619,0
413,681,609,0
442,682,620,0
503,683,618,1
652,682,621,1
671,681,620,1
785,680,617,1
807,679,614,1
837,431,82,1
853,682,617,0
979,1046,619,1
1018,431,81,1
1137,682,623,1
1142,682,622,1
1171,681,622,1
1197,683,621,0
1385,681,621,0
1424,683,622,1
1494,682,624,1
1523,683,623,0
1577,683,624,0
1638,683,625,1
1675,682,615,1
1686,767,692,0
1865,683,626,0
1944,680,619,0
1983,682,625,0
1988,431,84,0
2001,683,620,0
2043,659,677,0
2143,774,698,0
2155,683,627,1
2253,681,625,0
2312,684,625,1
2397,684,626,1
2405,682,626,1
2453,684,628,1
2532,680,620,1
2551,773,695,0
2602,684,627,1
2645,684,629,1
2784,684,623,0
2786,681,624,0
2795,684,630,1
2859,683,628,1
2876,683,629,0
2988,1090,716,0
3112,660,679,1
3125,431,86,1
3136,684,631,0
3246,683,630,0
3457,771,698,1
3488,685,633,0
3494,684,632,1
3495,685,630,0
3584,431,87,0
3625,685,632,1
3629,685,631,0
3639,627,0,1
3696,628,0,0
3713,629,0,1
3725,627,1,0
3731,626,0,0
3777,685,634,0
3782,630,0,0
3786,630,1,0
3789,626,1,1
3796,628,1,0
3814,629,1,1
3827,626,2,0
3835,627,2,0
3836,628,3,0
3850,628,2,1
3853,630,2,1
3875,431,88,0
3876,629,2,1
3880,625,0,1
3883,627,3,0
3888,684,633,0
3930,630,3,1
3930,629,3,0
3936,630,4,0
3960,631,1,0
3963,627,4,0
3965,631,2,0
3966,684,634,1
3973,626,3,1
3992,629,4,1
4007,628,4,1
4023,630,5,0
4033,629,6,0
4053,631,4,1
4066,685,635,0
4081,627,5,0
4084,631,3,1
4087,628,5,1
4109,631,5,1
4120,629,5,0
4126,628,6,0
4134,627,6,0
4145,629,7,1
4175,686,634,0
4208,627,7,0
4210,630,6,1
4212,814,594,0
4218,905,657,0
4219,625,1,0
4220,630,7,0
4241,628,7,1
4247,626,4,1
4260,683,631,0
4269,631,8,0
4276,628,8,0
4281,631,6,0
4298,632,7,1
4300,629,8,0
4313,632,6,1
4317,630,8,0
4323,1076,556,0
4347,628,9,0
4353,631,7,0
4401,629,10,0
4406,629,9,1
4407,627,8,0
4408,685,636,1
4412,628,10,1
4420,630,9,1
4441,631,9,0
4442,632,5,1
4447,1054,594,0
4449,632,8,1
4453,632,10,0
4459,632,9,0
4477,631,10,0
4482,629,11,0
4490,631,12,0
4505,630,11,1
4523,1013,621,0
4546,630,10,0
4548,632,11,1
4558,629,12,1
4591,631,0,1
4591,626,5,1
4596,630,12,0
4600,628,11,0
4622,626,7,1
4634,686,636,1
4641,629,13,0
4648,626,6,1
4661,631,13,1
4666,633,12,1
4668,625,3,1
4676,628,12,1
4684,630,13,0
4691,633,10,0
4691,630,14,0
4699,632,13,0
4705,632,12,0
4705,631,11,0
4744,686,638,1
4760,632,4,0
4764,633,11,0
4771,431,89,0
4793,631,14,0
4821,686,635,1
4830,629,14,1
4841,628,13,0
4842,686,639,0
4843,632,14,1
4849,633,14,0
4859,630,15,0
4870,686,637,0
4882,633,13,0
4899,630,16,1
4905,632,15,1
4916,627,9,0
4916,629,16,0
4917,629,15,0
4932,631,15,1
4944,632,16,1
4952,685,638,1
4959,631,16,0
4999,1263,465,0
5010,630,17,1
5010,631,17,1
5010,634,16,0
5019,633,9,1
5037,633,16,1
5049,630,18,1
5110,633,15,0
5117,631,19,0
5117,632,18,0
5121,634,17,1
5124,630,19,0
5130,631,18,0
5132,633,17,0
5141,633,18,0
5148,632,20,1
5182,629,17,1
5184,633,19,1
5197,634,15,0
5206,631,21,1
5206,632,21,1
5210,628,14,0
5227,687,638,0
5227,630,20,0
5237,632,3,1
5239,632,19,1
5245,632,17,1
5246,634,19,1
5250,634,18,1
5272,633,20,0
5277,686,640,1
5281,627,10,0
5289,631,20,1
5290,774,692,0
5333,628,15,0
5358,634,21,0
5366,687,637,1
5376,633,8,1
5378,632,22,1
5385,634,20,0
5387,1080,559,1
5402,629,18,1
5405,634,23,0
5405,632,23,0
5414,634,22,0
5420,631,22,1
5457,635,18,1
5461,630,23,1
5470,635,25,0
5472,631,24,1
5480,635,22,1
5481,633,23,0
5484,633,21,0
5486,631,23,1
5493,633,22,0
