t,x,y,p
0,797,706,0
42,847,625,1
330,758,694,1
757,734,712,1
834,762,695,0
841,765,698,0
1174,731,710,0
1335,248,61,1
1388,673,682,0
1476,757,694,1
1485,763,674,1
1512,753,700,1
1588,752,700,0
1654,765,700,1
1918,765,699,0
1925,808,539,1
2105,908,630,0
2123,673,684,0
2174,762,696,0
2313,764,700,0
2395,764,696,1
2454,1255,616,0
2896,750,699,0
2987,762,697,1
3321,845,624,0
3471,763,698,0
3572,674,687,0
3764,764,701,0
4132,764,702,0
4265,1014,161,0
4436,763,696,1
4681,762,694,1
4712,763,697,1
4737,538,11,0
4813,751,696,1
4894,766,699,0
4917,794,707,1
4936,755,701,1
5029,750,698,1
5222,767,700,1
5297,765,697,0
5460,676,699,1
5602,754,699,1
5620,759,675,0
5715,766,698,1
5805,908,631,1
5813,764,699,1
5856,765,701,1
5945,767,697,1
6077,1222,564,1
6161,798,707,1
6247,753,697,0
6397,982,632,0
6426,762,698,0
6597,677,701,0
6634,763,702,1
6728,765,700,0
6750,753,699,0
6772,764,697,0
6788,764,698,0
6909,766,703,1
7369,611,285,0
7431,766,701,1
7526,765,698,1
7582,765,702,0
7662,765,695,1
7705,765,699,0
7742,764,703,0
7897,675,695,1
7910,763,694,1
7940,765,675,1
8017,1073,596,0
8300,765,696,1
9034,764,695,1
9042,762,673,1
9190,763,701,1
9335,678,708,1
9403,758,676,1
9451,766,700,1
9595,764,674,1
9648,754,700,1
9663,764,700,0
9799,755,704,0
10001,765,697,1
10049,851,625,1
10161,852,628,1
10216,1175,524,1
10478,766,702,1
10540,767,693,1
10703,761,694,1
10774,1227,113,1
10884,754,698,1
11146,766,678,1
11200,679,712,1
11204,851,631,0
11436,1209,502,1
11460,765,674,1
11787,765,700,1
11957,755,705,0
11973,849,624,1
12104,765,699,0
12123,764,701,1
12157,974,43,1
12180,735,712,1
12389,767,698,1
12522,852,627,0
12564,765,698,1
12700,764,702,0
12870,762,659,1
12890,766,697,0
12908,756,704,1
12922,766,676,1
12924,611,343,1
13216,762,696,1
13234,765,701,1
13330,736,714,1
13392,852,626,1
13411,754,705,0
13422,760,690,1
13463,766,699,1
13515,766,679,1
13580,736,713,1
13633,764,697,0
13685,760,694,0
13740,766,698,0
13764,755,703,1
13811,765,703,1
13885,946,77,0
13991,766,700,0
14024,763,678,0
14110,764,696,0
14138,800,706,1
14154,764,694,1
14376,262,687,1
14416,767,699,0
14427,763,704,0
14477,763,702,0
14663,764,698,1
14694,765,697,1
14713,755,706,0
14740,755,700,1
14784,762,695,0
14801,788,215,1
14831,1139,314,0
14852,765,681,1
14888,766,695,1
15138,852,629,1
15164,766,701,0
15279,765,702,0
15333,762,697,1
15424,766,677,0
15448,765,696,1
15604,766,696,0
15672,767,701,0
15905,764,703,1
15922,771,694,1
15978,764,699,0
16059,766,702,1
16180,763,703,1
16255,188,56,0
16301,763,697,1
16522,510,331,1
16527,801,706,0
16572,767,679,1
16691,736,715,1
17085,766,675,0
17124,765,700,1
17193,768,701,0
17213,764,704,1
17454,765,699,1
17496,765,698,0
17554,851,626,0
17742,762,693,0
17823,736,716,0
17903,766,678,0
17969,733,710,0
18423,767,678,1
18570,680,719,0
18600,852,625,0
18667,763,705,1
18777,764,695,0
18781,852,631,1
19164,754,707,0
19354,766,700,0
19378,767,700,0
19451,756,703,0
19514,755,705,1
19559,765,673,1
19699,764,673,1
19727,849,628,0
19735,236,368,1
19740,737,714,1
19825,766,703,1
19832,767,702,1
19931,756,704,0
19954,756,705,1
19973,753,703,1
19989,765,697,1
20056,765,701,1
20134,852,628,1
20153,754,706,0
20182,852,630,1
20182,764,702,0
20195,853,628,1
20204,767,677,0
20323,762,703,1
20337,767,696,0
20403,766,699,0
20453,766,698,1
20575,768,699,1
20602,766,701,0
20697,761,693,1
20831,851,630,0
20873,852,627,0
21151,765,680,1
21308,765,695,1
21315,853,627,1
21432,755,704,0
21623,853,626,0
21733,736,712,1
21959,766,674,1
22142,762,705,1
22158,853,629,0
22241,734,711,0
22275,764,700,0
22308,763,700,1
22358,767,698,1
22378,762,702,0
22480,763,702,0
22491,765,674,0
22493,767,697,1
22594,765,702,0
22656,850,629,0
22714,767,701,1
22799,764,697,1
23197,765,699,1
23201,764,703,1
23274,768,697,1
23313,765,700,0
23345,801,707,1
23364,766,680,0
23368,891,81,0
23497,770,697,1
23540,768,693,1
23569,800,711,0
23656,767,699,0
23721,766,702,0
23755,766,697,0
23756,755,707,0
23791,758,677,0
23896,763,695,1
23948,768,690,0
23999,763,673,0
24017,737,715,0
24044,765,698,0
24158,766,676,1
24164,799,711,0
24215,766,700,1
24223,765,704,0
24379,852,626,1
24524,764,701,0
24604,768,700,1
24657,767,676,0
24756,736,713,0
24876,800,710,1
24967,763,699,1
25003,767,679,0
25117,762,704,1
25117,763,704,0
25287,735,718,1
25312,735,711,1
25327,1097,590,1
25464,737,713,1
25704,765,703,0
25802,765,694,0
25803,1114,579,1
26026,763,696,0
26047,767,703,1
26100,766,703,1
26155,853,628,0
26322,737,716,1
26412,767,678,0
26495,767,677,1
26686,802,710,1
26884,737,714,1
26971,766,704,0
27046,1186,133,0
27099,756,706,1
27104,852,630,0
27139,722,548,1
27260,852,629,0
27361,767,704,0
27419,764,696,1
27458,766,675,0
27507,765,702,1
27526,756,691,1
27564,766,699,0
27639,767,700,1
27654,766,701,1
27665,763,703,0
27778,852,631,0
27811,1240,308,1
27814,756,705,0
28009,765,697,0
28052,755,706,1
28090,853,630,1
28127,765,701,0
28141,651,517,0
28252,853,627,1
28429,851,632,1
28737,852,625,1
28905,852,624,1
28948,756,704,1
28963,754,705,0
29009,757,704,1
29153,526,400,0
29173,767,675,1
29381,764,682,0
29422,799,707,1
29441,757,706,0
29665,767,680,0
29690,853,631,0
29720,753,705,1
29796,801,708,1
29868,764,705,1
29876,766,681,0
