t,x,y,p
0,758,681,0
69,844,631,0
211,751,707,1
245,741,39,1
501,1252,478,1
503,749,705,0
553,1053,570,1
623,1009,23,1
818,847,627,1
921,735,718,0
930,749,706,0
983,729,714,1
1498,845,632,0
1634,740,39,1
1696,795,713,0
1839,935,313,0
1879,555,164,0
1939,1157,512,1
1959,747,703,0
2206,263,631,0
2416,844,630,0
2614,795,714,1
2792,1033,608,1
2827,103,504,1
3087,115,52,1
3214,749,707,0
3220,844,632,1
3322,709,674,1
3442,1094,364,0
3468,1258,615,1
3602,1149,539,0
3687,1259,473,1
3694,760,704,0
3835,759,682,0
3847,760,706,0
3908,728,716,0
4121,756,686,0
4353,751,706,0
4476,1278,468,1
4478,1228,494,0
4490,757,681,1
4658,750,707,1
4678,1231,494,1
4753,1268,469,1
4904,726,716,1
5023,554,164,0
5099,761,680,0
5129,759,704,1
5236,1005,621,1
5244,1051,563,1
5265,727,715,0
5294,1202,511,0
5301,1208,506,0
5922,761,704,0
5948,849,634,0
5955,584,58,1
6033,761,705,0
6568,847,634,0
6569,738,38,1
6633,1264,470,1
6635,1080,584,1
6664,712,686,1
6682,1167,545,0
6702,747,705,1
6807,1213,515,0
6811,1177,527,1
6911,1213,518,1
6989,1213,521,1
7179,1120,432,0
7570,758,705,0
7630,733,712,1
7635,750,709,0
8039,1228,495,0
8085,758,704,1
8224,1229,493,1
8275,1107,574,0
8340,794,714,0
8397,1135,104,0
8411,845,631,0
8456,760,705,0
8604,755,707,0
8669,847,633,0
8783,1239,486,1
8879,1159,563,1
8910,765,704,1
8948,752,707,0
8985,1273,464,0
9001,1004,620,0
9046,751,710,1
9117,751,708,0
9126,752,706,0
9145,846,626,0
9211,553,164,0
9344,754,707,0
9473,1156,562,1
9474,753,707,0
9529,752,708,0
9568,764,705,1
9617,1068,600,0
9679,753,708,1
9816,1109,586,1
9930,745,698,1
10068,848,633,1
10104,764,704,1
10386,759,705,0
10666,751,707,1
10717,763,704,1
10742,763,705,0
10932,844,629,0
11011,1214,515,1
11054,756,707,0
11062,750,710,0
11115,762,704,0
11224,762,705,0
11240,552,164,1
11265,737,38,1
11312,759,702,0
11458,761,706,0
11722,730,714,1
11803,756,706,1
11890,735,37,1
12030,875,139,1
12078,1262,471,0
12161,1083,713,1
12180,763,706,1
12240,1227,495,0
12248,754,708,0
12512,755,706,0
12542,1172,548,0
12654,765,703,0
12726,811,331,1
12753,757,706,0
12901,845,633,0
12915,845,627,0
12948,746,702,1
13087,759,706,0
13174,762,706,0
13217,1226,494,1
13382,761,705,1
13690,763,684,1
13909,757,705,1
13920,758,706,1
14179,736,715,0
14346,749,707,1
14489,761,707,1
14572,766,703,0
14696,1135,215,0
14700,755,708,0
14716,1007,621,1
14734,1150,544,1
14754,749,708,0
14796,748,708,1
14866,1186,519,1
14929,1171,541,0
14984,1213,523,1
15106,810,138,1
15175,733,36,0
15274,752,709,0
15352,760,683,0
15686,759,704,0
15730,753,709,1
15755,760,706,0
15785,719,716,0
15964,766,702,1
16084,764,703,1
16093,848,634,1
16217,760,705,1
16224,1257,476,0
16231,227,338,0
16233,1170,547,0
16371,1153,554,1
16414,762,707,1
16429,758,682,0
16432,732,36,1
16447,614,427,1
16572,752,710,0
16585,764,705,1
16625,750,708,0
16661,964,653,1
16668,766,704,0
16692,740,698,1
16707,1242,488,0
16825,550,165,1
16870,728,719,1
16901,748,707,0
16935,755,707,0
16973,765,704,1
17040,943,101,0
17044,444,211,0
17091,751,709,0
17122,750,707,1
17172,759,708,1
17207,759,683,0
17214,760,707,0
17214,796,715,1
17238,754,707,0
17249,733,713,0
17259,1164,538,0
17311,762,705,1
17435,759,707,1
17520,762,684,0
17589,756,708,1
17646,796,714,1
17764,764,704,1
17799,765,702,1
17825,763,707,1
17984,757,707,1
18020,760,704,0
18059,763,704,1
18131,761,704,0
18202,725,701,0
18229,549,165,1
18334,761,684,0
18386,749,706,1
18512,727,716,1
18546,748,709,1
18565,764,683,0
18637,763,705,0
18644,752,708,1
18725,753,708,1
18809,794,713,0
18811,746,706,0
18989,758,704,0
19011,754,708,1
19025,758,707,1
19100,751,708,1
19127,753,707,0
19273,754,715,1
19374,759,705,1
19469,753,710,0
19502,728,707,0
19573,850,634,1
19626,1065,594,0
19687,1133,530,1
19737,750,706,1
19913,757,712,0
20180,1082,718,0
20186,1271,468,1
20226,1225,500,1
20272,1159,520,0
20488,747,708,1
20556,752,707,1
20570,761,705,1
20600,797,714,0
20760,846,633,0
20790,724,705,0
20875,767,703,0
20934,1240,489,1
21042,756,706,0
21088,758,705,0
21193,798,714,0
21406,729,35,0
21589,799,713,1
21704,756,705,0
21707,751,707,0
21747,723,709,0
21906,548,165,1
21935,765,703,0
21947,756,709,0
21976,1171,550,1
21993,759,706,0
22067,765,705,0
22104,762,706,0
22224,756,707,1
22271,846,634,1
22292,847,635,0
22333,762,704,0
22416,763,706,1
22442,765,708,0
22458,757,705,1
22480,764,708,0
22557,754,706,1
