t,x,y,p
0,754,696,1
14,362,362,1
39,362,361,0
59,751,700,0
69,757,696,1
84,748,703,1
87,407,608,1
132,749,701,1
254,757,697,1
269,755,697,0
272,751,703,1
285,757,699,0
376,362,363,1
413,792,710,0
426,848,628,1
443,362,364,1
458,847,625,1
529,844,630,1
542,844,628,0
570,758,695,1
618,751,698,1
685,763,694,1
731,361,365,1
796,763,696,1
809,759,695,0
928,761,695,1
991,798,707,0
1039,794,708,1
1115,844,629,1
1125,408,617,1
1178,748,702,0
1249,756,678,1
1282,770,695,1
1299,76,239,0
1306,760,700,0
1375,757,676,0
1390,408,615,1
1448,757,695,1
1465,752,697,1
1504,361,366,1
1637,749,703,0
1687,731,711,0
1701,761,696,0
1710,848,629,1
1741,732,711,0
1802,746,699,1
1830,758,696,1
1838,793,710,1
1964,762,694,0
2034,750,697,1
2063,727,713,0
2101,850,624,0
2130,759,694,1
2141,752,699,0
2171,845,626,1
2237,792,709,0
2253,767,696,0
2366,747,702,1
2377,845,627,0
2390,754,695,0
2458,758,697,1
2489,760,697,0
2504,756,697,1
2511,797,707,1
2516,793,709,0
2522,361,364,1
2763,757,698,0
2798,763,695,1
2804,761,697,1
2808,759,674,0
2912,751,699,0
2919,360,370,1
2938,764,694,1
3011,1114,612,0
3023,748,699,0
3174,763,673,1
3202,750,699,0
3270,792,711,0
3284,762,673,1
3435,753,697,0
3515,762,697,0
3704,748,700,0
3712,750,700,0
3820,735,712,0
3820,765,674,0
3850,758,675,0
3927,847,624,1
4118,846,625,1
4165,749,697,1
4269,757,678,1
4420,759,696,1
4482,796,707,1
4484,756,693,0
4589,764,674,0
4608,734,711,1
4678,753,699,0
4743,359,374,1
4747,764,693,0
4971,757,675,1
5108,802,708,0
5110,766,696,1
5118,847,629,0
5128,768,693,0
5146,761,693,1
5198,765,693,0
5232,754,699,0
5238,799,706,1
5250,1154,280,1
5269,747,701,0
5305,761,673,0
5427,764,695,0
5494,756,677,0
5500,798,709,1
5537,757,694,1
5624,730,711,0
5628,727,715,0
5672,358,377,1
5778,733,711,0
5781,749,704,0
5816,1058,636,0
6430,798,706,1
6481,752,700,0
6510,844,627,1
6583,728,712,1
6592,1264,638,1
6651,724,350,0
6796,729,711,0
6863,846,626,0
7009,849,624,1
7090,766,675,1
7117,752,696,1
7284,357,380,1
7420,358,379,0
7582,756,696,1
7736,763,697,1
7753,845,625,0
7775,322,488,0
7823,763,692,1
7847,748,701,1
7971,848,624,0
7989,754,702,0
8041,413,661,0
8063,848,626,0
8068,800,707,0
8258,749,700,1
8550,750,698,1
8592,844,626,1
8915,763,694,1
8974,760,674,1
9033,758,674,0
9223,762,698,1
9233,1004,201,0
9269,797,706,0
9328,848,625,1
9663,358,378,0
9750,759,693,0
9766,795,707,0
9781,762,696,1
9781,356,385,0
9843,796,710,0
9887,760,673,0
10127,747,700,1
10356,754,698,1
10502,746,700,0
10521,800,706,1
10610,794,708,0
10825,435,66,1
10891,756,695,0
10923,749,699,1
11059,755,699,1
11448,355,390,0
11606,761,692,0
11658,731,711,1
