t,x,y,p
0,765,702,0
19,769,557,0
82,770,561,0
82,954,630,0
86,770,556,1
122,771,562,0
149,771,561,0
208,771,563,1
300,771,564,1
338,753,712,1
427,804,710,0
484,770,562,1
582,771,565,1
585,795,715,0
600,771,559,0
682,772,567,0
687,772,569,0
759,772,566,1
775,772,565,0
780,769,558,0
821,772,568,0
1042,772,570,1
1042,1035,174,0
1057,771,560,1
1067,852,630,1
1152,773,572,1
1264,773,571,1
1273,767,549,1
1277,773,570,0
1285,1038,181,0
1293,770,555,1
1347,773,573,0
1366,773,574,0
1415,1154,563,0
1502,774,575,0
1534,736,717,1
1556,1036,176,0
1570,772,572,0
1583,793,716,0
1684,773,569,1
1696,771,566,1
1722,774,577,1
1755,1039,183,1
1812,774,576,0
1866,774,578,0
1965,749,711,1
1978,771,567,1
1982,774,579,0
1995,797,715,1
2031,775,581,0
2177,775,580,1
2223,775,582,0
2368,775,583,1
2444,1079,581,1
2449,772,571,0
2467,789,702,0
2644,775,579,1
2711,776,587,1
2762,776,585,1
2836,776,588,1
2863,1048,572,0
2875,734,705,1
2997,777,590,0
3030,776,586,1
3034,776,584,0
3110,777,589,0
3118,777,591,1
3159,617,597,1
3201,774,574,0
3335,775,584,0
3467,778,594,0
3513,844,634,1
3558,776,583,1
3572,773,575,0
3623,805,709,0
3648,745,708,1
3700,1161,201,0
3728,778,596,1
3740,778,595,0
3771,777,588,1
3833,779,598,1
3931,779,599,0
3937,758,685,0
3981,777,592,1
4034,778,597,1
4171,778,593,0
4172,779,600,1
4277,761,709,1
4339,776,582,1
4469,1156,565,1
4512,780,603,0
4672,618,601,1
4720,850,635,1
4747,780,604,1
4754,617,598,0
4775,780,605,1
4856,848,635,1
4858,781,608,1
5028,766,703,1
5187,1155,564,1
5403,618,604,1
5463,1067,594,1
5531,781,610,1
5568,781,607,0
5568,466,412,1
5666,617,600,0
5798,619,607,0
5813,783,617,0
5817,1044,196,0
5874,1049,209,1
5874,783,618,0
5876,780,606,0
5940,1151,538,0
5946,782,612,0
6019,618,606,1
6078,779,601,0
6200,782,613,0
6260,1086,598,1
6316,619,608,1
6486,757,684,1
6488,1228,404,1
6510,781,609,0
6514,780,607,0
6562,785,625,1
6565,1157,564,1
6704,619,610,1
6713,1049,211,1
6769,905,634,1
6838,850,634,1
6841,620,614,1
6843,783,619,0
6897,1047,204,1
7086,988,128,1
7124,619,609,0
7184,1051,216,1
7194,1051,215,0
7213,784,623,1
7286,785,628,1
7312,1164,590,1
7317,784,622,0
7409,620,612,1
7427,851,633,0
7520,1096,493,1
7670,1052,219,0
7692,786,630,1
7740,620,611,0
7893,786,631,1
7905,619,612,0
7928,1053,219,1
7935,621,619,0
8128,621,618,1
8192,621,620,0
8210,620,616,1
8237,787,636,1
8246,784,624,1
8250,1052,218,0
8274,787,635,1
8516,1054,223,0
8688,789,643,1
8718,622,623,1
8735,1054,225,1
8747,788,640,0
8758,757,699,1
8812,1056,229,0
8864,622,624,1
8889,621,617,0
8963,784,621,0
9146,622,622,0
9292,623,626,0
9315,621,621,0
9325,1058,235,1
9356,1058,234,0
9448,622,626,0
9466,787,637,0
9470,622,627,0
9495,1057,232,1
9540,618,598,0
9635,622,625,0
9642,1057,231,0
