t,x,y,p
0,525,176,0
1,753,699,0
3,524,173,1
6,761,697,0
144,525,177,0
288,525,178,1
354,526,179,1
389,752,708,0
395,523,166,0
471,526,180,0
551,526,178,1
588,525,179,0
647,526,181,1
656,526,177,0
694,526,182,1
700,798,709,1
734,524,174,1
740,852,613,1
750,524,175,0
795,526,183,0
890,1254,481,1
902,525,167,0
912,525,180,0
959,526,184,0
965,984,526,1
986,525,181,0
1015,526,176,0
1021,981,516,0
1044,524,162,1
1057,764,674,1
1088,526,185,1
1156,527,185,0
1181,527,186,1
1244,527,187,0
1263,526,186,0
1269,527,183,0
1337,527,188,1
1372,1057,564,1
1385,526,187,1
1398,527,184,1
1414,527,189,1
1523,524,169,0
1575,527,190,0
1578,525,182,1
1639,526,188,1
1674,527,191,1
1701,525,184,1
1714,799,709,1
1845,525,183,0
1853,732,717,0
1854,527,192,0
1884,528,191,1
1922,526,189,1
1940,527,193,1
1957,526,190,1
1958,528,192,1
1963,528,193,0
1974,528,194,0
2004,527,181,1
2027,528,190,0
2109,528,195,0
2124,527,194,0
2192,850,628,1
2216,528,196,1
2235,528,189,0
2317,528,197,1
2335,527,195,1
2441,528,198,1
2565,527,196,0
2578,529,198,0
2583,528,199,0
2646,529,199,0
2715,528,200,0
2747,529,200,1
2764,529,201,1
2811,529,196,1
2817,529,197,0
2834,528,201,1
2874,529,202,1
2960,527,197,0
2977,529,203,1
2992,528,202,1
2992,527,198,0
3071,529,204,1
3181,529,205,1
3307,530,203,0
3314,529,206,1
3342,530,205,0
3403,530,204,0
3422,530,206,0
3449,530,207,0
3468,529,207,0
3476,528,204,0
3530,530,208,0
3551,525,186,1
3569,529,208,0
3578,528,203,0
3594,528,205,1
3597,763,676,0
3626,530,209,0
3720,530,210,0
3772,529,209,1
3825,530,211,1
3948,530,212,1
3962,529,211,1
3982,529,210,1
3999,529,195,1
4069,530,213,1
4075,531,212,0
4104,849,627,0
4117,531,213,1
4181,531,214,0
4208,530,214,0
4242,531,211,0
4273,531,215,0
4299,531,210,0
4341,530,215,0
4373,531,216,1
4414,529,212,0
4450,769,694,0
4451,530,216,1
4459,523,168,1
4483,531,217,0
4495,531,209,1
4589,531,218,1
4641,1173,549,0
4679,530,217,1
4698,531,219,0
4762,532,218,1
4784,532,219,1
4800,532,217,0
4816,531,220,0
4861,532,216,1
4869,532,220,1
4927,1188,520,0
4947,532,221,1
4959,531,221,0
4966,530,218,1
4971,391,244,1
5015,532,222,1
5119,531,222,1
5120,532,223,1
