t,x,y,p
0,448,334,0
2,599,368,0
28,953,502,0
31,1163,24,1
36,127,714,1
38,1152,477,1
47,1123,209,0
82,1278,250,1
96,1254,219,0
99,600,382,0
113,291,493,0
135,1165,39,1
144,268,421,0
151,118,462,1
169,871,609,0
179,691,462,0
182,903,495,1
189,477,625,1
204,810,264,0
211,1253,173,0
211,185,193,1
233,876,136,0
240,560,396,1
244,600,392,1
257,1250,309,0
260,533,331,0
262,1194,293,1
275,189,75,0
291,497,200,0
300,442,467,1
302,827,211,1
337,811,243,1
368,560,397,1
408,159,79,1
414,807,270,0
443,819,248,0
463,1055,313,0
467,600,393,1
468,560,398,1
488,117,147,0
499,905,75,0
511,79,633,0
517,817,286,0
518,324,124,0
532,389,288,0
565,30,652,1
565,418,617,1
571,394,374,0
573,1171,68,1
586,532,335,1
591,696,470,1
604,561,382,0
613,689,668,1
645,903,496,1
649,287,397,0
659,138,450,0
666,1187,185,1
692,871,147,0
701,321,365,1
704,4,523,1
711,1168,53,1
723,1255,173,0
725,123,515,0
729,1252,70,0
733,600,394,1
756,401,546,1
756,296,327,1
781,1189,101,1
790,42,519,1
792,816,310,0
803,533,332,0
806,107,358,1
829,855,154,1
835,1243,402,1
847,560,399,1
860,214,231,1
871,269,495,1
907,55,320,1
916,600,387,0
938,903,497,1
943,600,383,0
947,883,96,1
952,239,487,1
986,21,439,1
1002,659,703,0
1024,84,662,0
1036,1203,313,1
1047,600,388,0
1055,532,336,1
1059,84,680,0
1072,1197,356,1
1072,423,218,1
1085,600,395,1
1089,876,565,0
1124,401,61,0
1137,846,197,0
1142,1177,109,1
1144,217,467,1
1145,844,201,0
1176,790,632,0
1181,1251,69,0
1205,1180,136,1
1209,1251,47,0
1233,814,257,0
1252,858,586,0
1254,600,396,1
1255,392,367,0
1260,1254,188,0
1268,1058,433,1
1275,533,329,0
1311,48,331,0
1327,471,567,1
1350,288,458,0
1360,600,389,0
1413,167,350,1
1418,335,696,0
1433,1173,81,1
1450,877,109,1
1451,84,516,1
1455,530,332,0
1456,153,192,1
1461,86,387,0
1471,532,337,1
1474,430,359,1
1479,145,192,0
1492,828,232,0
1498,438,666,0
1500,371,605,1
1500,109,417,1
1513,92,519,1
1528,903,498,1
1536,109,236,1
1566,446,560,1
1611,4,552,0
1630,78,522,0
1646,321,413,1
1646,98,326,1
1673,157,421,1
1677,600,390,0
1684,238,194,1
1722,839,186,1
1723,117,147,0
1725,111,504,1
1728,1170,62,1
1747,294,615,0
1759,816,310,0
1761,443,376,1
1765,147,563,1
1771,1253,251,0
1777,1055,313,0
1808,296,403,1
1816,259,207,1
1817,443,409,0
1834,600,385,0
1858,235,236,0
1892,308,382,1
1905,187,115,1
1910,324,124,0
1911,881,126,0
1914,120,508,1
1928,497,200,0
1945,903,499,1
1979,784,311,0
1981,448,334,0
1994,561,387,0
2001,389,288,0
2011,128,658,0
2043,1253,173,0
2049,133,164,0
2056,126,182,1
2068,817,286,0
2072,532,338,1
2094,219,592,1
2107,702,432,1
2113,1255,190,0
2124,172,526,0
2162,164,399,1
2164,163,421,1
2165,327,428,1
2171,1250,34,0
2189,1254,111,0
2227,1165,32,1
2237,814,507,0
2237,953,502,0
2239,391,359,1
2277,581,149,0
2294,270,370,1
2303,316,378,0
2305,903,500,1
2326,1188,202,1
2329,1250,45,0
