t,x,y,p
0,411,270,1
0,764,630,0
52,1188,592,1
76,1247,339,0
80,793,293,0
109,1275,381,1
115,117,147,0
117,21,341,0
125,858,586,0
135,836,191,1
155,401,61,0
173,817,286,0
176,879,499,1
259,1157,521,1
259,242,242,1
259,1202,286,1
312,231,189,1
314,381,308,1
329,1186,198,1
359,443,409,0
387,1188,593,1
390,816,310,0
421,878,482,0
431,879,500,1
463,1123,209,0
466,291,493,0
470,658,44,0
541,355,325,1
545,1167,52,1
557,1240,417,0
580,321,406,0
590,311,624,0
594,1259,401,1
598,1196,368,1
614,280,603,1
639,878,487,0
685,350,625,1
715,1055,313,0
721,879,501,1
740,1188,594,1
754,18,582,0
776,1196,365,1
844,475,579,1
849,790,632,0
857,173,452,0
872,544,553,1
893,525,408,1
938,130,401,1
969,516,588,1
971,324,124,0
972,101,264,1
972,879,502,1
1017,1191,157,0
1019,1192,274,1
1025,241,594,0
1040,1247,11,0
1046,551,394,1
1096,1148,459,1
1097,1226,490,1
1138,1201,306,0
1151,878,493,0
1158,1182,458,1
1160,1253,173,0
1200,315,369,0
1213,1167,49,1
1223,1188,595,1
1241,445,421,0
1244,173,451,0
1249,381,586,1
1257,195,80,0
1272,497,200,0
1290,247,155,1
1292,443,335,0
1295,474,394,1
1296,1217,450,1
1309,879,503,1
1333,816,310,0
1336,223,405,1
1378,98,272,1
1387,179,444,0
1410,117,147,0
1418,63,548,0
1450,534,412,1
1453,530,332,0
1469,310,526,0
1488,542,474,1
1512,630,600,1
1535,401,61,0
1537,389,288,0
1541,823,238,0
1553,1242,425,0
1555,1188,596,1
1574,879,504,1
1575,1217,448,1
1589,879,495,0
1618,1170,70,1
1642,858,586,0
1670,817,286,0
1677,953,502,0
1683,659,703,0
1692,76,601,0
1711,59,432,0
1731,295,595,0
1733,814,255,0
1748,496,402,0
1773,1021,368,0
1774,259,127,0
1780,600,609,0
1781,860,142,1
1793,1174,97,1
1798,315,302,1
1811,448,334,0
1812,879,505,1
1849,1194,322,1
1850,1153,549,1
1856,879,499,0
1888,779,664,1
1895,397,606,0
1904,135,430,0
1907,247,156,1
1964,1176,115,1
1969,1173,87,1
1989,1188,597,1
1994,879,500,0
2014,878,494,0
2036,363,297,1
2039,1055,313,0
2067,879,497,0
2073,879,501,0
2100,1247,340,0
2107,319,431,1
2128,442,446,0
2134,1247,338,0
2144,879,506,1
