t,x,y,p
0,31,175,0
1,880,693,0
8,1124,684,1
8,484,397,1
10,904,681,0
11,502,425,0
12,243,246,0
12,17,566,1
13,1193,552,0
15,466,385,0
16,486,419,1
16,205,124,0
19,968,570,0
19,1102,712,1
24,29,393,0
24,467,421,1
28,964,693,0
28,518,409,1
30,117,147,0
31,1031,715,0
31,299,216,0
36,117,312,1
36,1064,643,0
40,1063,465,1
41,81,609,0
41,979,647,1
43,911,691,0
43,1208,485,0
47,931,628,1
48,44,423,0
49,44,209,1
50,790,632,0
51,1024,593,1
52,1040,557,1
52,1238,633,1
52,58,633,1
53,684,259,0
54,1161,498,0
55,1126,564,1
55,1169,717,0
56,1045,702,1
56,1230,574,0
57,477,21,1
57,1091,606,1
57,1046,666,0
58,493,380,0
58,163,246,0
59,280,242,0
63,493,409,1
63,939,699,1
65,465,385,0
66,1275,480,0
66,88,501,0
69,1012,691,1
69,1017,143,1
69,941,650,0
70,476,417,0
71,843,398,0
71,1104,566,0
72,1155,560,1
72,1244,560,1
76,483,375,0
76,534,395,1
77,1181,524,0
78,1249,67,0
78,1039,214,1
79,493,385,0
79,27,293,0
83,953,502,0
83,15,370,0
86,238,244,1
86,549,422,0
87,1265,367,0
87,1070,461,0
88,1166,534,1
89,1205,672,1
90,473,417,0
91,476,380,1
92,1228,442,0
94,1100,706,0
95,28,358,1
97,1217,529,1
97,907,709,0
97,60,278,0
99,930,657,0
99,1182,462,1
100,325,463,0
101,1166,546,1
102,19,356,0
104,1192,426,1
104,525,355,0
104,1196,396,0
106,51,561,1
107,491,401,1
108,536,360,1
110,858,713,0
112,256,247,0
113,867,372,1
115,1065,665,0
115,182,213,1
115,1201,671,0
118,1,209,0
119,498,433,0
119,686,255,0
121,1275,499,1
121,1273,199,1
122,1172,0,1
123,895,628,1
126,1279,492,0
127,1274,32,0
128,3,403,0
128,240,251,1
129,1215,466,1
129,184,207,1
130,157,311,1
131,1269,615,1
132,1030,672,0
133,1248,530,1
133,481,412,0
133,1278,643,0
133,1248,632,0
136,486,372,0
138,540,366,0
139,1077,620,1
139,470,402,1
139,1097,417,1
139,21,402,1
142,1003,536,1
143,1151,424,1
146,277,241,0
147,1166,332,0
149,490,416,0
150,868,387,1
151,945,703,1
152,457,426,1
155,857,369,0
156,888,590,1
158,6,623,0
159,1232,322,0
159,671,315,0
160,1224,253,1
160,1196,628,0
162,280,241,0
163,859,366,0
163,867,672,1
164,1137,421,1
165,1203,260,0
165,476,410,1
165,1206,290,1
166,1247,387,0
167,877,688,0
167,401,61,0
167,480,381,0
168,1038,478,1
168,1241,454,1
169,1164,430,0
170,0,185,1
171,1271,363,1
171,279,240,0
172,1151,552,1
173,206,50,1
173,1138,529,0
174,468,46,1
176,272,204,0
176,955,643,0
176,892,677,0
179,1049,646,0
182,1233,461,0
183,926,689,1
183,955,698,1
184,1151,453,0
184,1248,509,0
185,1168,102,1
185,1017,144,1
187,1197,639,0
188,490,396,0
188,1247,624,0
190,486,383,0
191,183,213,1
192,1256,347,1
192,547,371,0
193,683,259,0
193,238,243,1
195,1021,504,1
197,486,398,0
199,1098,714,0
200,1104,685,0
201,35,262,1
201,7,239,1
204,1246,692,0
204,953,623,0
205,1263,281,0
206,52,633,1
207,492,422,0
208,901,662,0
208,879,627,0
209,995,535,0
209,1042,224,1
212,100,374,0
213,681,259,0
215,463,389,1
216,66,222,0
218,502,426,0
219,1035,619,0
219,1247,416,1
221,945,692,0
221,14,462,0
224,684,258,0
226,484,374,0
227,1151,519,0
228,1200,526,0
229,1030,266,1
229,682,260,0
232,1114,55,0
232,1052,14,0
233,1013,413,1
234,1250,67,0
235,1190,719,0
236,1223,285,0
236,129,312,1
239,1272,2,1
240,872,385,1
241,1015,705,1
241,1067,428,1
242,17,323,0
242,505,386,0
243,854,658,0
243,280,240,0
244,183,206,1
244,993,509,0
245,96,700,0
246,866,392,1
246,21,246,1
250,1269,659,0
252,1272,718,0
254,1201,702,0
254,501,428,0
255,1191,477,0
256,1142,191,1
261,280,239,0
261,910,672,0
261,745,229,1
264,21,27,0
266,1122,707,0
269,1119,705,0
271,909,25,1
271,1240,340,0
273,16,373,0
274,874,671,0
274,1134,657,0
276,184,206,1
276,14,370,0
278,1158,447,1
279,956,224,1
281,511,372,0
281,271,203,0
283,488,397,0
283,936,700,1
283,303,252,1
284,9,204,1
285,524,355,0
285,1257,50,1
286,1215,603,1
286,888,592,0
287,1007,42,1
288,475,419,0
288,476,408,1
290,869,618,1
290,290,580,1
290,482,410,0
293,1225,664,0
293,465,388,1
295,1177,695,1
298,1266,204,0
300,1256,370,1
300,1052,631,1
301,489,395,0
302,20,622,0
305,901,628,1
305,471,49,1
306,1202,249,1
306,149,590,0
309,31,198,1
309,1056,625,1
310,1195,543,1
311,1209,555,0
315,474,417,0
317,133,261,0
317,1070,557,1
319,448,334,0
319,506,386,0
322,956,660,1
323,1277,345,0
324,32,355,0
324,1269,351,0
326,55,388,0
329,935,702,0
329,1249,702,1
330,482,454,0
330,1252,617,0
330,1208,584,0
331,47,499,0
331,1165,649,0
331,933,402,1
333,924,641,0
341,90,503,0
342,389,288,0
342,1248,522,0
342,1093,708,0
342,182,206,1
343,787,2,1
346,501,422,0
346,1066,691,0
346,154,297,0
347,1194,106,0
347,817,286,0
350,947,672,0
350,1188,455,0
352,998,576,1
352,445,421,0
352,940,692,0
354,1201,513,1
355,1050,216,1
361,949,696,0
361,72,290,1
364,310,159,0
364,1185,599,0
366,1156,348,0
366,886,677,0
368,196,122,0
371,978,647,1
372,54,225,0
374,1225,165,1
375,181,211,1
376,754,179,1
377,491,414,0
377,1192,445,1
377,461,395,1
379,950,510,0
379,59,631,1
380,487,378,0
380,1264,500,1
381,1162,409,0
381,491,428,0
382,850,655,0
382,860,403,0
386,1251,7,1
386,1261,463,0
386,397,7,1
388,1272,6,1
388,1031,583,1
389,1214,62,0
390,972,693,0
394,485,413,1
396,472,376,1
396,492,414,0
397,1262,574,0
398,501,385,1
398,1207,681,0
398,1085,255,1
401,1086,436,0
402,475,381,1
403,840,404,0
403,1279,404,1
404,923,446,1
410,971,713,0
411,997,593,1
411,32,269,1
411,945,602,1
412,492,395,0
412,1269,616,1
415,280,235,0
418,45,310,1
418,486,404,0
422,1017,145,1
422,1218,369,1
424,1211,699,1
425,1021,505,1
426,277,16,1
429,978,403,0
430,1138,629,1
430,945,655,1
430,1204,443,1
430,921,657,1
431,64,246,1
431,1007,86,1
432,913,649,0
434,1077,614,0
435,867,398,1
435,1206,704,1
436,954,671,1
437,281,241,0
438,180,206,1
438,1224,4,1
442,180,207,1
443,466,405,0
444,475,309,1
445,52,508,1
445,1220,541,0
447,940,502,1
447,463,410,1
449,488,401,0
449,486,422,1
452,682,233,0
453,21,512,1
455,1188,652,0
456,108,554,1
458,1190,484,1
458,1187,305,0
460,1006,533,0
462,491,399,1
462,1186,404,1
463,1258,571,0
463,1043,651,1
465,1273,666,1
465,1166,666,1
466,254,232,0
467,1156,493,1
468,33,564,1
468,38,719,1
471,1087,186,1
471,1203,690,1
471,880,507,1
473,690,244,0
476,473,384,1
477,27,619,0
479,1090,219,1
479,1028,593,0
480,1258,0,1
483,1154,168,0
483,1141,422,1
483,169,40,1
483,1277,710,0
486,849,378,0
486,516,386,0
487,213,24,1
487,869,403,0
488,1234,485,0
488,1256,7,1
492,865,387,0
492,1078,662,0
495,946,676,0
495,14,231,0
497,683,258,0
498,213,32,0
501,1175,537,0
505,313,434,1
508,685,249,0
509,877,705,1
511,7,718,0
515,1271,572,1
515,476,377,1
515,1112,545,1
515,1055,313,0
516,680,255,0
516,948,544,1
517,1194,0,1
518,1226,47,0
519,1222,478,1
519,1269,352,0
521,475,411,1
521,474,377,1
521,1220,567,1
522,1210,524,1
524,1146,592,1
524,169,32,1
525,1222,699,1
526,754,180,1
527,1274,502,0
529,1116,491,0
531,995,547,1
531,500,427,0
533,1162,489,0
534,1068,584,0
535,1165,555,0
536,679,256,0
536,787,564,0
541,941,695,0
541,1100,688,1
549,909,674,0
551,1269,342,1
552,1060,628,1
552,684,257,0
553,72,181,0
554,881,672,1
556,18,325,1
557,506,384,0
557,558,9,1
566,96,564,1
569,166,52,0
571,474,385,1
571,168,49,1
573,683,234,0
573,1101,373,1
573,477,386,0
573,1267,602,0
574,964,715,0
574,459,410,1
574,157,20,1
576,1268,308,1
578,994,485,1
580,684,234,0
582,41,409,0
584,849,342,0
584,1189,670,0
586,1102,688,1
586,408,318,1
587,684,176,0
591,1264,646,0
595,981,608,0
595,681,256,0
596,1271,594,0
597,1158,591,0
597,1041,665,1
598,1269,304,0
599,495,392,1
599,1160,230,1
599,1024,107,0
599,481,377,1
599,471,401,1
600,182,210,1
601,16,639,1
603,1210,390,1
606,1275,313,1
606,1171,245,1
608,487,419,1
612,253,232,0
612,472,421,0
612,92,250,1
616,1156,467,1
616,555,378,1
617,491,422,0
618,16,513,1
618,84,609,0
618,1178,559,1
619,858,586,0
620,1067,688,0
625,940,699,1
626,393,16,1
629,1077,713,1
629,956,505,0
630,686,238,0
630,522,396,0
631,1199,328,0
634,871,400,0
636,498,409,1
636,1017,146,1
636,1189,642,0
636,862,670,0
637,269,347,1
641,924,709,1
642,492,370,0
643,1179,244,1
643,1087,465,1
646,14,405,0
647,434,26,1
648,959,705,0
648,1242,22,1
648,679,238,0
652,541,75,1
653,1007,701,0
653,686,250,0
655,1134,634,0
655,1095,694,0
661,544,410,1
661,482,373,1
662,550,381,1
665,1088,622,1
666,478,392,0
666,1146,493,0
670,686,240,0
670,960,680,1
670,1224,399,0
671,680,257,0
671,181,707,1
673,1075,9,1
674,61,182,1
674,1144,391,1
674,182,211,1
677,1146,426,1
677,491,426,0
677,683,250,0
678,686,246,0
678,1271,612,0
679,1017,576,1
680,1130,263,1
681,689,242,0
681,856,382,0
681,1138,421,1
682,685,533,1
685,324,124,0
686,1044,213,1
692,1148,496,0
695,490,377,0
702,687,235,0
702,61,282,0
703,1205,587,1
703,481,388,0
704,857,655,0
709,1168,525,0
710,683,255,0
710,1022,503,0
711,485,392,1
712,1257,94,1
713,1262,587,0
714,547,423,0
714,861,619,0
715,45,325,1
716,278,239,0
717,1250,583,0
720,19,353,0
723,513,368,0
724,1021,19,1
725,477,408,1
726,170,76,1
727,1202,235,1
728,1060,658,0
728,489,391,0
730,758,144,0
731,1173,233,1
731,880,692,0
735,1082,605,0
736,479,419,1
736,1088,219,1
738,499,392,0
739,1189,639,1
741,469,401,0
741,1244,452,0
741,476,396,0
743,1048,342,1
744,911,443,1
745,688,246,0
745,687,248,0
746,1064,20,1
747,1267,74,1
748,99,390,1
749,1071,611,0
750,962,589,1
752,948,563,1
752,492,429,0
753,536,362,1
754,1241,358,1
756,1260,697,1
758,1177,592,1
759,513,374,0
761,184,0,1
761,865,392,1
762,280,238,0
763,1093,634,1
764,1258,656,1
765,875,384,1
767,492,366,0
768,1076,404,1
770,277,240,0
777,485,404,0
778,179,206,1
780,1253,328,0
782,1231,254,1
782,1025,705,1
785,451,423,1
786,1150,229,1
787,1151,477,1
787,992,534,1
788,522,356,0
790,228,261,1
791,463,394,1
794,34,437,1
795,310,463,0
795,1267,710,1
795,1032,716,0
796,489,390,0
802,1257,308,1
804,1086,223,0
805,48,617,0
805,165,7,0
806,1024,667,0
808,1218,686,0
809,991,652,1
809,478,417,1
812,1123,436,0
814,956,545,0
816,1169,610,0
818,862,399,0
818,951,627,0
819,1195,613,0
820,317,254,1
826,6,364,1
827,1089,584,1
827,1278,627,0
827,544,416,0
828,1014,564,0
828,25,299,1
828,975,638,1
829,1124,712,0
830,926,687,0
830,130,226,1
830,558,10,1
831,347,257,1
832,485,403,0
836,1154,322,1
836,1145,511,0
838,86,513,1
838,501,427,0
839,1099,689,1
841,1274,596,0
845,159,256,0
845,678,240,0
847,1148,497,0
850,857,386,0
850,1156,524,0
851,1229,384,0
851,683,237,0
852,1211,1,1
852,1145,403,0
852,1187,699,1
853,471,422,0
853,1168,687,1
856,1198,613,0
857,129,292,0
857,1230,506,0
857,277,2,0
858,123,221,0
861,1004,530,0
861,1069,230,1
862,497,200,0
863,1278,247,0
864,501,426,0
867,466,418,1
872,1159,696,0
873,69,273,0
873,1143,555,1
874,1079,582,1
874,1051,98,0
876,1082,464,1
877,921,551,0
877,1075,649,0
877,1053,56,1
878,1256,286,0
879,686,239,0
879,686,235,0
881,484,369,1
881,8,194,1
883,940,587,0
885,270,242,0
886,138,226,0
886,1159,591,0
888,281,239,0
888,1027,713,0
888,1212,698,1
888,690,243,0
890,1188,659,1
890,1117,395,1
890,1266,584,1
890,948,690,0
891,974,649,0
891,485,406,0
891,182,201,1
892,948,581,1
894,1228,628,1
894,1266,263,1
895,1236,468,0
895,520,404,0
896,1227,240,1
896,1022,593,1
896,1082,685,0
896,1276,413,1
897,936,689,0
898,8,278,1
903,475,408,1
903,684,235,0
904,1108,391,1
904,679,239,0
905,678,248,0
905,155,253,1
906,6,367,1
908,678,239,0
909,1121,465,1
909,1192,701,0
911,28,552,0
911,1274,335,0
912,464,405,1
912,475,389,1
912,48,310,1
917,41,319,1
918,1192,474,1
918,549,421,0
919,1222,195,1
919,1028,612,0
921,1276,504,0
923,1124,652,0
924,1011,692,1
925,35,379,0
926,678,247,0
927,491,373,0
927,1276,311,0
927,1255,412,1
928,682,259,0
928,879,393,1
929,1066,676,0
929,800,358,1
931,1187,599,0
932,1258,438,0
932,1277,699,0
934,896,618,1
935,991,640,1
938,12,404,0
939,139,52,1
940,908,681,1
940,1126,83,1
944,466,407,0
948,1099,658,0
949,1243,359,1
949,1215,601,0
950,962,690,0
952,1254,590,0
952,683,238,0
952,17,277,1
954,852,646,1
955,24,7,0
956,86,151,0
956,22,190,0
958,1133,278,1
962,1025,638,0
962,1025,453,0
964,940,505,1
964,995,604,1
967,1269,499,1
967,1150,350,1
970,542,360,0
970,14,288,1
971,538,372,0
972,1250,461,1
975,523,406,0
976,500,429,0
977,1116,547,0
978,687,240,0
978,856,646,0
980,930,550,0
980,1191,417,1
981,566,320,1
982,1153,432,1
983,22,460,0
983,887,449,0
984,947,619,0
985,685,257,0
988,495,429,1
991,1011,85,1
999,473,420,0
1000,471,424,0
1000,684,255,0
1001,463,401,1
1003,129,43,1
1006,894,600,0
1008,1080,59,1
1010,1009,667,0
1011,1247,453,1
1011,998,556,1
1011,492,411,0
1013,1249,493,1
1015,1178,507,1
1015,851,374,0
1016,871,399,0
1018,861,393,1
1020,860,377,0
1021,887,667,0
1023,1264,358,0
1024,940,504,1
1024,834,393,0
1024,57,504,1
1026,88,304,0
1026,497,426,1
1027,140,243,1
1028,1090,220,1
1028,493,419,1
1028,1273,75,1
1030,951,685,1
1033,940,180,0
1034,494,407,1
1035,686,236,0
1037,1236,412,1
1039,850,390,0
1040,936,617,1
1040,1275,503,0
1040,1158,575,1
1043,911,655,0
1044,497,399,1
1045,1264,4,0
1048,682,237,0
1048,280,246,0
1049,685,246,0
1050,8,567,1
1051,12,556,0
1052,37,198,0
1056,497,394,0
1060,1147,382,0
1061,1003,664,0
1063,1250,588,0
1064,897,627,0
1071,498,431,0
1076,1006,343,0
1077,548,6,1
1078,1019,514,1
1078,1230,45,1
1078,858,366,0
1080,1234,468,0
1080,706,137,0
1082,186,208,0
1083,269,243,0
1083,858,673,1
1085,38,0,1
1086,1163,353,1
1087,688,238,0
1089,1140,638,0
1091,5,402,0
1092,1208,611,0
1093,147,85,0
1094,1049,541,1
1095,1247,73,1
1095,472,413,0
1096,916,582,0
1097,364,411,1
1097,1203,673,0
1097,985,646,1
1098,1153,320,1
1099,682,235,0
1100,184,212,0
1101,239,22,0
1102,491,390,0
1104,952,668,1
1104,489,388,0
1105,1228,438,0
1105,1211,522,0
1106,1170,596,0
1108,861,599,1
1110,182,207,0
1110,1190,383,1
1111,843,205,0
1112,1156,331,1
1113,1214,414,0
1118,479,388,0
1119,1039,620,0
1126,71,179,0
1128,1250,521,0
1129,679,236,0
1129,12,384,1
1130,1270,234,0
1131,838,97,1
1131,1193,140,1
1131,181,210,0
1132,1191,639,1
1135,76,601,0
1136,1190,671,0
1137,1154,678,1
1138,437,355,1
1138,247,233,0
1139,1271,149,0
1139,954,599,0
1140,959,629,0
1141,967,711,0
1142,231,242,0
1145,1088,493,0
1146,1245,628,0
1148,540,367,0
1150,488,374,1
1151,900,568,1
1151,941,506,1
1153,1169,633,1
1154,728,197,0
1156,519,363,0
1157,172,40,1
1158,1135,684,1
1160,549,362,1
1160,934,634,1
1161,858,382,0
1162,181,207,0
1162,1183,486,1
1164,1270,608,1
1164,497,401,1
1165,945,681,0
1167,150,190,1
1168,344,544,0
