t,x,y,p
0,1236,60,1
1,559,704,0
1,784,412,1
2,1076,113,0
2,964,552,0
2,399,335,0
2,1096,191,0
3,779,237,1
3,777,335,0
3,783,561,0
4,1198,697,0
4,4,383,0
4,697,188,1
4,685,433,0
5,302,345,1
5,132,392,0
6,1014,574,0
6,1057,368,0
6,763,199,1
6,1140,590,0
7,155,568,0
7,623,645,1
7,194,643,1
8,810,542,0
8,449,363,1
9,1240,151,1
9,1241,136,1
9,902,439,0
9,1096,452,1
9,1138,180,1
9,153,569,1
10,747,216,0
10,1115,627,0
10,736,253,1
11,1202,204,1
11,504,635,0
11,383,355,0
11,53,387,0
12,1092,192,1
12,474,390,1
12,1114,124,1
12,790,328,1
12,1212,589,0
13,920,55,1
13,925,531,1
13,1063,237,0
13,757,719,0
13,303,421,0
13,569,314,1
13,1152,559,1
14,949,18,1
14,894,487,1
14,409,365,0
14,73,680,1
15,589,379,0
15,344,648,1
15,1194,697,0
15,1211,186,1
15,1133,105,1
15,1212,239,0
16,950,615,1
16,826,615,1
16,798,353,0
17,267,699,0
17,758,300,1
18,795,330,0
18,1187,93,1
18,915,623,1
18,458,330,1
18,1120,668,1
18,999,67,1
19,542,477,0
20,825,577,0
20,1109,125,0
20,794,252,1
20,894,125,1
22,1107,268,0
22,1012,589,1
23,1102,202,0
23,1013,423,1
25,1011,694,1
25,183,320,0
26,446,648,0
26,384,308,1
27,1070,370,1
27,1106,429,1
27,528,373,0
28,1257,158,0
28,625,306,0
28,723,385,0
28,849,479,0
29,731,640,1
29,242,314,1
29,436,649,0
29,975,231,0
30,964,547,0
30,1157,690,0
31,576,396,1
31,988,337,1
31,937,188,1
31,595,398,0
31,82,397,1
31,439,656,1
31,1267,307,1
32,906,100,1
32,601,324,0
32,796,314,0
32,805,419,1
32,1105,434,1
32,1118,126,1
33,1037,423,0
33,1224,406,0
33,1243,287,0
33,824,239,1
33,861,239,1
33,123,350,1
33,154,636,1
34,1090,334,1
34,1249,170,0
34,1036,564,1
34,1006,65,0
34,494,421,0
34,1132,119,0
35,653,230,1
35,319,719,1
35,1209,183,1
35,652,319,0
36,241,387,1
36,1006,6,1
36,872,124,1
36,215,471,1
37,633,471,1
37,444,617,0
37,1066,705,1
37,1104,323,1
38,799,299,0
38,796,166,1
38,368,385,1
38,1185,539,1
38,1119,700,0
39,317,418,1
39,145,388,0
39,572,403,1
40,1021,631,0
40,776,154,0
41,1211,172,0
41,1231,78,0
41,1167,87,1
41,705,438,1
42,1068,199,1
42,1205,142,0
42,947,146,1
42,1045,705,0
42,958,142,0
43,516,432,1
43,108,352,1
43,863,89,1
43,167,363,0
43,295,393,0
44,202,342,0
45,774,361,0
45,363,716,0
46,745,283,1
47,914,607,1
47,563,454,1
48,908,54,1
48,744,218,0
48,740,429,1
50,905,547,0
50,800,134,0
50,985,18,1
51,669,383,0
51,1132,29,0
51,888,223,0
51,473,444,1
52,1155,15,1
53,554,643,0
54,864,667,0
55,1091,279,1
55,809,244,1
55,1079,173,1
56,355,433,1
56,1014,422,1
56,302,337,1
57,1151,276,0
58,761,138,0
