t,x,y,p
0,530,332,0
32,144,169,0
49,178,139,1
59,953,502,0
67,764,630,0
77,62,408,0
79,897,65,1
86,294,677,1
94,310,231,1
101,818,230,1
109,1180,466,1
123,389,288,0
123,52,456,1
140,847,195,0
143,31,512,0
148,182,197,1
149,623,166,0
159,1265,539,1
161,445,421,0
168,791,299,0
181,1244,524,1
182,94,356,0
196,1178,118,1
199,288,429,1
241,21,503,1
248,393,96,1
291,338,360,1
317,397,81,0
331,156,424,1
353,920,43,0
354,890,79,1
357,552,454,0
374,104,390,0
382,817,286,0
387,450,190,1
401,804,276,0
404,816,310,0
406,412,333,1
416,510,593,1
418,265,639,1
448,865,134,1
450,1123,209,0
471,1279,238,1
489,18,432,0
505,340,356,0
514,1191,236,1
524,1242,413,0
528,182,511,1
536,24,359,1
550,858,586,0
559,324,124,0
579,1253,173,0
582,917,50,0
591,140,520,1
592,314,357,1
592,115,242,1
599,393,97,1
621,872,119,1
630,892,567,0
644,135,164,0
649,57,334,1
681,1124,554,1
718,196,210,0
727,32,670,0
731,206,329,1
732,188,115,1
737,117,147,0
746,659,703,0
773,311,189,1
779,1055,313,0
817,109,347,1
849,134,637,0
856,706,137,0
874,1159,0,1
895,497,200,0
895,40,507,1
915,24,7,0
931,94,345,1
973,105,440,0
998,566,596,1
1018,1254,433,1
1024,890,80,1
1066,153,186,1
1067,770,691,0
1106,658,44,0
1112,1194,125,1
1122,812,261,0
1171,278,427,1
1174,392,99,1
1188,230,312,1
1194,68,621,1
1202,123,306,1
1223,822,222,1
1251,401,61,0
1253,316,372,0
1268,1196,473,1
1281,923,702,1
1285,1254,116,0
1311,394,92,0
1334,299,441,1
1335,894,98,0
1336,9,458,0
1338,394,91,0
1351,1252,273,0
1358,816,310,0
1361,1189,211,1
1388,103,467,1
1394,1155,522,0
1427,807,270,0
1439,716,411,1
1440,892,75,1
1440,834,221,0
1444,392,100,1
1450,313,393,1
1451,790,632,0
1470,167,351,1
1490,127,488,1
1493,891,102,0
1502,157,628,1
1505,86,414,1
1524,150,497,1
1549,456,547,1
1565,341,298,1
1590,344,288,1
1612,123,511,1
1614,1164,29,1
1627,197,214,1
1634,150,498,1
1640,900,85,0
1655,389,288,0
1663,123,515,0
1676,312,657,0
1683,242,220,1
1690,126,405,0
1692,1174,90,1
1725,1254,111,0
1729,113,325,1
1731,549,641,1
1732,828,232,0
1739,783,313,0
1741,392,101,1
1776,1258,469,1
1778,18,429,1
1786,153,405,1
1787,161,180,0
1791,104,454,1
1793,901,83,0
1820,120,336,1
1824,97,645,0
1827,530,332,0
1837,873,118,1
1839,1171,67,1
1843,1176,101,1
1843,448,334,0
1854,411,468,1
1860,318,423,1
1888,906,46,1
1892,291,493,0
1892,53,443,1
1896,233,225,0
1904,788,287,1
1913,1275,286,1
1914,411,474,1
1921,817,286,0
1945,1116,564,1
1947,2,547,0
1952,333,441,1
1955,30,668,1
1960,61,697,1
1978,324,124,0
1987,239,227,1
2024,252,631,0
2041,215,356,1
2043,115,677,1
2049,4,481,1
2053,140,592,0
2072,332,210,0
2079,117,147,0
2083,801,167,0
2099,53,309,1
2101,37,311,1
2106,1055,313,0
2122,858,586,0
2131,852,162,1
2133,208,609,1
2145,1190,227,1
2147,255,549,1
2152,127,425,1
2154,1201,278,0
2155,131,172,1
2175,391,390,0
2187,1250,312,0
2204,443,409,0
2232,843,179,1
2235,315,446,1
2251,1164,27,1
2251,883,122,0
2252,953,502,0
2259,1202,273,1
2267,1178,116,1
2292,222,140,1
2293,89,365,1
2303,17,488,1
2313,158,651,1
2316,889,109,0
2316,816,310,0
2327,1247,348,0
2330,391,103,1
2335,334,151,1
2349,1249,324,0
2384,893,72,1
2398,300,445,1
2407,764,630,0
2429,1253,173,0
2429,1257,547,0
2458,135,254,1
2470,347,610,1
2502,97,479,0
2503,1253,83,0
2520,860,145,1
2530,684,176,0
2539,497,200,0
2543,391,104,1
2547,1243,412,0
2562,1182,475,0
2577,445,421,0
2580,401,61,0
2582,441,374,1
2583,1169,59,1
2590,116,329,1
2607,706,137,0
2615,1194,295,1
2625,980,674,1
2644,392,99,0
2648,52,192,1
2682,1263,446,1
2684,225,591,0
2699,713,416,1
2699,1197,695,0
2704,317,308,1
2712,1271,324,1
2720,60,524,1
2740,363,367,1
2740,335,461,0
2772,97,377,1
2778,405,581,0
2781,378,342,1
2792,302,422,1
2844,154,23,1
2846,1024,646,1
2871,1251,292,0
2878,1161,7,1
2904,920,13,1
2908,391,105,1
2928,865,160,0
2940,1191,246,1
2951,170,203,1
2954,334,152,1
2956,303,654,1
2957,1254,436,1
2958,679,451,1
2959,1266,569,1
2960,917,19,1
2995,1123,209,0
3023,867,130,1
3040,659,703,0
3047,111,425,1
3092,790,632,0
3112,1021,368,0
3121,1170,666,1
3130,1266,565,1
3142,389,288,0
3146,268,364,1
3148,1195,147,1
3152,112,323,1
3197,326,428,0
3201,854,158,1
3202,525,414,1
3206,391,106,1
3225,859,172,0
3268,24,7,0
3289,117,147,0
3297,241,553,1
3301,849,191,0
