t,x,y,p
0,153,5,0
1,1031,715,0
3,1246,305,1
3,1130,237,1
3,3,559,0
5,127,185,1
5,1051,666,1
6,1124,507,0
8,477,451,0
9,281,242,0
10,901,662,0
11,477,412,0
11,1204,259,0
12,689,246,1
13,753,7,0
14,851,54,0
14,682,255,1
14,1264,3,0
15,27,224,0
15,548,392,1
16,1167,409,1
17,1197,403,1
17,517,368,0
17,1139,691,0
19,1192,547,0
21,476,388,0
22,471,414,0
22,250,247,0
23,1118,652,0
23,1181,686,0
23,958,686,1
25,1235,88,1
25,1272,696,0
26,370,653,1
26,1204,509,0
28,229,6,0
28,1188,160,0
34,468,409,0
36,1231,702,0
36,855,388,0
37,1268,68,0
39,1254,142,1
39,486,427,0
39,1030,6,1
40,1080,643,1
41,1185,277,0
41,938,701,0
43,165,263,0
44,957,109,0
44,1204,486,0
45,117,58,0
45,973,341,0
46,519,384,0
46,1159,711,0
47,394,674,1
49,293,123,1
50,982,455,1
50,220,303,0
50,526,74,0
52,294,115,0
53,682,252,1
55,529,37,1
58,1203,567,1
59,239,251,0
61,1097,539,0
62,1045,640,0
63,1264,561,1
64,1230,297,0
65,29,430,1
67,1155,560,1
69,484,429,0
70,1142,503,1
71,1208,463,1
71,21,296,1
72,479,418,0
73,19,512,1
74,492,381,0
74,518,419,0
75,292,124,1
78,1174,678,0
81,252,52,0
81,850,394,0
82,831,56,0
82,266,271,1
82,1202,344,0
83,1265,242,0
84,485,4,0
84,27,5,1
88,1034,215,0
89,1107,484,0
90,12,285,1
90,282,248,0
90,272,132,1
91,293,179,1
92,1124,42,0
94,1125,82,1
96,313,3,1
97,1229,272,0
97,170,315,1
98,833,625,1
98,426,394,1
98,296,191,1
98,1098,555,1
98,746,36,1
99,926,666,1
100,1253,690,0
101,41,320,1
102,982,578,1
103,138,573,0
105,385,30,1
107,1240,177,0
109,915,676,0
109,516,34,1
112,381,260,1
117,988,510,0
119,995,619,0
120,1195,140,1
120,484,445,0
121,1026,2,0
122,1176,460,1
122,260,45,0
123,1227,441,0
125,284,239,0
127,1127,261,1
127,477,392,0
130,770,691,0
132,49,247,0
134,1154,463,0
136,179,191,0
137,1031,649,1
137,994,45,1
139,864,376,0
143,348,77,0
144,1231,521,0
144,486,436,0
145,1023,415,1
146,220,271,0
147,292,208,1
147,1205,264,1
148,1256,522,1
149,37,311,1
149,523,72,1
150,955,611,1
150,891,618,1
153,486,389,0
154,154,99,1
154,1197,564,1
155,966,590,1
155,1031,646,1
156,709,13,1
157,1208,496,0
159,72,477,0
159,1055,637,0
159,1090,568,0
160,1274,578,1
161,857,624,1
163,1167,570,0
163,468,371,1
164,14,463,0
167,688,248,1
171,1235,243,1
172,67,533,1
173,869,394,0
174,479,386,0
174,529,69,0
175,236,242,0
177,497,200,0
177,487,423,0
178,482,380,0
178,163,19,0
179,892,567,0
179,6,188,1
180,179,209,1
181,980,665,0
181,685,250,1
181,426,78,1
183,182,5,0
185,492,253,0
185,342,5,0
186,1,348,0
186,181,211,1
187,1176,461,1
188,1210,523,1
189,1138,697,0
189,1245,508,0
192,401,61,0
194,891,295,0
194,54,334,1
195,1165,408,0
195,877,602,0
196,1232,355,0
198,1147,360,0
199,224,14,1
200,1269,386,0
202,228,253,0
203,487,421,0
204,1244,42,0
205,288,240,1
205,195,655,0
206,1153,481,0
