t,x,y,p
0,953,502,0
52,123,515,0
109,530,332,0
129,445,359,0
141,497,200,0
201,435,566,0
260,1253,173,0
268,24,7,0
287,52,424,0
301,581,149,0
324,666,360,0
329,154,320,1
470,817,286,0
535,623,166,0
535,858,586,0
601,444,366,0
603,552,293,0
630,659,703,0
630,579,71,0
640,1086,132,0
742,1055,313,0
766,324,124,0
810,1244,166,0
818,389,288,0
825,790,632,0
867,953,677,0
907,443,374,1
1007,117,147,0
1080,443,375,1
1104,789,281,1
1211,401,61,0
1375,706,137,0
1420,291,493,0
1434,33,512,0
1471,758,167,0
1498,443,376,1
1500,306,515,0
1501,448,334,0
1518,1123,209,0
1735,658,44,0
1773,497,200,0
1849,443,409,0
1931,1177,481,0
1998,817,286,0
2024,1142,532,1
2036,1141,532,1
2050,858,586,0
2063,1055,313,0
2166,953,502,0
2173,324,124,0
2175,25,348,0
2194,623,166,0
2296,1142,533,1
2302,1253,173,0
2353,362,183,0
2358,1141,533,1
2367,117,147,0
2369,389,288,0
2388,445,421,0
2453,790,632,0
2479,368,220,0
2488,205,437,0
2492,123,515,0
2537,443,374,0
2540,401,61,0
2601,1142,534,1
2638,1013,417,0
2638,24,7,0
2683,23,637,0
2727,764,630,0
2746,659,703,0
2764,816,310,0
2826,169,184,1
2861,1142,535,1
3184,1142,536,1
3269,443,375,0
3271,531,180,1
3359,1055,313,0
3396,497,200,0
3492,912,496,1
3510,1142,537,1
3519,817,286,0
3536,324,124,0
3553,1193,443,0
3560,858,586,0
3586,117,147,0
3643,448,334,0
3647,151,333,1
3697,653,594,0
3703,483,541,0
3709,816,310,0
3767,1142,538,1
3779,443,376,0
3839,814,255,0
3853,401,61,0
3856,623,166,0
3863,389,288,0
3897,151,334,1
4018,1142,532,0
4037,1123,209,0
4047,790,632,0
4050,684,176,0
4190,793,274,1
4260,407,521,1
4274,1253,173,0
4284,291,493,0
4318,953,502,0
4350,364,234,1
4352,63,600,0
4365,706,137,0
4387,1142,535,0
4426,825,212,1
4446,658,44,0
4454,151,336,1
4516,581,149,0
4602,443,409,0
4609,1171,80,1
4639,816,310,0
4657,1055,313,0
4728,1142,534,0
4745,306,515,0
4761,1142,537,0
4802,1133,448,1
4809,364,235,1
4832,445,421,0
4840,892,72,1
4846,117,147,0
4856,1142,533,0
4871,659,703,0
4881,269,371,1
4918,1251,263,0
4919,324,124,0
4924,531,185,1
4950,496,402,0
4955,24,7,0
5018,497,200,0
5024,817,286,0
5138,858,586,0
5163,811,240,1
5215,123,515,0
5227,401,61,0
5235,764,630,0
5245,203,311,1
5316,770,691,0
5364,364,236,1
5430,389,288,0
5490,1142,538,0
5512,448,334,0
5555,816,310,0
5692,823,238,0
5741,790,632,0
5741,530,332,0
5759,1051,460,0
5828,1133,450,1
5852,623,166,0
5948,1055,313,0
6021,169,716,0
6085,706,137,0
6118,117,147,0
6187,1142,537,0
6257,242,236,1
6283,1238,335,0
6307,324,124,0
6363,1253,173,0
6433,884,116,0
6465,953,502,0
6500,291,493,0
6504,817,286,0
6560,401,61,0
6570,1123,209,0
6607,299,448,1
6658,497,200,0
6661,858,586,0
6665,581,149,0
6772,446,349,0
6787,552,293,0
6893,389,288,0
6896,1142,536,0
6924,877,105,1
7035,659,703,0
7061,364,235,0
7072,876,107,1
7085,910,61,0
7229,658,44,0
7238,445,421,0
7249,920,8,1
7282,847,167,1
7313,1055,313,0
7320,123,515,0
7321,790,632,0
7328,443,409,0
7344,913,24,1
7367,46,709,0
7372,530,332,0
7431,117,147,0
7448,809,244,1
7485,827,208,1
7485,871,118,1
7489,231,215,1
7515,448,334,0
7554,850,162,1
7656,856,149,1
7691,324,124,0
7745,1197,385,1
7753,853,156,1
7813,1242,411,0
7839,923,0,1
7877,401,61,0
7934,1179,502,1
7958,1051,460,0
8000,306,515,0
8044,1133,448,0
8060,817,286,0
8160,1253,142,0
8199,858,586,0
8252,1180,145,1
8257,203,450,0
8305,497,200,0
8331,1253,173,0
8385,249,507,0
8393,389,288,0
8556,38,572,0
8609,1253,143,0
8616,1252,250,0
8618,1017,443,1
8629,1055,313,0
8646,953,502,0
8658,447,675,0
8707,291,493,0
8714,117,147,0
8750,581,149,0
8869,855,152,1
8881,1243,379,0
8885,1253,196,0
8893,1017,444,1
8923,272,629,0
8938,861,165,0
8938,1133,450,0
8939,910,32,1
8961,1196,372,1
8961,883,118,0
8963,1195,355,1
8975,790,632,0
8978,11,713,0
8993,65,408,0
9017,315,369,0
9033,305,354,1
9043,838,210,0
9047,530,332,0
9053,232,536,0
9053,324,124,0
9079,868,150,0
9105,1017,445,1
9112,1123,209,0
9136,782,293,1
9136,41,525,0
9143,936,2,0
9193,1018,445,1
9211,401,61,0
9222,659,703,0
9238,623,166,0
9250,406,494,0
9256,895,91,0
9262,123,515,0
9276,117,698,0
9308,888,81,1
9315,389,337,1
9323,1018,446,1
9332,793,293,0
9361,801,259,1
9372,448,334,0
9376,1251,264,0
9407,1017,446,1
9440,817,228,1
9469,60,532,0
9504,770,691,0
9566,817,286,0
9575,892,567,0
9596,1018,447,1
9604,15,610,0
9645,1185,451,1
9659,764,630,0
9661,445,421,0
9670,824,214,1
9679,1255,422,1
9696,858,586,0
9701,918,13,1
9778,1018,448,1
9804,797,286,0
9819,389,288,0
9839,889,79,1
9860,1190,252,1
9881,822,218,1
9889,861,140,1
9921,860,166,0
9923,658,44,0
9931,497,200,0
9941,1055,313,0
9950,803,255,1
9958,41,526,0
9963,839,184,1
10000,1018,449,1
10004,856,174,0
10020,835,191,1
10026,909,35,1
10104,443,409,0
10188,103,395,0
10211,496,402,0
10214,193,145,0
10226,916,48,0
10236,1018,450,1
10242,1188,218,1
10281,848,165,1
10320,41,575,0
10330,1134,458,1
10331,1253,173,0
10336,156,149,0
10348,180,30,0
10359,915,21,1
10365,820,222,1
10377,848,190,0
10389,1017,443,0
10466,324,124,0
10479,1018,451,1
10495,853,708,0
10533,117,147,0
10544,444,369,0
10556,401,61,0
10562,898,85,0
10580,790,632,0
10625,1019,451,1
10669,828,229,0
10685,393,376,0
10692,889,105,0
10705,1051,460,0
10710,878,102,1
10725,191,618,0
10739,113,328,1
10741,827,231,0
10742,859,168,0
10744,1018,452,1
10744,1019,452,1
10748,846,194,0
10799,953,502,0
10799,197,465,0
10809,789,300,0
10814,530,332,0
10854,887,109,0
10863,581,149,0
10878,1179,135,1
10881,832,221,0
10915,928,21,0
10916,1017,444,0
10924,934,7,0
10935,291,493,0
10946,313,359,1
10955,1019,453,1
10965,57,392,0
10970,740,708,0
10992,1017,445,0
11046,915,51,0
11090,817,286,0
11133,826,210,1
11161,285,423,1
11194,1019,454,1
11230,864,132,1
11244,858,586,0
11245,1055,313,0
11247,884,89,1
11252,902,77,0
11255,24,7,0
11259,827,207,1
11269,847,168,1
11273,389,288,0
11293,796,268,1
11304,1188,220,1
11316,448,334,0
11316,1049,432,0
11332,1192,286,1
11357,876,133,0
11372,823,238,0
11393,1019,455,1
11410,902,78,0
11417,913,25,1
11443,342,359,1
11465,1240,414,0
11505,1173,92,1
11519,316,423,1
11520,659,703,0
11551,497,200,0
11558,123,515,0
11583,895,92,0
11618,1123,209,0
11642,1019,456,1
11646,1018,446,0
11695,60,318,0
11708,904,74,0
11714,857,147,1
11760,133,480,0
11764,888,107,0
11770,117,147,0
11797,1018,450,0
11809,78,546,0
11828,1018,449,0
11842,1196,366,1
11844,362,183,0
11848,324,124,0
11864,1019,457,1
11868,401,61,0
11870,317,362,1
11878,1252,242,0
11902,27,657,0
11993,1018,447,0
11996,814,255,0
12003,1020,457,1
12024,832,222,0
12029,415,674,0
12057,1018,451,0
12065,1209,487,0
12070,445,421,0
12076,1019,458,1
12087,1195,351,1
12110,895,65,1
12137,1186,197,1
12151,307,383,1
12177,790,632,0
12195,1020,458,1
12197,1162,26,1
12199,835,216,0
12204,195,139,0
12206,1018,448,0
12210,242,443,1
12228,235,546,1
12237,1253,173,0
12290,926,25,0
12305,1174,99,1
12332,783,311,0
12367,1020,459,1
12385,1191,157,0
12396,810,262,0
12396,1019,459,1
12402,1249,306,0
12418,1195,350,1
12418,217,357,0
12422,1247,18,0
12427,135,166,0
12444,530,332,0
12474,780,297,1
12499,1183,169,1
12503,1188,216,1
12525,390,342,1
12532,822,219,1
12560,1055,313,0
12570,817,286,0
12584,1173,91,1
12596,1192,449,0
12603,1019,460,1
12613,1051,460,0
12615,1143,566,1
12621,1177,470,1
