t,x,y,p
0,820,267,0
2,293,241,0
11,392,361,1
12,679,235,0
12,992,426,0
13,151,181,1
13,1049,682,0
13,111,260,0
16,177,210,1
17,1189,326,0
23,597,348,0
28,272,197,0
29,1218,506,0
36,677,245,0
37,676,257,0
38,1164,451,1
39,1137,477,0
39,1091,718,0
42,997,625,0
50,378,360,1
51,683,238,0
52,685,237,0
53,1249,446,1
54,392,356,1
54,1261,270,0
56,901,702,1
57,1167,522,0
61,1124,710,0
65,382,361,0
65,1175,451,1
67,1203,501,0
70,392,353,1
70,948,497,0
72,1139,588,0
76,1244,556,0
77,1027,710,0
79,480,268,1
81,389,288,0
85,1211,583,0
86,1243,660,0
87,392,383,0
88,1038,539,0
90,1182,438,1
94,681,248,0
96,684,237,0
96,500,5,1
96,966,423,0
97,1120,451,0
100,1164,521,0
101,1193,556,1
104,980,414,0
105,679,234,0
109,1087,620,0
110,1172,481,1
111,1216,329,1
116,1247,404,1
116,683,246,0
120,1216,420,0
122,1028,677,0
125,1183,500,0
136,326,248,0
138,673,236,0
140,1258,274,1
140,1228,682,0
140,1192,188,0
142,1091,507,0
143,1178,529,1
144,998,399,1
145,955,510,1
145,1278,481,1
149,1212,690,0
155,1128,521,0
162,968,424,1
166,1263,380,0
169,268,9,1
172,991,308,0
174,1167,504,0
177,560,246,1
177,324,241,0
177,1278,320,0
185,989,394,0
187,1202,703,0
187,1139,322,0
190,1012,561,0
191,1184,417,0
193,675,235,0
194,1232,481,0
198,848,423,0
202,933,698,0
203,999,387,1
204,1151,455,0
205,982,420,0
208,111,222,0
211,271,202,1
215,677,236,0
216,992,429,0
219,970,584,0
220,682,235,0
221,1021,368,0
222,78,374,1
222,1262,690,1
226,1114,359,1
227,1211,441,0
228,1183,429,0
228,1248,579,0
232,1066,689,0
233,1190,407,1
234,984,414,0
236,987,627,0
241,54,274,0
242,276,251,0
245,680,254,0
246,674,246,0
247,394,379,0
247,1002,467,0
249,1087,684,0
252,1268,490,0
254,1110,624,0
260,1148,648,1
266,1081,487,1
266,1150,558,1
271,1251,108,0
275,659,703,0
277,984,418,1
278,944,677,0
279,682,254,0
279,385,346,0
282,679,257,0
283,1273,658,0
284,1260,274,1
284,1186,473,0
288,988,398,0
291,1129,589,1
291,394,342,0
292,983,410,0
293,966,427,0
294,25,308,1
296,997,431,1
300,868,253,0
302,480,263,0
302,178,213,1
304,291,238,1
304,386,339,0
306,370,356,1
310,1026,650,0
317,1278,300,1
320,992,388,0
321,1260,515,0
325,182,210,1
327,974,665,0
329,1176,613,0
331,1159,386,1
331,587,392,1
334,1182,439,1
336,878,660,0
338,1051,670,0
339,374,338,1
339,1004,428,0
341,580,394,0
342,1074,633,0
347,738,224,0
347,1253,530,0
353,401,61,0
353,1214,627,0
354,1119,597,0
355,646,237,0
363,480,269,1
369,180,214,1
371,91,213,1
372,984,413,0
372,559,412,1
380,678,245,0
391,181,210,1
395,1082,432,0
397,1228,481,0
397,993,706,0
397,676,241,0
398,995,416,1
399,1205,699,0
400,1262,572,0
403,272,196,0
407,175,212,1
408,543,396,0
408,984,529,1
408,1230,619,0
410,1039,553,1
411,486,291,0
412,1024,382,0
413,677,258,0
417,994,576,0
418,1168,387,1
420,1090,54,0
420,561,240,0
420,982,416,1
422,180,212,1
424,1152,229,0
428,480,264,0
431,889,697,0
432,1152,472,0
433,903,663,0
433,1167,428,0
434,1189,719,1
436,583,375,1
441,1248,590,0
442,1191,518,0
447,1119,503,0
449,1159,717,0
450,151,182,1
450,388,367,0
452,560,247,1
452,581,394,0
453,1166,656,0
453,1142,671,0
455,988,545,0
456,1189,540,1
456,858,586,0
456,324,250,0
470,683,236,0
473,1129,716,1
478,492,317,1
479,1274,409,1
482,990,590,0
484,1098,664,0
486,933,393,0
488,898,713,1
488,676,245,0
491,324,124,0
495,1217,561,0
495,828,400,0
497,1179,583,0
501,1253,89,1
502,969,422,1
503,1056,620,0
504,395,345,0
505,1140,579,0
507,182,209,1
508,1253,173,0
508,982,399,0
509,1259,534,1
510,1090,575,0
511,679,248,0
511,1203,699,0
517,1147,546,0
518,1160,420,0
519,1186,565,0
523,681,237,0
525,392,357,1
526,987,403,0
529,579,410,1
530,1279,596,1
534,1214,449,0
534,1053,63,0
540,677,252,0
543,1248,142,0
544,541,433,0
547,920,595,0
550,678,237,0
552,21,318,0
554,1257,445,0
557,878,139,0
560,1035,537,0
561,982,401,0
561,679,238,0
565,28,314,1
567,1169,657,1
567,876,616,0
568,1163,376,0
569,390,337,0
571,1089,485,0
572,680,237,0
581,1182,440,1
581,981,403,0
582,1183,430,0
586,567,391,0
587,1243,401,0
590,569,403,0
595,944,616,0
598,1275,703,0
607,1101,416,0
611,1181,527,0
612,1172,675,0
612,987,89,0
613,674,244,0
613,1211,653,0
613,674,251,0
613,1149,711,0
618,678,233,0
619,1049,669,0
621,85,382,1
622,1205,385,0
622,992,427,0
625,1257,351,0
628,1119,711,0
628,979,323,0
631,1034,514,0
633,375,347,0
633,995,391,0
637,682,238,0
637,676,239,0
639,381,363,0
641,984,411,0
641,147,12,1
644,1000,412,0
646,238,719,0
649,1253,586,0
651,1141,678,0
651,271,203,1
653,676,238,0
656,1108,685,0
657,1274,279,0
657,970,638,0
660,1226,681,0
662,675,238,0
662,1204,692,1
671,1255,445,0
673,1149,455,0
674,1279,289,1
674,1153,557,1
676,1064,659,1
683,497,200,0
687,1152,391,0
687,1276,558,0
691,480,270,1
692,862,707,1
692,81,376,1
693,1223,554,0
696,681,234,0
699,275,240,1
699,1136,180,0
699,59,244,0
700,123,515,0
702,392,380,0
704,174,211,1
705,396,374,1
712,1026,279,0
712,1158,545,0
712,203,202,1
713,387,374,0
715,1124,255,0
716,1208,566,0
718,680,258,0
718,117,147,0
719,681,257,0
720,1014,686,0
722,922,279,1
724,175,210,1
726,1115,645,1
729,988,400,0
731,1151,586,0
732,1277,449,0
733,386,365,0
734,980,431,0
737,992,641,0
741,1186,550,0
743,1001,407,0
743,676,253,0
748,1033,671,0
749,1238,335,0
756,1213,576,0
759,1062,470,0
765,991,427,0
766,896,670,1
770,1191,157,0
773,389,334,0
773,290,238,1
775,48,309,0
776,376,337,1
778,1210,58,0
781,1105,524,0
782,560,248,1
784,552,293,0
785,978,644,1
787,383,368,1
788,91,214,1
788,539,389,0
788,152,170,0
789,1225,509,1
789,1182,441,1
794,25,405,0
796,677,259,0
800,1228,502,0
801,387,330,0
802,940,691,0
802,1032,674,0
803,1144,447,0
805,1117,503,0
805,1161,669,0
806,907,714,0
808,1166,420,0
808,1126,694,0
809,1265,537,0
811,1174,667,1
