t,x,y,p
0,178,214,0
0,1252,427,1
1,993,482,0
1,200,240,0
2,761,178,1
3,1057,440,1
3,1268,321,1
3,499,71,0
4,760,127,0
4,1138,387,1
4,255,239,0
5,1149,690,0
6,1162,120,0
7,1168,512,1
7,1107,569,0
7,1143,338,0
8,679,251,0
8,1184,263,0
10,269,239,1
10,1233,115,0
10,1226,266,0
10,996,182,0
11,1153,327,0
12,1079,716,0
12,977,236,0
13,1169,485,0
13,681,234,0
13,454,413,0
14,1267,80,0
14,864,663,0
15,1114,655,0
15,206,92,0
16,290,241,0
17,1206,506,0
17,208,699,1
17,1050,517,1
17,951,502,0
18,1024,620,0
19,1031,709,0
20,1177,447,0
21,186,45,1
21,503,9,0
21,1239,697,0
22,98,185,0
22,1078,717,0
24,400,348,0
24,707,118,0
25,276,4,0
25,1150,399,0
27,239,69,0
28,972,346,0
28,295,244,0
29,906,716,0
29,398,131,0
29,1262,218,1
30,246,21,1
30,625,512,0
31,1209,637,0
31,1113,676,1
32,620,255,0
33,882,475,0
33,204,167,0
33,456,204,0
34,236,8,0
34,1071,702,0
34,269,0,0
34,712,93,0
34,448,366,0
35,1032,491,0
35,1218,540,0
36,509,384,1
36,1140,488,0
37,509,368,1
37,196,662,0
38,1155,455,0
38,598,505,1
38,1026,681,0
39,769,87,1
40,1008,278,0
40,540,78,1
41,1216,456,0
42,1247,527,0
44,58,220,0
45,28,229,1
45,1207,419,0
45,1120,711,1
46,1228,138,1
46,1229,695,0
47,1138,584,0
48,796,665,0
48,1176,404,0
49,207,33,0
49,151,157,0
49,294,243,0
50,293,240,0
50,577,242,1
50,436,390,1
50,834,270,1
50,353,60,0
52,898,433,0
52,1019,628,0
53,194,19,0
53,1174,344,1
54,843,591,1
54,874,618,0
54,225,21,0
55,814,132,0
55,204,116,1
55,556,290,0
55,149,161,0
57,1278,34,0
57,54,310,0
58,1047,533,0
59,98,512,0
60,1046,615,1
60,1003,247,1
61,1053,647,0
62,1076,14,0
62,1154,338,0
62,443,255,0
62,455,406,0
63,620,500,0
63,1158,628,0
63,1150,543,0
63,680,251,0
64,425,392,1
64,211,105,0
65,686,246,0
65,682,331,0
66,1168,629,0
66,637,218,0
67,1273,645,0
68,1167,314,1
68,1243,250,0
68,1263,446,1
68,547,375,0
68,1082,446,0
69,1126,718,0
70,682,254,1
72,761,368,0
73,401,61,0
73,1058,449,1
73,1080,305,1
73,1182,618,0
74,766,172,0
76,464,121,0
76,896,644,0
76,1126,492,1
77,1099,629,1
77,611,269,1
77,118,551,0
79,1228,62,1
79,539,62,1
79,142,247,0
80,865,192,0
81,228,179,1
82,786,222,0
82,20,298,1
84,977,671,0
85,1068,474,1
85,1261,620,0
86,1041,313,1
86,951,501,0
87,955,543,1
87,1046,511,1
88,1014,276,1
88,890,583,1
88,1275,434,0
89,830,234,1
89,1258,718,0
89,993,90,0
90,114,190,1
90,453,299,0
91,201,166,1
91,446,408,0
92,1276,576,1
92,848,377,0
93,270,202,0
93,530,91,0
93,975,208,1
93,1083,698,1
94,56,457,0
95,989,611,1
95,375,335,1
95,612,265,1
95,1074,692,0
95,535,426,0
96,889,41,1
98,1123,461,1
98,943,681,0
98,962,527,1
98,1274,498,0
99,1237,182,1
99,1063,519,1
99,580,199,0
100,284,232,0
100,1027,57,1
100,705,542,1
100,156,605,0
101,156,47,0
102,597,172,1
102,1096,717,0
104,857,654,1
104,32,181,0
104,291,181,1
105,876,402,0
105,851,46,0
106,1148,111,1
106,205,55,1
107,157,221,0
107,982,671,1
107,1060,707,1
107,1251,569,1
107,39,423,0
108,130,297,1
108,1252,447,1
108,969,561,1
108,412,253,0
109,541,301,1
109,1137,395,1
110,228,40,1
110,308,242,0
111,985,170,0
111,25,215,0
