t,x,y,p
0,1279,97,0
0,768,122,0
0,780,213,0
1,813,437,1
2,1267,6,1
2,1199,170,0
2,585,346,1
2,1245,363,0
3,834,162,0
3,1036,153,0
4,1158,67,0
4,33,379,1
4,749,717,0
5,1161,121,1
5,1183,62,1
5,1141,51,1
5,123,331,0
5,766,156,0
6,1107,41,0
6,1019,52,1
6,253,310,0
7,567,319,0
8,168,667,0
8,809,597,1
9,1182,69,1
10,766,141,0
10,1023,68,1
10,1034,40,0
11,946,118,1
13,449,664,1
13,95,370,1
13,1197,146,0
13,1185,76,0
14,21,662,0
14,836,597,0
14,1149,289,0
14,766,183,0
15,331,364,0
15,671,687,0
15,964,134,1
16,1031,125,0
16,958,150,1
17,93,348,1
17,1203,169,0
17,827,151,1
18,985,80,1
18,862,62,1
19,759,346,0
19,1096,88,1
19,911,129,0
23,1252,305,1
24,1213,40,0
24,1110,91,1
25,938,141,1
25,988,261,0
25,414,352,0
25,996,636,0
26,1179,52,0
27,1083,275,1
28,934,132,0
29,1107,134,1
29,664,442,1
30,1270,31,0
30,419,411,1
30,667,638,0
31,841,230,0
31,1190,206,1
32,1099,163,0
32,302,647,0
32,1119,158,0
33,108,630,0
33,247,666,0
33,989,180,1
34,1215,102,0
34,778,219,1
35,996,28,1
35,383,632,1
35,273,341,0
35,945,50,1
35,340,701,0
35,835,151,0
36,540,425,1
36,1191,54,1
36,1141,70,1
36,1138,588,1
36,1089,171,0
37,1004,488,1
37,321,653,1
37,1127,24,1
38,696,197,0
38,457,351,1
39,1279,567,1
39,473,409,1
39,1093,157,0
40,1162,262,1
40,1196,68,1
40,693,222,1
40,1142,59,1
41,803,385,1
41,1124,100,1
41,438,485,1
41,380,632,1
42,1022,501,0
42,1137,48,0
42,1239,198,1
43,1170,144,1
43,1005,611,0
43,151,693,1
43,459,676,1
43,867,172,1
44,261,373,1
45,664,239,1
45,993,360,1
45,876,64,1
45,1216,240,1
46,862,417,1
46,940,48,1
46,1261,488,0
48,1160,100,1
49,1212,28,0
49,19,547,1
50,1095,153,1
50,1092,14,1
51,1238,212,1
51,1183,41,1
52,970,56,1
52,1261,452,1
52,1078,33,1
52,1148,118,0
53,953,83,1
53,1181,69,1
53,792,366,1
54,1218,53,1
54,1204,15,0
54,553,638,0
55,976,106,1
55,890,184,0
55,978,65,1
56,861,184,0
56,593,612,1
56,297,642,1
56,1127,35,1
57,1119,46,0
57,958,27,1
58,976,72,1
59,1219,204,0
60,1184,81,0
60,1240,81,0
60,1057,108,1
60,775,357,1
60,210,400,1
62,308,354,1
62,1140,594,0
62,449,317,0
62,1088,161,0
63,534,386,1
64,1186,78,0
64,1013,264,0
65,234,320,1
65,291,347,0
68,417,330,1
68,90,542,0
69,1232,106,0
69,384,632,1
69,642,710,1
70,1052,90,0
70,339,670,0
71,152,322,0
71,760,322,0
71,1039,186,0
72,1173,92,0
73,1262,84,0
74,1123,584,1
