t,x,y,p
0,1006,571,0
7,75,396,1
8,1032,155,1
8,677,174,0
9,19,386,0
12,494,638,1
12,117,147,0
17,430,660,0
18,581,149,0
18,1000,572,1
21,227,672,0
24,960,555,1
27,1256,72,1
35,727,501,0
39,1160,143,0
41,616,710,1
42,343,665,1
42,903,93,0
43,1001,568,0
47,246,607,0
47,741,638,0
49,944,705,0
49,12,362,0
49,921,71,1
54,73,698,1
54,448,334,0
55,1087,14,1
61,171,638,0
63,467,384,1
65,1035,477,1
65,1236,692,0
74,1255,452,0
76,1118,13,1
78,978,584,0
80,1146,452,0
83,1004,581,0
85,1121,531,1
87,237,718,0
88,1003,99,1
88,1117,578,0
91,485,363,1
95,1233,693,0
98,1128,511,1
102,745,346,0
102,296,670,0
102,203,473,0
105,470,437,1
106,1135,51,1
108,113,699,1
109,744,627,1
113,16,355,0
119,1188,697,0
120,1005,570,0
126,1108,93,0
129,1000,578,0
131,706,137,0
137,998,578,0
139,816,259,1
140,811,270,1
144,389,288,0
152,545,351,1
154,1047,84,0
156,230,336,0
161,1078,50,0
163,909,189,1
170,1152,125,1
170,1005,581,0
178,1037,149,0
183,1037,257,1
183,1004,577,0
184,450,678,1
185,1165,535,1
188,754,635,0
189,1000,568,0
190,1190,216,0
190,1055,313,0
192,299,305,0
196,790,632,0
197,940,428,1
204,724,327,1
213,838,648,0
218,1218,448,0
221,720,424,0
225,176,333,0
226,967,174,0
226,710,419,1
227,1029,552,0
230,1168,147,0
230,445,505,1
232,1111,636,1
237,401,61,0
238,121,550,0
239,338,678,0
250,433,480,1
251,614,290,1
251,280,355,0
254,1058,659,0
257,594,560,0
259,1060,116,1
259,311,316,0
261,1004,590,0
262,920,566,0
265,507,402,0
278,341,359,1
278,1143,105,0
278,714,192,1
281,721,641,0
286,825,140,0
286,1005,580,0
288,1241,58,1
291,32,656,0
297,882,702,1
299,192,320,0
299,818,556,1
302,999,568,0
303,1263,35,0
305,1110,209,0
310,997,129,0
312,445,421,0
317,262,310,0
317,1005,587,0
322,623,166,0
324,732,151,0
325,793,302,0
325,98,381,0
326,747,677,1
327,1125,430,0
328,999,583,0
333,29,669,0
334,998,568,0
338,1155,698,1
339,494,632,1
343,1001,581,0
346,1001,584,0
347,1122,587,0
347,1123,493,1
348,311,608,0
348,999,569,0
353,1001,590,0
355,494,634,1
356,127,331,0
358,1003,14,1
363,7,405,0
366,1247,563,0
369,935,137,1
369,242,462,0
376,680,366,1
380,816,260,1
382,1000,582,0
388,1007,575,0
389,375,626,0
394,811,271,1
402,579,71,0
406,733,394,0
408,756,640,0
418,497,333,0
418,969,557,0
422,997,573,0
424,297,449,0
426,97,344,0
428,103,672,0
434,748,170,0
434,441,652,0
441,683,689,1
441,828,529,0
441,1004,570,0
441,341,666,1
443,699,229,1
444,786,195,0
448,431,665,1
454,731,513,0
457,120,392,0
462,890,703,1
463,495,632,1
464,1003,577,0
472,931,93,1
479,1249,109,1
480,750,630,0
483,941,292,1
487,1165,536,1
487,765,399,1
490,999,62,1
496,744,633,1
497,764,661,1
507,619,569,1
514,747,678,1
515,132,385,1
515,1005,572,0
515,851,611,0
516,1193,53,0
519,927,91,0
526,315,308,0
531,331,405,1
533,1177,499,1
533,714,344,1
546,483,313,1
547,462,655,0
549,947,194,0
552,542,423,1
554,721,638,0
559,1069,702,1
562,953,502,0
562,755,636,0
562,163,385,0
566,1001,582,0
567,779,162,0
570,950,136,1
573,1000,266,1
577,747,679,1
579,220,303,0
579,1081,118,0
581,1021,664,0
582,785,227,1
587,274,367,0
589,1221,104,1
590,870,152,1
591,619,676,0
598,1004,582,0
601,497,637,1
602,786,130,0
602,324,124,0
607,1244,194,0
609,742,576,0
609,505,394,1
616,910,183,1
617,1015,47,1
620,749,629,0
621,184,699,0
621,1180,140,0
623,814,353,1
625,150,371,0
626,575,484,0
626,86,698,1
629,21,342,0
636,1236,1,0
638,1017,15,0
645,933,434,1
646,520,408,0
650,940,429,1
650,1272,169,0
659,794,171,1
662,1022,663,0
664,216,370,0
665,928,10,1
668,793,244,0
673,427,641,1
673,1000,586,0
675,1092,554,1
677,341,509,0
680,872,13,0
681,822,154,1
681,557,468,1
682,923,577,0
685,1086,132,0
685,1006,574,0
689,1057,149,0
689,786,215,0
690,1004,591,0
690,843,240,1
697,1006,570,0
702,496,311,1
