t,x,y,p
0,482,424,0
1,478,407,0
1,278,8,1
2,959,497,0
3,1224,381,1
4,506,392,0
4,1027,606,0
4,1163,42,1
4,955,685,0
5,1151,396,1
5,1059,525,0
7,292,548,0
8,1012,462,1
9,43,0,0
10,1179,719,1
10,1224,588,0
10,180,205,1
11,1173,351,1
12,744,454,1
12,1243,353,0
13,511,424,0
14,861,361,1
15,510,19,1
15,911,313,0
17,1150,605,0
17,1217,29,1
17,948,610,1
17,962,646,1
18,1213,397,0
19,1217,268,1
20,23,563,1
20,239,250,1
21,246,235,1
23,922,304,0
24,1254,541,0
24,1126,512,0
24,168,7,1
25,1107,506,1
26,1005,533,0
26,141,641,1
27,484,406,0
27,956,671,0
28,693,546,1
29,1169,269,1
30,180,206,1
30,1187,439,1
30,1274,287,1
32,487,1,1
33,988,617,0
35,1248,383,0
35,920,706,0
35,473,307,1
36,951,524,1
37,482,390,1
37,345,4,1
38,182,207,1
38,1151,397,1
40,1153,467,1
40,160,502,1
40,1068,604,1
40,52,405,0
40,1017,405,1
41,945,622,1
44,0,429,0
45,1202,119,1
46,1215,525,0
47,994,639,0
49,1171,278,0
50,1225,629,0
50,1265,612,1
51,1159,325,0
51,182,210,1
52,298,367,0
52,526,286,1
52,915,503,1
54,908,645,0
54,686,238,0
55,7,386,1
55,1251,708,0
60,963,575,0
61,501,374,0
63,10,468,1
64,1194,393,1
64,1254,368,0
64,23,459,0
64,124,581,1
65,956,613,0
65,1045,547,0
66,494,411,0
66,1253,141,0
68,1099,506,1
69,524,413,0
72,690,156,1
72,1168,466,1
73,248,231,0
77,679,238,0
78,43,219,0
78,1206,710,0
80,59,128,0
80,969,353,0
80,1181,327,1
82,688,246,0
82,1048,584,0
82,156,601,0
83,485,423,0
83,868,648,0
83,914,657,1
85,393,15,1
85,600,702,1
85,1182,324,0
87,1157,399,0
88,686,246,0
88,683,250,0
90,49,505,1
90,820,718,1
90,1182,631,1
91,15,622,0
92,817,368,0
92,1057,640,1
94,1249,569,0
94,1074,404,1
94,364,329,1
95,903,561,0
95,1123,622,1
95,680,255,0
96,1133,658,0
96,491,383,0
97,633,419,1
97,1248,125,1
97,895,601,0
97,911,298,1
98,1228,687,0
100,1074,613,0
101,890,619,1
101,1075,544,1
102,1187,701,1
102,1174,524,0
102,1197,516,0
103,1020,373,0
104,1101,51,1
105,1273,266,1
107,901,698,0
108,905,682,0
109,186,205,1
109,1270,86,1
109,942,683,1
109,1124,597,1
109,1279,564,0
110,1174,632,0
111,468,428,1
111,60,249,0
112,1166,660,0
112,1270,1,0
113,1261,616,0
114,966,553,0
114,684,234,0
115,853,630,0
115,1240,706,1
115,76,601,0
115,502,398,0
116,1274,541,1
117,1053,680,0
117,876,259,1
118,1253,331,1
118,949,180,1
119,1118,580,0
121,938,508,0
121,38,282,0
122,1195,598,1
123,1181,497,0
123,1235,356,1
123,502,370,0
123,981,609,0
123,1231,582,0
124,1250,285,0
126,1055,313,0
127,214,185,1
128,1063,282,0
129,1274,481,0
129,483,390,1
130,492,17,1
131,1225,346,0
132,687,235,0
133,847,382,0
134,686,250,0
135,504,393,1
137,1259,514,0
137,1037,243,0
138,210,14,1
138,1131,263,1
138,1157,503,1
138,951,631,1
139,456,456,1
139,117,147,0
140,136,573,0
140,1236,435,1
141,956,663,1
141,1068,439,0
141,507,403,1
143,681,240,0
144,993,407,0
145,939,659,0
146,1041,542,0
148,994,554,0
148,1195,525,0
148,1152,443,1
149,502,423,0
151,1173,673,0
152,1212,338,0
153,1254,70,0
154,507,438,0
155,1121,684,0
156,1158,368,0
156,31,507,1
156,1261,113,1
157,256,46,1
157,1182,353,0
157,868,649,0
158,686,240,0
159,497,425,1
160,918,620,1
160,6,16,0
160,25,354,0
161,1155,561,1
161,1151,448,0
162,1190,654,0
164,1184,623,0
165,1245,412,1
165,252,253,1
165,63,311,1
165,1207,85,1
166,1266,200,1
168,1029,546,0
168,678,240,0
168,32,306,1
169,474,409,0
169,1005,629,1
170,278,239,0
171,1043,674,1
171,28,497,0
172,182,211,1
172,1231,427,1
172,679,239,0
172,984,664,1
173,1211,17,1
173,1190,398,1
173,1180,0,1
174,1263,264,1
174,954,600,0
174,1179,456,0
175,633,695,0
176,1091,584,0
176,1213,486,1
176,1244,374,0
176,987,653,0
177,951,585,0
177,1155,379,0
179,1054,654,1
180,1195,694,1
181,926,699,0
181,1220,535,0
181,1210,1,1
182,1025,712,0
182,1123,209,0
184,545,414,0
185,845,650,0
185,1006,471,0
186,805,365,0
187,989,588,1
188,1067,280,0
189,904,615,0
189,1090,110,1
191,154,598,0
191,885,640,1
191,1162,550,0
191,882,610,1
192,1183,324,0
193,139,259,0
196,324,303,1
198,215,509,1
200,1092,599,0
200,953,582,0
200,1254,400,0
201,1015,566,0
203,190,234,0
204,1240,489,0
204,33,552,0
205,938,576,1
205,160,271,1
205,123,515,0
205,1140,638,0
205,883,654,0
207,976,649,0
207,1249,590,0
209,895,454,0
209,687,234,0
210,950,674,0
210,1163,448,1
215,1015,628,0
215,1163,499,0
215,494,404,0
216,860,665,0
218,845,390,1
218,487,410,1
218,11,432,1
219,1222,483,0
219,1227,251,1
220,329,615,1
221,1163,416,0
222,876,689,0
222,1036,160,1
223,1256,481,0
223,199,217,0
224,1060,454,0
224,1261,323,1
225,1054,708,1
226,79,609,0
226,1267,76,1
229,1046,460,0
231,295,71,1
232,1250,614,0
234,1011,567,1
234,1189,326,1
235,952,325,0
236,527,277,0
236,684,259,0
237,954,644,0
239,526,280,0
242,683,259,0
242,502,422,0
244,1096,678,0
246,509,405,1
247,1165,268,1
247,956,701,0
247,1004,626,0
249,881,713,0
249,481,388,1
250,1194,401,0
250,658,44,0
251,265,291,1
252,957,653,0
255,529,390,0
256,1094,224,0
257,1083,607,1
258,518,404,0
262,1191,612,0
262,1175,329,0
263,268,557,1
265,230,188,0
265,948,306,0
266,1267,578,0
268,920,667,0
270,945,680,0
272,1004,469,0
274,862,718,0
274,1259,566,0
275,916,653,0
276,39,193,0
276,1106,539,1
277,483,423,0
277,907,602,1
277,1088,698,0
278,683,238,0
278,468,436,1
280,44,546,0
282,1042,667,1
282,481,427,0
283,486,389,0
284,1090,528,0
285,1,358,1
285,437,349,0
285,1229,385,0
286,508,439,0
286,1151,398,1
288,1199,694,1
288,1037,618,1
290,172,36,1
290,733,451,1
291,1017,512,0
291,1172,420,0
292,1223,718,0
293,1263,68,0
294,1086,165,1
294,360,542,0
294,688,245,0
296,1156,332,1
297,547,717,1
297,686,235,0
298,1118,717,0
299,1034,619,0
301,1167,547,1
301,1137,675,0
301,65,85,0
303,565,314,1
305,690,157,1
305,682,235,0
305,1221,444,1
305,44,180,1
306,512,428,0
308,486,412,1
308,1013,666,1
308,844,650,0
310,944,546,0
310,501,431,0
310,1124,431,1
311,426,255,0
311,869,669,0
311,1172,388,0
311,683,237,0
312,1152,706,1
312,1034,522,1
312,948,642,1
313,1200,113,1
313,369,331,1
314,1196,517,0
315,1079,433,0
316,103,554,1
318,1188,669,1
322,496,393,1
322,1246,547,0
323,1153,590,0
325,1116,552,0
325,860,379,0
326,932,694,1
326,685,246,0
327,1197,236,1
327,155,14,1
327,602,701,1
329,1276,496,0
329,265,282,1
331,957,519,0
332,502,424,0
332,991,536,1
333,1140,20,0
333,401,61,0
335,1025,79,0
337,502,426,0
337,165,607,0
338,678,247,0
339,1278,448,0
339,474,406,0
340,487,416,0
340,243,197,0
340,924,642,0
340,845,382,0
342,1136,171,1
342,1068,588,0
343,1244,687,0
343,1011,629,1
344,1212,347,0
344,1278,370,1
345,1223,56,0
347,146,218,1
